NAME	TITLE	SCORE	
MYO1H	myosin IH [Source:HGNC Symbol;Acc:HGNC:13879]	-1.09685	
CTSE	cathepsin E [Source:HGNC Symbol;Acc:HGNC:2530]	-1.0969843	
H1-5	H1.5 linker histone, cluster member [Source:HGNC Symbol;Acc:HGNC:4719]	-1.0981041	
SEMA6A	semaphorin 6A [Source:HGNC Symbol;Acc:HGNC:10738]	-1.0981107	
CSF2RB	colony stimulating factor 2 receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:2436]	-1.098159	
SDHA	succinate dehydrogenase complex flavoprotein subunit A [Source:HGNC Symbol;Acc:HGNC:10680]	-1.0987723	
CEP72	centrosomal protein 72 [Source:HGNC Symbol;Acc:HGNC:25547]	-1.0992651	
HNRNPLP1	heterogeneous nuclear ribonucleoprotein L pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:48748]	-1.0995313	
FAR2	fatty acyl-CoA reductase 2 [Source:HGNC Symbol;Acc:HGNC:25531]	-1.0996815	
MUC4	mucin 4, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7514]	-1.100887	
CDRT15P14	CDRT15 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:50418]	-1.1018599	
HNRNPA1P12	heterogeneous nuclear ribonucleoprotein A1 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:39130]	-1.1035631	
CELF2	CUGBP Elav-like family member 2 [Source:HGNC Symbol;Acc:HGNC:2550]	-1.1045667	
TPST2	tyrosylprotein sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:12021]	-1.1058604	
CCDC80	coiled-coil domain containing 80 [Source:HGNC Symbol;Acc:HGNC:30649]	-1.1070527	
LINC00299	long intergenic non-protein coding RNA 299 [Source:HGNC Symbol;Acc:HGNC:27940]	-1.1071608	
RNF113A	ring finger protein 113A [Source:HGNC Symbol;Acc:HGNC:12974]	-1.1074069	
SLTM	SAFB like transcription modulator [Source:HGNC Symbol;Acc:HGNC:20709]	-1.1075654	
YARS1	tyrosyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:12840]	-1.1081399	
DUSP9	dual specificity phosphatase 9 [Source:HGNC Symbol;Acc:HGNC:3076]	-1.1082044	
SFMBT2	Scm like with four mbt domains 2 [Source:HGNC Symbol;Acc:HGNC:20256]	-1.1088176	
HSPD1P6	heat shock protein family D (Hsp60) member 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:5267]	-1.1094671	
EIF4HP1	eukaryotic translation initiation factor 4H pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49035]	-1.1098038	
MAML3	mastermind like transcriptional coactivator 3 [Source:HGNC Symbol;Acc:HGNC:16272]	-1.1099085	
ALDH2	aldehyde dehydrogenase 2 family member [Source:HGNC Symbol;Acc:HGNC:404]	-1.1104767	
HSD17B1	hydroxysteroid 17-beta dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:5210]	-1.1107547	
CTSLP6	cathepsin L pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:23611]	-1.1119943	
PSMD7P1	proteasome 26S subunit, non-ATPase 7 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:7202]	-1.1121842	
SPTLC3	serine palmitoyltransferase long chain base subunit 3 [Source:HGNC Symbol;Acc:HGNC:16253]	-1.112371	
PLA2G10	phospholipase A2 group X [Source:HGNC Symbol;Acc:HGNC:9029]	-1.1132584	
VLDLR-AS1	VLDLR antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49621]	-1.1134803	
ISG15	ISG15 ubiquitin like modifier [Source:HGNC Symbol;Acc:HGNC:4053]	-1.114909	
HES1	hes family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:5192]	-1.115449	
ANPEP	alanyl aminopeptidase, membrane [Source:HGNC Symbol;Acc:HGNC:500]	-1.115467	
MIR29B2CHG	MIR29B2 and MIR29C host gene [Source:HGNC Symbol;Acc:HGNC:32018]	-1.1159359	
ITGAM	integrin subunit alpha M [Source:HGNC Symbol;Acc:HGNC:6149]	-1.1168383	
COL5A1-AS1	COL5A1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:31368]	-1.117978	
GSTM5	glutathione S-transferase mu 5 [Source:HGNC Symbol;Acc:HGNC:4637]	-1.1182345	
FJX1	four-jointed box kinase 1 [Source:HGNC Symbol;Acc:HGNC:17166]	-1.1186459	
TGIF1	TGFB induced factor homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11776]	-1.1188943	
SEZ6	seizure related 6 homolog [Source:HGNC Symbol;Acc:HGNC:15955]	-1.1194371	
FAM50B	family with sequence similarity 50 member B [Source:HGNC Symbol;Acc:HGNC:18789]	-1.1197653	
FAM89A	family with sequence similarity 89 member A [Source:HGNC Symbol;Acc:HGNC:25057]	-1.1215543	
CIART	circadian associated repressor of transcription [Source:HGNC Symbol;Acc:HGNC:25200]	-1.1221858	
SNORD63	small nucleolar RNA, C/D box 63 [Source:HGNC Symbol;Acc:HGNC:10220]	-1.1223364	
ARAP1-AS2	ARAP1 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:39994]	-1.1235029	
SMG1P2	SMG1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:49859]	-1.1236997	
BEAN1	brain expressed associated with NEDD4 1 [Source:HGNC Symbol;Acc:HGNC:24160]	-1.1250087	
FAM85B	family with sequence similarity 85 member B [Source:HGNC Symbol;Acc:HGNC:32160]	-1.1251649	
BCAR3	BCAR3 adaptor protein, NSP family member [Source:HGNC Symbol;Acc:HGNC:973]	-1.1266311	
TFF1	trefoil factor 1 [Source:HGNC Symbol;Acc:HGNC:11755]	-1.1271938	
MIR6877	microRNA 6877 [Source:HGNC Symbol;Acc:HGNC:50205]	-1.1274979	
FGFR1	fibroblast growth factor receptor 1 [Source:HGNC Symbol;Acc:HGNC:3688]	-1.1277798	
DLX6	distal-less homeobox 6 [Source:HGNC Symbol;Acc:HGNC:2919]	-1.1284075	
HCAR3	hydroxycarboxylic acid receptor 3 [Source:HGNC Symbol;Acc:HGNC:16824]	-1.1284125	
DDAH1	dimethylarginine dimethylaminohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:2715]	-1.128667	
PPP1R15B	protein phosphatase 1 regulatory subunit 15B [Source:HGNC Symbol;Acc:HGNC:14951]	-1.1301688	
SKIDA1	SKI/DACH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:32697]	-1.1302967	
INMT	indolethylamine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:6069]	-1.1304156	
SALL4	spalt like transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:15924]	-1.1307523	
EIF2S2	eukaryotic translation initiation factor 2 subunit beta [Source:HGNC Symbol;Acc:HGNC:3266]	-1.1310807	
FAM178B	family with sequence similarity 178 member B [Source:HGNC Symbol;Acc:HGNC:28036]	-1.1318239	
RPS15AP38	ribosomal protein S15a pseudogene 38 [Source:HGNC Symbol;Acc:HGNC:36523]	-1.1332086	
ZNF341	zinc finger protein 341 [Source:HGNC Symbol;Acc:HGNC:15992]	-1.1340775	
CSRNP1	cysteine and serine rich nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:14300]	-1.1350648	
CLU	clusterin [Source:HGNC Symbol;Acc:HGNC:2095]	-1.1359766	
MSMB	microseminoprotein beta [Source:HGNC Symbol;Acc:HGNC:7372]	-1.1373867	
GBE1	1,4-alpha-glucan branching enzyme 1 [Source:HGNC Symbol;Acc:HGNC:4180]	-1.1381642	
TAGLN2P1	transgelin 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:21739]	-1.1385353	
ZNF860	zinc finger protein 860 [Source:HGNC Symbol;Acc:HGNC:34513]	-1.1388197	
CBY3	chibby family member 3 [Source:HGNC Symbol;Acc:HGNC:33278]	-1.1395032	
TMEM14DP	transmembrane protein 14D, pseudogene [Source:HGNC Symbol;Acc:HGNC:15660]	-1.13965	
LAGE3P1	L antigen family member 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49909]	-1.1404017	
ATP2B3	ATPase plasma membrane Ca2+ transporting 3 [Source:HGNC Symbol;Acc:HGNC:816]	-1.1410836	
UNC13D	unc-13 homolog D [Source:HGNC Symbol;Acc:HGNC:23147]	-1.1423091	
TBC1D22A	TBC1 domain family member 22A [Source:HGNC Symbol;Acc:HGNC:1309]	-1.1423959	
ANKRD1	ankyrin repeat domain 1 [Source:HGNC Symbol;Acc:HGNC:15819]	-1.142681	
ARHGEF5	Rho guanine nucleotide exchange factor 5 [Source:HGNC Symbol;Acc:HGNC:13209]	-1.1431895	
ECM1	extracellular matrix protein 1 [Source:HGNC Symbol;Acc:HGNC:3153]	-1.1437918	
TRAK1	trafficking kinesin protein 1 [Source:HGNC Symbol;Acc:HGNC:29947]	-1.145168	
FGD4	FYVE, RhoGEF and PH domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19125]	-1.1459166	
PDZD7	PDZ domain containing 7 [Source:HGNC Symbol;Acc:HGNC:26257]	-1.1461543	
SIAH2-AS1	SIAH2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40526]	-1.1471878	
GCN1	GCN1 activator of EIF2AK4 [Source:HGNC Symbol;Acc:HGNC:4199]	-1.1482694	
SERPINB9P1	serpin family B member 9 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:28590]	-1.1510098	
PPP1R27	protein phosphatase 1 regulatory subunit 27 [Source:HGNC Symbol;Acc:HGNC:16813]	-1.1524657	
ZNF460	zinc finger protein 460 [Source:HGNC Symbol;Acc:HGNC:21628]	-1.1526034	
HELZ	helicase with zinc finger [Source:HGNC Symbol;Acc:HGNC:16878]	-1.1526508	
PKD1L1	polycystin 1 like 1, transient receptor potential channel interacting [Source:HGNC Symbol;Acc:HGNC:18053]	-1.1538787	
EIF3KP1	eukaryotic translation initiation factor 3 subunit K pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44016]	-1.154424	
LHFPL6	LHFPL tetraspan subfamily member 6 [Source:HGNC Symbol;Acc:HGNC:6586]	-1.1545572	
PPARG	peroxisome proliferator activated receptor gamma [Source:HGNC Symbol;Acc:HGNC:9236]	-1.156781	
TRAF3IP2-AS1	TRAF3IP2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40005]	-1.1569237	
CDK14	cyclin dependent kinase 14 [Source:HGNC Symbol;Acc:HGNC:8883]	-1.1574337	
PLEKHG6	pleckstrin homology and RhoGEF domain containing G6 [Source:HGNC Symbol;Acc:HGNC:25562]	-1.1575528	
HMGB3	high mobility group box 3 [Source:HGNC Symbol;Acc:HGNC:5004]	-1.1576567	
S100A16	S100 calcium binding protein A16 [Source:HGNC Symbol;Acc:HGNC:20441]	-1.1585553	
SBK2	SH3 domain binding kinase family member 2 [Source:HGNC Symbol;Acc:HGNC:34416]	-1.1587849	
SSPN	sarcospan [Source:HGNC Symbol;Acc:HGNC:11322]	-1.1594236	
PITPNC1	phosphatidylinositol transfer protein cytoplasmic 1 [Source:HGNC Symbol;Acc:HGNC:21045]	-1.1607155	
MIMT1	MER1 repeat containing imprinted transcript 1 [Source:HGNC Symbol;Acc:HGNC:33464]	-1.1608064	
PSMD12P1	PSMD12 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30153]	-1.1618629	
IL6ST	interleukin 6 cytokine family signal transducer [Source:HGNC Symbol;Acc:HGNC:6021]	-1.1633646	
FRMD7	FERM domain containing 7 [Source:HGNC Symbol;Acc:HGNC:8079]	-1.1636575	
NDUFA3P6	NADH:ubiquinone oxidoreductase subunit A3 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:45055]	-1.1673589	
IGSF8	immunoglobulin superfamily member 8 [Source:HGNC Symbol;Acc:HGNC:17813]	-1.1689316	
TSKU	tsukushi, small leucine rich proteoglycan [Source:HGNC Symbol;Acc:HGNC:28850]	-1.1692668	
KLF10	KLF transcription factor 10 [Source:HGNC Symbol;Acc:HGNC:11810]	-1.1697686	
SLC2A1-DT	SLC2A1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:44187]	-1.1700517	
MXI1	MAX interactor 1, dimerization protein [Source:HGNC Symbol;Acc:HGNC:7534]	-1.1700734	
IKZF2	IKAROS family zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:13177]	-1.1703324	
HNRNPKP2	heterogeneous nuclear ribonucleoprotein K pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:42375]	-1.1706848	
MED15P1	mediator complex subunit 15 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:19271]	-1.1708307	
ITPRIP	inositol 1,4,5-trisphosphate receptor interacting protein [Source:HGNC Symbol;Acc:HGNC:29370]	-1.1714694	
NEDD4L	NEDD4 like E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:7728]	-1.1723963	
RHOXF1P1	Rhox homeobox family member 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51580]	-1.1739128	
ACTBP2	ACTB pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:135]	-1.174027	
PTPN14	protein tyrosine phosphatase non-receptor type 14 [Source:HGNC Symbol;Acc:HGNC:9647]	-1.1743069	
FRMPD1	FERM and PDZ domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29159]	-1.1743534	
C1orf105	chromosome 1 open reading frame 105 [Source:HGNC Symbol;Acc:HGNC:29591]	-1.1746265	
FAM174B	family with sequence similarity 174 member B [Source:HGNC Symbol;Acc:HGNC:34339]	-1.1756661	
SLC43A1	solute carrier family 43 member 1 [Source:HGNC Symbol;Acc:HGNC:9225]	-1.177977	
CD55	CD55 molecule (Cromer blood group) [Source:HGNC Symbol;Acc:HGNC:2665]	-1.1794225	
ACTL8	actin like 8 [Source:HGNC Symbol;Acc:HGNC:24018]	-1.1816071	
CDV3	CDV3 homolog [Source:HGNC Symbol;Acc:HGNC:26928]	-1.1818447	
SNORA14B	small nucleolar RNA, H/ACA box 14B [Source:HGNC Symbol;Acc:HGNC:32603]	-1.1822125	
CBS	cystathionine beta-synthase [Source:HGNC Symbol;Acc:HGNC:1550]	-1.1826177	
GOLGA4	golgin A4 [Source:HGNC Symbol;Acc:HGNC:4427]	-1.1839782	
TMEM158	transmembrane protein 158 [Source:HGNC Symbol;Acc:HGNC:30293]	-1.1848357	
NFATC2	nuclear factor of activated T cells 2 [Source:HGNC Symbol;Acc:HGNC:7776]	-1.1854159	
LONP1	lon peptidase 1, mitochondrial [Source:HGNC Symbol;Acc:HGNC:9479]	-1.185743	
ITGA5	integrin subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:6141]	-1.1869835	
TUBA8	tubulin alpha 8 [Source:HGNC Symbol;Acc:HGNC:12410]	-1.1871403	
KRT18P55	keratin 18 pseudogene 55 [Source:HGNC Symbol;Acc:HGNC:26874]	-1.1872668	
GARRE1	granule associated Rac and RHOG effector 1 [Source:HGNC Symbol;Acc:HGNC:29016]	-1.1879578	
DEGS2	delta 4-desaturase, sphingolipid 2 [Source:HGNC Symbol;Acc:HGNC:20113]	-1.1885581	
ST3GAL6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:18080]	-1.1892183	
CACNG4	calcium voltage-gated channel auxiliary subunit gamma 4 [Source:HGNC Symbol;Acc:HGNC:1408]	-1.1901181	
VDAC1P1	voltage dependent anion channel 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:12671]	-1.1902741	
IRF2BP2	interferon regulatory factor 2 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:21729]	-1.1903197	
XAGE2	X antigen family member 2 [Source:HGNC Symbol;Acc:HGNC:4112]	-1.190379	
AARS1	alanyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:20]	-1.1922619	
SSBP3-AS1	SSBP3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:32328]	-1.1938702	
CMKLR2	chemerin chemokine-like receptor 2 [Source:HGNC Symbol;Acc:HGNC:4463]	-1.1944634	
AK7	adenylate kinase 7 [Source:HGNC Symbol;Acc:HGNC:20091]	-1.1953883	
GAREM1	GRB2 associated regulator of MAPK1 subtype 1 [Source:HGNC Symbol;Acc:HGNC:26136]	-1.1955116	
TNFAIP2	TNF alpha induced protein 2 [Source:HGNC Symbol;Acc:HGNC:11895]	-1.1956376	
IQCJ-SCHIP1	IQCJ-SCHIP1 readthrough [Source:HGNC Symbol;Acc:HGNC:38842]	-1.1956518	
ZFP36L2	ZFP36 ring finger protein like 2 [Source:HGNC Symbol;Acc:HGNC:1108]	-1.1958611	
RYR1	ryanodine receptor 1 [Source:HGNC Symbol;Acc:HGNC:10483]	-1.1959286	
COL16A1	collagen type XVI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2193]	-1.1960768	
SGF29	SAGA complex associated factor 29 [Source:HGNC Symbol;Acc:HGNC:25156]	-1.1971539	
GUSBP2	GUSB pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:18792]	-1.1973197	
BHLHE41	basic helix-loop-helix family member e41 [Source:HGNC Symbol;Acc:HGNC:16617]	-1.1974194	
SLC6A9	solute carrier family 6 member 9 [Source:HGNC Symbol;Acc:HGNC:11056]	-1.1975006	
IRF1-AS1	IRF1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:33838]	-1.198801	
CYP11A1	cytochrome P450 family 11 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2590]	-1.2014002	
CREM	cAMP responsive element modulator [Source:HGNC Symbol;Acc:HGNC:2352]	-1.2015433	
POTEF	POTE ankyrin domain family member F [Source:HGNC Symbol;Acc:HGNC:33905]	-1.2016364	
MIR181A2HG	MIR181A2 host gene [Source:HGNC Symbol;Acc:HGNC:37188]	-1.2017493	
COL6A3	collagen type VI alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:2213]	-1.2023698	
FLT1	fms related receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:3763]	-1.2025701	
DLC1	DLC1 Rho GTPase activating protein [Source:HGNC Symbol;Acc:HGNC:2897]	-1.2029154	
CLIC3	chloride intracellular channel 3 [Source:HGNC Symbol;Acc:HGNC:2064]	-1.2036066	
ZNF350-AS1	ZNF350 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48598]	-1.2040894	
SCHIP1	schwannomin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:15678]	-1.205777	
ANXA8	annexin A8 [Source:HGNC Symbol;Acc:HGNC:546]	-1.2064608	
ADGRG7	adhesion G protein-coupled receptor G7 [Source:HGNC Symbol;Acc:HGNC:19241]	-1.2067735	
LINC01405	long intergenic non-protein coding RNA 1405 [Source:HGNC Symbol;Acc:HGNC:50688]	-1.2069988	
PXDC1	PX domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21361]	-1.207787	
OR8S1	olfactory receptor family 8 subfamily S member 1 [Source:HGNC Symbol;Acc:HGNC:19628]	-1.208224	
GSDME	gasdermin E [Source:HGNC Symbol;Acc:HGNC:2810]	-1.2102718	
MTHFD2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase [Source:HGNC Symbol;Acc:HGNC:7434]	-1.2110671	
RN7SL5P	RNA, 7SL, cytoplasmic 5, pseudogene [Source:HGNC Symbol;Acc:HGNC:10040]	-1.211641	
ZFAT	zinc finger and AT-hook domain containing [Source:HGNC Symbol;Acc:HGNC:19899]	-1.2121738	
EGR2	early growth response 2 [Source:HGNC Symbol;Acc:HGNC:3239]	-1.2134356	
GDPD2	glycerophosphodiester phosphodiesterase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25974]	-1.2135864	
ACSL5	acyl-CoA synthetase long chain family member 5 [Source:HGNC Symbol;Acc:HGNC:16526]	-1.213845	
ASNS	asparagine synthetase (glutamine-hydrolyzing) [Source:HGNC Symbol;Acc:HGNC:753]	-1.2153207	
MRPL54	mitochondrial ribosomal protein L54 [Source:HGNC Symbol;Acc:HGNC:16685]	-1.2153783	
MXD1	MAX dimerization protein 1 [Source:HGNC Symbol;Acc:HGNC:6761]	-1.2156664	
OR7E39P	olfactory receptor family 7 subfamily E member 39 pseudogene [Source:HGNC Symbol;Acc:HGNC:8412]	-1.2158864	
DQX1	DEAQ-box RNA dependent ATPase 1 [Source:HGNC Symbol;Acc:HGNC:20410]	-1.2168902	
TACC1	transforming acidic coiled-coil containing protein 1 [Source:HGNC Symbol;Acc:HGNC:11522]	-1.2175109	
SPDYE4	speedy/RINGO cell cycle regulator family member E4 [Source:HGNC Symbol;Acc:HGNC:35463]	-1.2177428	
CYP26B1	cytochrome P450 family 26 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:20581]	-1.217791	
RNU4-78P	RNA, U4 small nuclear 78, pseudogene [Source:HGNC Symbol;Acc:HGNC:47014]	-1.2192335	
TFAP2A	transcription factor AP-2 alpha [Source:HGNC Symbol;Acc:HGNC:11742]	-1.2198882	
ECSIT	ECSIT signaling integrator [Source:HGNC Symbol;Acc:HGNC:29548]	-1.2220216	
OBSCN	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF [Source:HGNC Symbol;Acc:HGNC:15719]	-1.2241969	
WNT10B	Wnt family member 10B [Source:HGNC Symbol;Acc:HGNC:12775]	-1.224958	
ARHGEF35	Rho guanine nucleotide exchange factor 35 [Source:HGNC Symbol;Acc:HGNC:33846]	-1.22637	
CASQ1	calsequestrin 1 [Source:HGNC Symbol;Acc:HGNC:1512]	-1.227719	
TSPOAP1	TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831]	-1.22825	
AMOTL1	angiomotin like 1 [Source:HGNC Symbol;Acc:HGNC:17811]	-1.2288835	
SYTL5	synaptotagmin like 5 [Source:HGNC Symbol;Acc:HGNC:15589]	-1.2300771	
KIF26B	kinesin family member 26B [Source:HGNC Symbol;Acc:HGNC:25484]	-1.2302268	
XRCC6P1	X-ray repair cross complementing 6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45183]	-1.2303607	
FAM13A	family with sequence similarity 13 member A [Source:HGNC Symbol;Acc:HGNC:19367]	-1.2308252	
MYC	MYC proto-oncogene, bHLH transcription factor [Source:HGNC Symbol;Acc:HGNC:7553]	-1.2311729	
ZNRF2P2	zinc and ring finger 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:42793]	-1.2320148	
SORL1	sortilin related receptor 1 [Source:HGNC Symbol;Acc:HGNC:11185]	-1.2328522	
OR7E83P	olfactory receptor family 7 subfamily E member 83 pseudogene [Source:HGNC Symbol;Acc:HGNC:14688]	-1.2341267	
XCR1	X-C motif chemokine receptor 1 [Source:HGNC Symbol;Acc:HGNC:1625]	-1.2357668	
COX7CP1	COX7C pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:2293]	-1.2360209	
SMIM3	small integral membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:30248]	-1.236871	
CSH2	chorionic somatomammotropin hormone 2 [Source:HGNC Symbol;Acc:HGNC:2441]	-1.2370903	
PCIF1	phosphorylated CTD interacting factor 1 [Source:HGNC Symbol;Acc:HGNC:16200]	-1.2386817	
NFE2L3	NFE2 like bZIP transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:7783]	-1.2396517	
CTH	cystathionine gamma-lyase [Source:HGNC Symbol;Acc:HGNC:2501]	-1.2403095	
SCAT1	S-phase cancer associated transcript 1 [Source:HGNC Symbol;Acc:HGNC:52930]	-1.240565	
DUSP1	dual specificity phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3064]	-1.2407169	
BCL2	BCL2 apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:990]	-1.240783	
LIFR	LIF receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:6597]	-1.2414744	
GFI1B	growth factor independent 1B transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:4238]	-1.2422926	
CLCA2	chloride channel accessory 2 [Source:HGNC Symbol;Acc:HGNC:2016]	-1.2428463	
PLEKHM1P1	pleckstrin homology and RUN domain containing M1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:35411]	-1.2434355	
SCUBE2	signal peptide, CUB domain and EGF like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30425]	-1.2436624	
RHOXF1P2	Rhox homeobox family member 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:51611]	-1.2439601	
SLC3A2	solute carrier family 3 member 2 [Source:HGNC Symbol;Acc:HGNC:11026]	-1.2451415	
CA2	carbonic anhydrase 2 [Source:HGNC Symbol;Acc:HGNC:1373]	-1.2452466	
DUSP5	dual specificity phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:3071]	-1.2460209	
GSAP	gamma-secretase activating protein [Source:HGNC Symbol;Acc:HGNC:28042]	-1.2463037	
SH3TC2	SH3 domain and tetratricopeptide repeats 2 [Source:HGNC Symbol;Acc:HGNC:29427]	-1.2463813	
RORA	RAR related orphan receptor A [Source:HGNC Symbol;Acc:HGNC:10258]	-1.2465293	
ITGA6	integrin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6142]	-1.2468773	
KMT2C	lysine methyltransferase 2C [Source:HGNC Symbol;Acc:HGNC:13726]	-1.246941	
TGIF2	TGFB induced factor homeobox 2 [Source:HGNC Symbol;Acc:HGNC:15764]	-1.247399	
CITED2	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2 [Source:HGNC Symbol;Acc:HGNC:1987]	-1.2475863	
CTTNBP2	cortactin binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15679]	-1.248052	
OR2W6P	olfactory receptor family 2 subfamily W member 6 pseudogene [Source:HGNC Symbol;Acc:HGNC:15072]	-1.2487925	
AK4P1	adenylate kinase 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:364]	-1.249191	
RNF222	ring finger protein 222 [Source:HGNC Symbol;Acc:HGNC:34517]	-1.249777	
N4BP3	NEDD4 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:29852]	-1.2500309	
CAPN6	calpain 6 [Source:HGNC Symbol;Acc:HGNC:1483]	-1.251027	
ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif 4 [Source:HGNC Symbol;Acc:HGNC:220]	-1.2513633	
GRM4	glutamate metabotropic receptor 4 [Source:HGNC Symbol;Acc:HGNC:4596]	-1.2518619	
KAT6B	lysine acetyltransferase 6B [Source:HGNC Symbol;Acc:HGNC:17582]	-1.2530951	
FHL2	four and a half LIM domains 2 [Source:HGNC Symbol;Acc:HGNC:3703]	-1.254267	
TGM1	transglutaminase 1 [Source:HGNC Symbol;Acc:HGNC:11777]	-1.2543097	
CYP2B7P	cytochrome P450 family 2 subfamily B member 7, pseudogene [Source:HGNC Symbol;Acc:HGNC:2616]	-1.2545762	
MAB21L3	mab-21 like 3 [Source:HGNC Symbol;Acc:HGNC:26787]	-1.255623	
ACKR2	atypical chemokine receptor 2 [Source:HGNC Symbol;Acc:HGNC:1565]	-1.2559519	
SYT17	synaptotagmin 17 [Source:HGNC Symbol;Acc:HGNC:24119]	-1.2561512	
LZTS1	leucine zipper tumor suppressor 1 [Source:HGNC Symbol;Acc:HGNC:13861]	-1.2562691	
SDHAP3	SDHA pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:18781]	-1.2564425	
GCM1	glial cells missing transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:4197]	-1.2567966	
TNFRSF10D	TNF receptor superfamily member 10d [Source:HGNC Symbol;Acc:HGNC:11907]	-1.2575209	
PIK3R5	phosphoinositide-3-kinase regulatory subunit 5 [Source:HGNC Symbol;Acc:HGNC:30035]	-1.258317	
CREB3L2	cAMP responsive element binding protein 3 like 2 [Source:HGNC Symbol;Acc:HGNC:23720]	-1.2597654	
