SYMBOL	log2FoldChange	padj	logFC.edgeR	PValue	logFC.limma-voom	adj.P.Val
RP11-973D8.4	-0.046728779	0.961034896	-0.043617707	0.892201181	-0.108663024	0.878442507
RP11-977G19.10	0.073223354	0.424788592	0.079709081	0.142226226	0.078945491	0.425481916
RP11-977G19.11	0.314178433	0.415703949	0.320673598	0.168093248	0.35153597	0.444135927
RP11-977G19.5	-0.157279278	0.656277478	-0.150157981	0.444120808	-0.165397671	0.682090995
RP11-97O12.7	0.108077268	0.388973177	0.114720198	0.135379375	0.11768418	0.391281825
RP11-982M15.2	0.065941996	0.758780305	0.072857368	0.496934883	0.059119552	0.81492267
RP11-983P16.4	0.165595615	0.762598081	0.170329125	0.365293726	0.114527579	0.810300764
RP11-98D18.3	0.171467862	0.208169408	0.178076987	0.048581208	0.171697644	0.24446405
RP11-98D18.9	-0.194927075	0.607809156	-0.187527993	0.341594922	-0.157902439	0.722611661
RP11-98I9.4	0.142063599	0.428793325	0.148863976	0.160594662	0.139692156	0.471962269
RP11-98J23.2	-0.006315569	0.98986686	0.000339611	1	-0.020939185	0.971908807
RP11-9E17.1	0.152918981	0.530404341	0.159621046	0.248518623	0.162595217	0.523962112
RP11-9L18.2	0.011944181	0.975801547	0.019006561	0.942147173	0.030072025	0.943885119
RP13-1032I1.10	-0.005598394	0.969973557	0.000599877	0.98708234	-0.004281706	0.983146058
RP13-1032I1.7	0.003156989	0.991431148	0.009835635	0.937851119	-0.002968439	0.994605422
RP13-104F24.1	0.16805355	0.522781853	0.174463015	0.2361363	0.147961745	0.633665952
RP13-104F24.2	-0.043817533	0.831542641	-0.037253025	0.736396607	-0.051108231	0.828655939
RP13-20L14.6	0.199308925	0.623803201	0.204532365	0.329744817	0.227350954	0.628195045
RP13-254B10.1	0.084209063	0.874048533	0.09103953	0.713207458	0.059446818	0.927873785
RP13-270P17.3	0.068136558	0.832070327	0.074173366	0.642094671	0.078720257	0.823483171
RP13-30A9.1	0.325013569	0.326345378	0.330821843	0.094192442	0.30840773	0.412244063
RP13-516M14.1	-0.11820149	0.713013717	-0.110735746	0.461524045	-0.101063256	0.769022462
RP13-554M15.7	-0.348177655	0.071612566	-0.341639219	0.015971577	-0.338372771	0.148932653
RP13-580F15.2	-0.126667098	0.539685331	-0.11990104	0.305049081	-0.118714309	0.574209089
RP13-582O9.6	-0.004040653	0.983006888	0.002295411	0.989478077	0.004210681	0.987012013
RP13-672B3.2	0.173373435	0.344965181	0.180283534	0.116834647	0.163606564	0.459746594
RP13-726E6.2	-0.050413906	0.793532292	-0.044228606	0.651042687	-0.039625054	0.864837487
RP13-895J2.2	-0.122294515	0.770121987	-0.116597272	0.568311193	-0.119175655	0.798192637
RP13-895J2.3	0.057232856	0.858145373	0.063552874	0.671122145	0.071685971	0.830128173
RP13-942N8.1	-0.231692644	0.574583603	-0.224389127	0.330249294	-0.213439262	0.666139035
RP2	-0.014891549	0.934537779	-0.008489044	0.911345468	-0.004509301	0.985671756
RP3-337H4.9	0.280844457	0.441997211	0.286051643	0.195156302	0.28318916	0.532394193
RP3-340B19.3	-0.121135726	0.425133167	-0.114220114	0.213271325	-0.115425341	0.490197223
RP3-368A4.6	0.054863954	0.841804907	0.061689693	0.646048936	0.047683746	0.888289131
RP3-375P9.2	0.155733484	0.538331375	0.162211272	0.268242097	0.169227493	0.549538155
RP3-382I10.7	0.229625708	0.028796903	0.23597587	0.003845197	0.240438663	0.068026558
RP3-416H24.1	-0.161556536	0.504846282	-0.154762797	0.26619484	-0.146577442	0.592499289
RP3-417G15.1	0.057029081	0.876198505	0.062625426	0.586644251	0.063356842	0.828459511
RP3-425C14.4	0.043243769	0.926945216	0.049168884	0.812182084	0.046473887	0.928139686
RP3-425C14.5	-0.017054342	0.955231149	-0.010915491	0.928173939	-0.006937441	0.986013979
RP3-455J7.4	0.039461535	0.928510857	0.046000754	0.803635337	0.025623231	0.958478205
RP3-467K16.4	-0.285693134	0.369308175	-0.279676136	0.123110518	-0.284484664	0.369109289
RP3-468K18.5	0.016795134	0.953803605	0.023615507	0.855468525	0.025125508	0.934941023
RP3-468K18.7	-0.009711851	0.97012533	-0.003224157	0.987224307	-0.006520689	0.985853288
RP3-475N16.1	0.004687605	0.990695689	0.011999248	0.964481882	0.013132448	0.979058409
RP3-510D11.2	-0.019113816	0.943517218	-0.012577156	0.91543237	-0.008371549	0.979058409
RP3-512B11.3	0.079645761	0.754155026	0.086193309	0.498141598	0.089070114	0.734326553
RP3-522D1.1	0.094834324	0.51859068	0.101542813	0.240474864	0.100316971	0.51749931
RP3-523K23.2	-0.178420293	0.157001171	-0.171898524	0.048541125	-0.167512199	0.258782899
RP4-533D7.6	-0.015420358	0.963307879	-0.009551815	0.964784303	-0.007667089	0.987295067
RP4-539M6.19	-0.121785475	0.257050435	-0.115540993	0.10610407	-0.116639006	0.344190395
RP4-545C24.1	0.056991728	0.840662093	0.063444379	0.640172051	0.061128041	0.844810435
RP4-559A3.7	-0.007683465	0.952430151	-0.001191415	0.993203417	-0.003382676	0.984839857
RP4-565E6.1	0.136313138	0.647227015	0.14257891	0.356153289	0.141623946	0.644680827
RP4-568C11.4	0.069170571	0.844333329	0.075807008	0.677119916	0.088640328	0.825772472
RP4-583P15.14	0.006499855	0.982561081	0.01332682	0.906953983	-0.013991971	0.969407447
RP4-583P15.15	0.003431628	0.982240212	0.009823073	0.876755869	0.005983407	0.97474169
RP4-584D14.7	-0.088550595	0.800787295	-0.081417336	0.616123026	-0.074725406	0.837090684
RP4-591C20.9	0.062346124	0.766471617	0.069365103	0.504434022	0.048489081	0.846303494
RP4-605O3.4	-0.009861296	0.97012533	-0.003983457	0.967574984	0.002801403	0.993699367
RP4-613B23.5	0.185711501	0.082578014	0.192367096	0.012505678	0.194424929	0.148877159
RP4-614C10.2	0.005147122	0.98378685	0.011746304	0.913489614	0.007631606	0.980969076
RP4-614O4.11	-0.043054497	0.755493541	-0.036741957	0.607852383	-0.041242387	0.792302926
RP4-616B8.5	0.33278711	0.308467978	0.3382936	0.077943384	0.30066181	0.432058503
RP4-622L5.2	-0.06724241	0.699617583	-0.060637776	0.51061368	-0.062285966	0.749338153
RP4-639F20.1	-0.107543941	0.632635386	-0.10072519	0.415365341	-0.107142747	0.659909877
RP4-647C14.2	0.097970638	0.538646303	0.104820011	0.251348196	0.098672871	0.57190729
RP4-669L17.8	0.086889898	0.884224444	0.094176251	0.720428757	0.003795972	0.996339472
RP4-706A16.3	0.005357058	0.969906067	0.011807529	0.846679575	0.015446335	0.922058659
RP4-714D9.2	0.122462328	0.619173472	0.128341745	0.362578523	0.131059435	0.644680827
RP4-734P14.4	-0.0660737	0.588649712	-0.059277923	0.36141197	-0.05826993	0.675045906
RP4-735C1.4	-0.566544414	0.046675247	-0.559551442	0.010417376	-0.582069224	0.090250731
RP4-740C4.5	0.059547514	0.897238132	0.06606416	0.769010422	0.074074298	0.886362299
RP4-756H11.3	-0.294605319	0.256793537	-0.288045552	0.074476337	-0.289775315	0.296472363
RP4-756H11.5	-0.115756799	0.576642781	-0.109397485	0.358385283	-0.113342688	0.655223045
RP4-758J18.13	-0.039814204	0.916260677	-0.032895758	0.844542153	-0.025954469	0.950915153
RP4-758J18.2	0.081238275	0.774447455	0.088468528	0.529582791	0.061694732	0.856483238
RP4-773N10.4	0.140831126	0.063871328	0.14737517	0.00952003	0.146624198	0.108108757
RP4-777O23.3	-0.065940052	0.502431817	-0.059760944	0.312648655	-0.058269294	0.623519815
RP4-781K5.2	0.022512324	0.96838142	0.028981713	0.91262751	0.033256476	0.960325818
RP4-785G19.5	-0.06537993	0.48678215	-0.058829733	0.284122643	-0.058736489	0.579665567
RP4-794I6.4	0.633973354	0.031035236	0.640131486	0.003146627	0.631377282	0.100674893
RP4-800G7.2	0.036840842	0.893242891	0.043201025	0.731595376	0.037526295	0.91123651
RP4-816N1.6	0.047012257	0.921221235	0.052627013	0.795533565	0.049006154	0.927571703
RP4-816N1.7	-0.046783355	0.904433354	-0.039846014	0.844231883	-0.083987798	0.839803548
RP5-1009E24.9	0.10739601	0.768344973	0.113820472	0.526675019	0.112137803	0.785216676
RP5-1014D13.2	0.055872186	0.699845671	0.06246307	0.4089109	0.061723678	0.716353025
RP5-1021I20.1	-0.00728383	0.984275989	-0.000671869	1	0.026320679	0.95467459
RP5-1021I20.4	-0.179489677	0.00550518	-0.173141188	0.001436473	-0.171948944	0.049623518
RP5-1028K7.3	-0.137571443	0.086164718	-0.131080903	0.020794382	-0.134309991	0.144845521
RP5-1039K5.12	-0.036461392	0.835700648	-0.0300617	0.724371598	-0.027037902	0.895264984
RP5-1052I5.2	0.247554365	0.039926478	0.253721071	0.00619284	0.256783367	0.086854385
RP5-1056L3.3	0.10987345	0.795560549	0.116835865	0.565308904	0.117344444	0.798041233
RP5-1061H20.4	0.087659848	0.64691387	0.094721786	0.35531619	0.088798135	0.686888033
RP5-1065P14.2	-0.321562484	3.70E-06	-0.31498778	9.10E-07	-0.317178836	0.00195792
RP5-1068E13.7	0.182311644	0.626113568	0.188748775	0.349974392	0.186066272	0.661534067
RP5-1074L1.4	0.106583975	0.613593769	0.113473306	0.337215434	0.119360648	0.63095567
RP5-1085F17.3	-0.184097454	0.266757402	-0.178023178	0.103113067	-0.175523218	0.374763882
RP5-1092A3.4	0.137582373	0.594802518	0.144297678	0.322786543	0.143313706	0.640482794
RP5-1112D6.8	-0.214079586	0.424680489	-0.207364885	0.198308086	-0.218812198	0.462154463
RP5-1126H10.2	-0.133207048	0.284571326	-0.126590376	0.119031229	-0.128603375	0.363677613
RP5-1136G13.2	0.095769976	0.640284499	0.102415004	0.352818539	0.092863285	0.692014544
RP5-1139B12.3	0.174406987	0.500848393	0.18057377	0.220664593	0.172631587	0.573443889
RP5-1142A6.9	0.150507764	0.80607548	0.153995489	0.463496382	0.089352867	0.870666277
RP5-1148A21.3	0.59160433	0.004637038	0.597149908	0.000237207	0.582914532	0.041549122
RP5-1165K10.2	0.04416234	0.823916326	0.05068508	0.600919535	0.049908996	0.823328362
RP5-1180D12.1	-0.151813315	0.439490152	-0.144954159	0.219456533	-0.14325989	0.513874692
RP5-837I24.1	-0.168082915	0.559754028	-0.161867707	0.326341939	-0.162665986	0.608019971
RP5-843L14.1	-0.102203164	0.785931505	-0.096429651	0.6083644	-0.085921921	0.840487433
RP5-850E9.3	0.107771471	0.454829713	0.114566901	0.176999721	0.106625604	0.503124349
RP5-857K21.4	0.011609834	0.979218469	0.017599389	0.923683641	0.011401978	0.984884558
RP5-862P8.2	0.175167641	0.154462625	0.181325367	0.040004726	0.183912085	0.223532812
RP5-864K19.6	0.147987324	0.122587529	0.15417391	0.028000217	0.156247793	0.187283488
RP5-864K19.7	0.076571931	0.418742968	0.082854963	0.159776174	0.083385656	0.444050503
RP5-877J2.1	-0.199276877	0.45130419	-0.191768881	0.211310029	-0.180792918	0.53011685
RP5-890O3.9	0.042920444	0.921744656	0.048908013	0.782425831	0.040284913	0.930460096
RP5-940J5.6	0.248333332	0.331406441	0.255202104	0.105649307	0.259228024	0.366512251
RP5-940J5.9	0.077932073	0.90459659	0.085558723	0.647565901	0.104990436	0.830553602
RP5-956O18.3	0.131210453	0.876834874	0.135359898	0.628570268	0.095458236	0.897218206
RP5-958B11.2	-0.096262286	0.823739994	-0.089160468	0.675347203	-0.077181374	0.871808959
RP5-966M1.6	0.073142899	0.7821416	0.079278419	0.55076104	0.083376873	0.774514559
RP5-991G20.1	0.142397814	0.229001879	0.149171568	0.059554161	0.146599269	0.279404666
RP5-994D16.12	0.084266073	0.682431826	0.09017473	0.419545234	0.097573526	0.674916658
RP6-65G23.3	0.296039806	0.191192217	0.302733557	0.052417857	0.286899049	0.327786979
RP9	0.009273236	0.966538101	0.015794998	0.87825433	0.015726552	0.947691392
RPA1	0.006488511	0.958747574	0.013116066	0.804627624	0.012220959	0.927873785
RPA2	0.042023089	0.705378441	0.048710213	0.402997011	0.049421853	0.680107611
RPA3	0.081895318	0.580692049	0.08860746	0.289800031	0.087727053	0.628810015
RPAIN	0.056939776	0.747504162	0.062937958	0.493074536	0.067012467	0.750560982
RPAP1	0.088174316	0.33946379	0.094804215	0.09678407	0.095345067	0.342338768
RPAP2	0.143996239	0.216430145	0.150220501	0.06386001	0.154118894	0.267355796
RPAP3	0.049638518	0.764086619	0.055938156	0.517711822	0.056910652	0.770771464
RPARP-AS1	0.032754225	0.880073237	0.039369728	0.686644302	0.022353552	0.932501009
RPE	0.177992995	0.075895171	0.184331294	0.011763267	0.185684011	0.147627606
RPF1	0.092212594	0.616940761	0.097770257	0.345100892	0.11045762	0.608870885
RPF2	-0.116379002	0.223992058	-0.109907821	0.088365602	-0.106389501	0.337314972
RPGR	0.165235222	0.556650876	0.171891282	0.278916949	0.162419624	0.624289313
RPGRIP1L	-0.093098203	0.636922594	-0.08682217	0.421795334	-0.076545233	0.750762581
RPH3AL	0.050647959	0.936734781	0.057213451	0.770259982	0.077098282	0.875606664
RPIA	-0.039613434	0.718347454	-0.033243604	0.572680638	-0.033184523	0.804332292
RPL10	-0.003039283	0.982702068	0.003696595	0.951731438	0.002109237	0.990586936
RPL10A	0.020230385	0.869496742	0.026726673	0.652348012	0.026350897	0.845233297
RPL10AP6	0.123624902	0.437765305	0.130138208	0.180224076	0.135955541	0.456326788
RPL10P16	-0.027098321	0.782664332	-0.020441607	0.695847636	-0.020604952	0.856761233
RPL10P9	0.00025517	0.998330536	0.006744189	0.918136512	0.008579702	0.960081075
RPL11	0.045356437	0.762667237	0.051731581	0.485023634	0.052010627	0.757124651
RPL12	-0.014576621	0.92635715	-0.00802158	0.906641992	-0.00519583	0.979058409
RPL12P12	0.031154166	0.869496742	0.038166392	0.663679782	0.044868359	0.823085758
RPL12P16	-0.04841438	0.700297883	-0.041846899	0.516240778	-0.040418804	0.784704354
RPL12P38	0.173262738	0.568090394	0.179713184	0.286289061	0.186099379	0.553938686
RPL12P4	-0.012358397	0.936734781	-0.005778952	0.927243688	-0.004444434	0.981951069
RPL13	-0.033544981	0.748242791	-0.027079636	0.621080773	-0.027434793	0.812773423
RPL13A	0.02918908	0.822870652	0.035696455	0.566735741	0.036345886	0.788166299
RPL13AP25	0.050227915	0.894218535	0.056451083	0.652387994	0.053541068	0.867130173
RPL13AP5	-0.026535003	0.969973557	-0.020061047	0.918444615	-0.020795543	0.9735042
RPL13AP7	-0.238826972	0.432687965	-0.232304663	0.193257384	-0.233007003	0.49447317
RPL13P12	-0.056330629	0.634498322	-0.049742533	0.438214468	-0.048821803	0.731620882
RPL14	0.030367735	0.923806723	0.036728554	0.703553048	0.036896362	0.88522593
RPL14P1	0.020187178	0.965109978	0.026692489	0.831769711	0.025675572	0.942608427
RPL14P3	0.022914097	0.950138947	0.029201167	0.854672539	0.015958881	0.972803685
RPL15	-0.037007424	0.746274031	-0.030390485	0.597915154	-0.030731602	0.804332292
RPL15P18	0.022243951	0.947296392	0.028478176	0.854076528	0.03718657	0.919247653
RPL15P3	-0.055647704	0.647609697	-0.048873338	0.439716061	-0.047450403	0.725075576
RPL17	-0.006066011	0.96838142	0.000390717	0.995551381	0.004042753	0.984429578
RPL17-C18orf32	-6.68E-05	0.999780719	0.006404563	0.920009097	0.009878706	0.952446097
RPL18	-0.055584014	0.589750653	-0.049130852	0.397429713	-0.048829371	0.675045906
RPL18A	-0.007482443	0.961225724	-0.000611896	0.991989871	0.002533864	0.989829928
RPL18AP3	0.003221195	0.983965368	0.009857764	0.891115507	0.01699302	0.928928842
RPL19	-0.088354775	0.426802432	-0.082042264	0.212017008	-0.081393861	0.515073623
RPL21	0.068933471	0.545449738	0.075440445	0.253253941	0.075805985	0.56330541
RPL21P75	0.036148358	0.851867576	0.04339839	0.644887696	0.057083349	0.787168697
RPL22	0.069686551	0.580261518	0.075875046	0.283792859	0.076523082	0.601135422
RPL22L1	0.076370638	0.522493818	0.082596448	0.211999035	0.086299773	0.503165775
RPL23	-0.049699573	0.763054809	-0.042829078	0.60561674	-0.044522284	0.825713016
RPL23A	-0.005479699	0.974228502	0.000929045	0.990520745	0.003734635	0.987380681
RPL23AP2	0.230919551	0.468706543	0.236551235	0.176422621	0.243597099	0.467848061
RPL23AP42	0.06473832	0.621456924	0.071212308	0.32884348	0.071426928	0.642819862
RPL23AP53	-0.091247796	0.841227736	-0.084983484	0.695696495	-0.119956257	0.810300764
RPL23AP65	0.14834089	0.697182784	0.154245014	0.440210295	0.171041128	0.694883054
RPL23AP7	0.060357558	0.843795567	0.0656045	0.679716158	0.079622536	0.824690027
RPL23AP82	0.258341837	0.343193406	0.264219514	0.12201499	0.265686648	0.392251195
RPL24	-0.050095407	0.713627367	-0.043679493	0.527429186	-0.042618891	0.787440761
RPL24P2	-0.080157488	0.81212618	-0.074415023	0.660755167	-0.097357125	0.806270807
RPL24P4	0.012257748	0.929448366	0.018709676	0.751086545	0.019120084	0.896301525
RPL24P8	-0.156959896	0.330057593	-0.150594772	0.138862759	-0.152940481	0.40784266
RPL26	-0.042337659	0.762598081	-0.035548612	0.611019104	-0.035003436	0.833002395
RPL26L1	0.117978196	0.271308649	0.124275343	0.074563023	0.122881586	0.318810047
RPL26P19	0.056117885	0.755023641	0.062953863	0.481231239	0.062860893	0.766402249
RPL26P30	-0.105971727	0.794693311	-0.100199887	0.602812561	-0.092699613	0.833252774
RPL27	-0.005825562	0.961225724	0.000755186	0.98858478	0.000706058	0.996035898
RPL27A	-0.090463827	0.509102032	-0.083804023	0.289063733	-0.088918799	0.583142611
RPL28	-0.008238493	0.953945658	-0.001303602	0.982157365	-0.00134122	0.99416949
RPL29	-0.040805022	0.713927142	-0.034208497	0.544130933	-0.033317251	0.778599588
RPL29P11	-0.030801134	0.938841506	-0.024362553	0.91915844	-0.054767298	0.893029105
RPL3	-0.035798215	0.725732915	-0.029427893	0.59700431	-0.027996954	0.811005318
RPL30	-0.143719648	0.174544666	-0.137605226	0.049101724	-0.13553992	0.268796055
RPL31	-0.028757133	0.827907316	-0.022769961	0.7292575	-0.019150634	0.90763383
RPL32	0.010164038	0.932891137	0.016218227	0.767731746	0.018767769	0.8823608
RPL32P29	0.114900064	0.714578988	0.121934722	0.457488815	0.133813883	0.680567818
RPL34	-0.015953293	0.894481392	-0.009544734	0.864260718	-0.009485868	0.946965219
RPL34P18	0.250872816	0.226125042	0.257286014	0.060486237	0.25147148	0.294311237
RPL35	-0.121900772	0.373656151	-0.115853424	0.161907103	-0.122717302	0.448131657
RPL35A	-0.093473543	0.497442863	-0.087891674	0.269950862	-0.081426937	0.628015089
RPL35P1	-0.221213973	0.267340467	-0.214706861	0.104240986	-0.242458165	0.305938742
RPL35P2	-0.00452953	0.986195712	0.001430806	0.990662427	0.01167843	0.972766249
RPL35P5	0.024621919	0.948876703	0.031425726	0.848694299	0.029411037	0.949262464
RPL36	-0.046441479	0.625371672	-0.040169628	0.46507685	-0.039810221	0.729225077
RPL36A	-0.025264783	0.89556239	-0.019555233	0.82278257	-0.010296375	0.967308866
RPL36A-HNRNPH2	-0.007546925	0.969437556	-0.001695761	0.983806232	0.00473566	0.986469285
RPL36AL	-0.041122831	0.890095619	-0.035057515	0.720846249	-0.019013212	0.94571521
RPL37	0.011886761	0.946568752	0.018442391	0.804323504	0.02244166	0.907544187
RPL37A	0.086447894	0.4564859	0.092965183	0.172774886	0.094789288	0.457572383
RPL37AP1	0.264838951	0.588649712	0.269657228	0.161258591	0.287939297	0.463105316
RPL37P6	0.208139762	0.561894035	0.214343616	0.296331119	0.201165928	0.652505913
RPL38	0.181237767	0.104794847	0.187219737	0.0146923	0.173989837	0.213688724
RPL39	-0.099871709	0.480040422	-0.093693543	0.242744593	-0.101412092	0.534869313
RPL39L	-0.239678917	0.126801624	-0.232731146	0.032383116	-0.232232661	0.199723008
RPL39P3	-0.157285393	0.139180951	-0.150130851	0.032961077	-0.149169738	0.22124927
RPL39P5	-0.136540063	0.134917205	-0.130205706	0.039221578	-0.129284852	0.24446405
RPL3P4	0.059709023	0.529441211	0.066229661	0.225884464	0.06624247	0.509208148
RPL4	0.075713881	0.367992895	0.082468807	0.136909075	0.0825637	0.367731581
RPL41	0.020165771	0.887254134	0.026826082	0.670199505	0.026028104	0.859593995
RPL41P1	0.030939984	0.856642928	0.037690841	0.628395829	0.037768793	0.844810435
RPL41P5	0.040432251	0.79230039	0.046837947	0.539222663	0.047390023	0.7761996
RPL4P4	0.042661845	0.746895503	0.049326181	0.45808371	0.049985163	0.735602894
RPL5	0.062825839	0.666875615	0.069170665	0.378915698	0.075134932	0.650874122
RPL5P1	-0.022909119	0.965781627	-0.017334613	0.955214322	0.007882886	0.991436823
RPL5P23	0.298787746	0.07701205	0.304827508	0.015463866	0.313901465	0.140551679
RPL5P34	0.114088479	0.422015201	0.120640247	0.153653202	0.125467777	0.456566057
RPL5P4	0.013900989	0.96695934	0.020119383	0.89728097	0.021579821	0.952982163
RPL6	0.070984028	0.610518872	0.077322543	0.311494608	0.0792544	0.612916188
RPL6P27	0.132216928	0.200323077	0.138552821	0.048577591	0.139107238	0.267738998
RPL7	0.1100158	0.419386837	0.116705711	0.151061445	0.11753742	0.461614211
RPL7A	-0.078998881	0.271914494	-0.072683799	0.15195686	-0.071889396	0.371643976
RPL7AP11	0.029675643	0.939586553	0.03712363	0.851230717	0.07216587	0.851930368
RPL7AP30	-0.066780076	0.831325592	-0.059961587	0.688927065	-0.057507824	0.866277703
RPL7AP6	-0.017924763	0.878479851	-0.011455259	0.832027365	-0.011341289	0.932541022
RPL7AP66	-0.19606378	0.255666422	-0.189526168	0.093281813	-0.184111169	0.371525461
RPL7L1	-0.013261577	0.881818898	-0.006765911	0.885230229	-0.006893743	0.951774748
RPL7P1	0.035950199	0.835341742	0.042506335	0.606328777	0.046459581	0.817408522
RPL7P23	0.096425959	0.656696998	0.102926448	0.384265627	0.094377665	0.734516272
RPL7P9	0.04585636	0.7821416	0.052271399	0.51622452	0.053424329	0.777493112
RPL8	0.001486611	0.990355936	0.00802962	0.884182641	0.00821567	0.951209012
RPL9	-0.08678581	0.565936434	-0.080237069	0.319908229	-0.087880793	0.595934663
RPL9P7	-0.121931749	0.355314907	-0.115229977	0.136922822	-0.117199827	0.434704898
RPL9P9	-0.002386329	0.988572975	0.004185755	0.950389946	0.000542415	0.997939709
RPLP0	-0.038398903	0.755172947	-0.031845465	0.605710323	-0.031821925	0.81296356
RPLP0P6	-0.02647781	0.849563859	-0.019694445	0.760197738	-0.01683815	0.921700384
RPLP1	-0.005097957	0.969437556	0.001635759	0.97709316	0.001697998	0.991794916
RPLP2	-0.020748045	0.877151693	-0.01425998	0.819616309	-0.015479333	0.92293998
RPN1	-0.127117114	0.039412667	-0.120396994	0.012263444	-0.120031493	0.094795819
RPN2	0.04199061	0.661488033	0.048730409	0.351008324	0.048969708	0.614322267
RPP14	-0.022697476	0.850322631	-0.016136665	0.784491288	-0.015584142	0.915223169
RPP25	0.188250736	0.119501941	0.194468337	0.025373194	0.196626465	0.169384364
RPP25L	-0.07479169	0.565705201	-0.068248737	0.363372768	-0.066571603	0.639863733
RPP30	-0.040464355	0.831542641	-0.034101134	0.710566437	-0.030919957	0.88846822
RPP38	0.036306245	0.811766272	0.042616772	0.585676522	0.045376369	0.785997873
RPP40	0.074794257	0.682431826	0.081059134	0.419213534	0.083632959	0.675387484
RPRD1A	0.111112429	0.220654376	0.117689052	0.057251861	0.118523782	0.276950154
RPRD1B	-0.112819563	0.166828944	-0.10605499	0.055977612	-0.104985958	0.269141753
RPRD2	-0.012491653	0.935784056	-0.005634271	0.927671843	-0.004712993	0.980314954
RPS10	-0.009962349	0.929513292	-0.003319978	0.949246686	-0.003053504	0.984839857
RPS10-NUDT3	-0.011509783	0.915529641	-0.004876819	0.924806408	-0.004626953	0.972803685
RPS10P3	0.00493106	0.98378685	0.011142268	0.924912259	0.01381571	0.964334435
RPS11	-0.057905652	0.680176442	-0.05115416	0.488711395	-0.04981024	0.767401662
RPS11P5	-0.089627404	0.776181884	-0.083211749	0.610365829	-0.075393949	0.847353834
RPS12	0.050886637	0.682788068	0.057389196	0.379063291	0.05683546	0.673563651
RPS13	-0.04274957	0.697965805	-0.036252406	0.536902765	-0.037284596	0.770312162
RPS13P2	-0.01459539	0.962036868	-0.008051364	0.968454468	-0.026783423	0.939032474
RPS14	-0.010831864	0.923075733	-0.004451853	0.932884193	-0.00363542	0.979058409
RPS15	-0.048864416	0.679588914	-0.042233362	0.503120692	-0.04264996	0.765322486
RPS15A	-0.06406209	0.555185153	-0.057479257	0.346944224	-0.058018621	0.637062224
RPS16	-0.057356308	0.593903469	-0.050982157	0.387007352	-0.051290104	0.66357964
RPS17	-0.089398554	0.521005344	-0.08275754	0.286521396	-0.082114795	0.606820912
RPS18P12	-0.061825257	0.749100432	-0.05522869	0.583281375	-0.062087383	0.782796201
RPS18P9	-0.047022521	0.916361129	-0.041409389	0.854102261	-0.044660897	0.928675329
RPS19	-0.018033909	0.908537526	-0.012229243	0.86228289	-0.011379923	0.951209012
RPS19BP1	-0.09682707	0.351238353	-0.090455305	0.175232039	-0.090397808	0.451167581
RPS2	-0.051929305	0.539996274	-0.045244605	0.370986512	-0.044978964	0.603789092
RPS20	-0.061627366	0.53654825	-0.055185909	0.33353024	-0.05605218	0.602579262
RPS20P14	-0.093122104	0.61826051	-0.086780441	0.394113048	-0.089111451	0.676831421
RPS21	-0.030075216	0.842884654	-0.023743299	0.73914017	-0.026596344	0.88435423
RPS23	-0.072486066	0.638236016	-0.066178223	0.421933411	-0.06499153	0.726918443
RPS23P8	-0.170028471	0.522591409	-0.164055247	0.278547723	-0.153832544	0.62006219
RPS24	0.023989876	0.880073237	0.030414674	0.665461387	0.032295136	0.846642843
RPS24P8	-0.072606523	0.837115097	-0.065455983	0.721652293	-0.115708003	0.770771464
RPS25	-0.115489106	0.379501583	-0.109418878	0.181032385	-0.105453795	0.518455295
RPS26	0.044976025	0.758239047	0.051807906	0.468340759	0.049700988	0.762905266
RPS26P47	-0.042513947	0.931124957	-0.036176196	0.872674953	-0.044602762	0.934883389
RPS26P6	-0.050481022	0.856291496	-0.043945666	0.733261464	-0.041574138	0.893544232
RPS27	-0.086907846	0.330198425	-0.07994882	0.152470897	-0.078745057	0.435968932
RPS27A	-0.022132866	0.853395026	-0.015528485	0.783879708	-0.015422619	0.909326685
RPS27AP16	0.014391283	0.93866201	0.02094477	0.786534807	0.024567281	0.904982635
RPS27L	0.211926943	0.028712672	0.217900128	0.002287969	0.214748052	0.080806127
RPS28	-0.04194847	0.804564277	-0.035274286	0.668541987	-0.036431372	0.859700534
RPS28P7	-0.054463741	0.578326049	-0.048105283	0.39774497	-0.04830902	0.67660325
RPS29	0.097300355	0.661488033	0.103223468	0.260849846	0.104804385	0.592000821
RPS2P32	0.237932244	0.469906316	0.245028245	0.192409397	0.25953587	0.476065307
RPS2P46	-0.062058782	0.380601742	-0.05552249	0.241029171	-0.056006307	0.487247544
RPS2P5	-0.011247833	0.911100204	-0.004937519	0.921826524	-0.005063685	0.96721688
RPS2P55	0.126898585	0.43773828	0.133111132	0.182218504	0.135465804	0.481367465
RPS2P7	0.058548838	0.842097606	0.065066294	0.636237793	0.067446114	0.823483171
RPS3	-0.02170146	0.875982057	-0.015175193	0.806731176	-0.015265213	0.921352587
RPS3A	-0.07245977	0.345970377	-0.065954793	0.197961968	-0.066049746	0.450954654
RPS3AP26	-0.062842539	0.619173472	-0.056862402	0.409423429	-0.051571663	0.737732856
RPS3AP47	0.037618769	0.899015374	0.044333317	0.759655965	0.061884328	0.840487433
RPS3AP5	-0.176213894	0.504237497	-0.169943979	0.28682415	-0.16870428	0.605003212
RPS3AP6	-0.070285427	0.408684082	-0.063906265	0.22589499	-0.063910467	0.496215254
