SYMBOL	log2FoldChange	padj	logFC.edgeR	PValue	logFC.limma-voom	adj.P.Val
UPK1A	0.230106934	0.518700724	0.238596554	0.333828988	0.221830568	0.476828245
UPK1A-AS1	-0.7512139	0.080147283	-0.741188028	0.025150354	-0.727314115	0.083394454
UPK2	0.574995451	0.000703818	0.584173431	0.000200274	0.580277168	0.002791254
UPK3B	0.58410955	0.636680092	0.592493749	0.533180927	0.45343043	0.669320665
UPK3BL	0.019790172	0.882525205	0.029416327	0.735199306	0.012783498	0.919488588
UPK3BP1	0.049029481	0.923218019	0.056669223	0.893438326	0.053530379	0.902864516
UPP1	-0.343746863	0.00011385	-0.334523033	9.60E-05	-0.334790523	0.002437602
UPRT	-0.202634898	0.013191041	-0.192825888	0.012904589	-0.200543211	0.021375606
UQCC1	0.076369224	0.381724972	0.085739041	0.240883009	0.088130551	0.273761569
UQCC2	0.11680742	0.181137602	0.126529997	0.089558951	0.120448322	0.178728968
UQCC3	0.331521355	0.001436074	0.341062888	0.00047586	0.340106787	0.002456129
UQCR10	-0.079315366	0.314522143	-0.069720861	0.263372278	-0.074499669	0.309731479
UQCR11	-0.184283838	0.008649429	-0.174899278	0.00572748	-0.179117597	0.017570186
UQCRB	0.383747392	7.96E-08	0.392965556	3.46E-08	0.388822612	9.34E-05
UQCRBP1	0.401986892	0.660861003	0.411194309	0.508288714	0.40940553	0.579544968
UQCRC1	-0.174895918	0.000141064	-0.165269639	0.000596705	-0.166482117	0.002367427
UQCRC2	0.033652292	0.842994521	0.042833944	0.62313873	0.040135614	0.740058567
UQCRFS1	0.092002513	0.255075259	0.101482916	0.1154105	0.094430559	0.218042541
UQCRFS1P1	0.056929449	0.773164681	0.067140307	0.642358376	0.078282053	0.647665173
UQCRH	0.016720923	0.837597768	0.026136757	0.648118373	0.023516453	0.750103387
UQCRHL	-0.042404479	0.709329992	-0.032663705	0.715345589	-0.047006432	0.661464607
UQCRQ	0.198811155	0.001470622	0.208188046	0.000430619	0.206023763	0.003943676
URAD	-1.235789602	8.46E-06	-1.224159284	3.21E-07	-1.236470995	0.000228196
URAHP	-0.677295127	0.111770079	-0.659870825	0.042176761	-0.65406506	0.141798839
URB1	-0.114167004	0.051941912	-0.104578733	0.054656418	-0.104016757	0.090912719
URB1-AS1	0.563769003	0.003731826	0.572691279	0.001154354	0.556098048	0.007968492
URB2	-0.24413217	1.74E-06	-0.234495253	6.10E-06	-0.234574826	0.000301515
URGCP	0.293941522	0.001559399	0.303870478	0.000573577	0.305217226	0.003266366
URGCP-MRPS24	-0.207458327	0.000535469	-0.197958679	0.00051599	-0.200649622	0.003151982
URI1	0.08834993	0.202919512	0.097784294	0.108057655	0.098899932	0.166804912
URM1	-0.09959491	0.150296278	-0.089880443	0.12253739	-0.092631859	0.165793996
UROD	-0.121319782	0.054100408	-0.111599434	0.055047452	-0.112788435	0.084351556
UROS	0.066920779	0.292853412	0.076636081	0.157805389	0.075318571	0.213282878
USB1	0.405996388	3.55E-10	0.415791292	7.68E-11	0.418612507	9.41E-06
USE1	-0.170151197	0.160226321	-0.160930162	0.127659915	-0.1560964	0.216671195
USF1	-0.130087286	0.014116156	-0.120434669	0.02165862	-0.120941929	0.040700771
USF2	-0.165788105	0.007644478	-0.155969934	0.005484332	-0.155284725	0.017942581
USF3	-0.003616689	0.978426879	0.006321322	0.95201179	0.006488534	0.959929655
USHBP1	-0.56925876	1.07E-20	-0.559515457	9.98E-19	-0.561656778	1.96E-07
USMG5	0.155998898	0.088187082	0.16545823	0.043074879	0.164229016	0.080032441
USO1	0.030100332	0.696496791	0.039826897	0.489671507	0.040901239	0.561518461
USP1	0.075438627	0.321007212	0.085233937	0.180543446	0.086466581	0.248037646
USP10	-0.276317768	3.01E-06	-0.266358551	5.67E-06	-0.267293862	0.000399087
USP11	0.078352976	0.211836071	0.088304794	0.095879701	0.088138137	0.139446323
USP12	0.601203504	3.08E-08	0.610622151	2.35E-08	0.613055199	4.39E-05
USP13	-0.490543529	4.90E-21	-0.48098039	1.71E-18	-0.479937022	1.43E-07
USP14	-0.127328785	0.01108824	-0.117588603	0.017494042	-0.117108494	0.032750956
USP15	0.020054538	0.923263035	0.029500683	0.773158702	0.035173236	0.811372855
USP16	-0.14945055	0.17404864	-0.140159075	0.144713287	-0.140559665	0.245953872
USP18	-1.17165741	8.60E-102	-1.161886394	1.72E-93	-1.164098144	5.72E-12
USP19	-0.18218929	9.65E-05	-0.172509022	0.000381548	-0.172009653	0.002291715
USP2	0.196924468	0.658296591	0.205535365	0.463593552	0.206664055	0.566512548
USP2-AS1	-0.645150018	0.064131329	-0.636360029	0.027094171	-0.642947362	0.069819594
USP20	-0.108550114	0.038085157	-0.098908646	0.051985246	-0.098601777	0.076624774
USP21	-0.103425636	0.165818944	-0.093654263	0.138346509	-0.092045458	0.20695011
USP22	0.002379938	0.975103129	0.012163973	0.809275393	0.012304723	0.847316442
USP24	-0.324139538	5.45E-08	-0.31419351	1.00E-07	-0.314549723	8.48E-05
USP25	0.088918054	0.32389392	0.098550573	0.182806554	0.104949143	0.23691045
USP27X	0.46089008	0.000359127	0.470630803	0.000133471	0.472418085	0.001631321
USP27X-AS1	0.832314389	0.013080656	0.839310008	0.001605434	0.848647265	0.01479404
USP28	-0.344884899	4.61E-08	-0.335012641	3.90E-08	-0.334060574	6.75E-05
USP3	-0.430766285	1.34E-16	-0.42081031	7.44E-16	-0.419664099	4.85E-07
USP3-AS1	0.145095548	0.775567973	0.154444861	0.652321561	0.151407834	0.721516329
USP30	-0.051648119	0.539589908	-0.042013585	0.530485024	-0.040246802	0.611474238
USP31	-0.21723885	0.024014782	-0.207634319	0.017292649	-0.203264292	0.041295304
USP32	-0.082438793	0.215739205	-0.072668668	0.202363853	-0.072423231	0.279020193
USP32P1	0.049050685	0.950816033	0.049917731	0.933874914	0.025072511	0.967987179
USP32P2	-0.069919622	0.659018693	-0.0606023	0.610244205	-0.055116387	0.73072709
USP32P3	-0.054323828	0.687966957	-0.044915929	0.655264966	-0.038851932	0.774215111
USP33	0.204653371	0.000333088	0.214587029	0.000145684	0.215600808	0.001667312
USP34	-0.186556601	0.003288273	-0.176610817	0.003159539	-0.176471249	0.013250698
USP35	0.237262242	0.080563844	0.246829063	0.042530309	0.253302844	0.069924995
USP36	-0.451961703	1.54E-17	-0.442292003	6.36E-16	-0.441404026	5.31E-07
USP37	-0.424118295	1.39E-08	-0.414066215	9.47E-09	-0.41099315	6.47E-05
USP38	0.529979265	1.36E-09	0.539213422	1.71E-09	0.54263632	2.05E-05
USP39	-0.107484348	0.088410735	-0.098002213	0.080445495	-0.098686473	0.122181036
USP4	0.080366824	0.255502423	0.089750066	0.130031539	0.090760759	0.179837221
USP40	0.108994418	0.04384999	0.118878348	0.019405723	0.118898833	0.035721602
USP41	-1.293679118	0.000111122	-1.279066876	2.81E-06	-1.264827387	0.001434695
USP42	-0.227993485	0.00249581	-0.218175822	0.001976809	-0.214369033	0.01053884
USP43	-0.873668323	1.11E-39	-0.863616016	1.06E-35	-0.863065389	1.90E-09
USP44	0.360306458	0.639447094	0.371752897	0.479975801	0.357104213	0.566964008
USP45	0.897585699	3.79E-13	0.906387093	1.37E-12	0.912646513	4.67E-06
USP46	-0.108339216	0.207631125	-0.098617332	0.185436923	-0.096271474	0.266223927
USP46-AS1	0.686449798	0.086144364	0.693477261	0.036630019	0.749180109	0.072714021
USP47	-0.110065174	0.091273282	-0.100419086	0.088088408	-0.099889279	0.143069045
USP48	-0.141827045	0.012620039	-0.132233362	0.01530279	-0.131625497	0.03384013
USP49	0.54759256	2.47E-07	0.556806517	2.08E-07	0.561715194	0.000103439
USP5	0.022759029	0.74042872	0.032578363	0.518400452	0.032629852	0.58122859
USP50	0.288386982	0.594411696	0.296449	0.473344548	0.308868963	0.55632908
USP53	-0.037585573	0.725949742	-0.028007966	0.717700303	-0.024864538	0.821405284
USP54	-0.18434608	0.003326756	-0.174637005	0.003689946	-0.173714717	0.012388086
USP6	-0.235319629	0.846467852	-0.222035743	0.825380744	-0.176758038	0.843304646
USP6NL	-0.1836928	0.005613865	-0.173977908	0.005134745	-0.173173276	0.016863599
USP7	-0.289625713	1.34E-07	-0.279795669	2.26E-07	-0.279809595	8.98E-05
USP8	-0.141064718	0.04525183	-0.131179159	0.038561154	-0.130273779	0.080672391
USP9X	-0.087635144	0.286850963	-0.077805907	0.244862636	-0.077517489	0.345654142
USP9Y	0.116218536	0.13983747	0.125907503	0.067908125	0.12645241	0.117827499
USPL1	-0.004103625	0.975103129	0.005586546	0.945853668	0.002513059	0.984020711
UST	0.747968079	0.000166056	0.756781376	1.57E-05	0.753565695	0.000642946
UTAT33	0.430404881	0.018747694	0.439058821	0.004183182	0.435984504	0.013537258
UTP11	-0.153948865	0.021450589	-0.144436201	0.021297766	-0.144119602	0.039029588
UTP14A	-0.07146941	0.421175345	-0.06190608	0.398946813	-0.06654319	0.443463904
UTP14C	0.137142671	0.054044392	0.146834473	0.027043778	0.148137993	0.043472343
UTP15	-0.027346928	0.810652926	-0.018029196	0.826374233	-0.016514555	0.886785493
UTP18	-0.253471157	5.40E-05	-0.244010606	0.000109661	-0.244902723	0.001892334
UTP20	-0.349040901	1.93E-06	-0.338720427	1.13E-06	-0.336385068	0.00031425
UTP23	0.224759348	0.078383243	0.234496379	0.0450038	0.230932694	0.092785317
UTP3	-0.012833704	0.907992564	-0.003023028	0.980389089	-0.007884421	0.936758339
UTP4	-0.494213452	1.31E-12	-0.4847663	1.88E-11	-0.482101328	5.61E-06
UTP6	0.004038016	0.970266124	0.013879224	0.836702006	0.0153852	0.8717505
UTRN	0.055839257	0.634870881	0.066199408	0.453908939	0.060117289	0.596921102
UTS2R	-0.138597543	0.821487056	-0.132390756	0.763192027	-0.167974248	0.739727993
UTY	-0.161580589	0.034512799	-0.152139192	0.028832056	-0.153458274	0.062360263
UVRAG	-0.356096449	1.90E-06	-0.346521034	4.38E-06	-0.344775876	0.00033399
UVSSA	-0.087193025	0.415949555	-0.077284553	0.368845625	-0.074065998	0.49031861
UXS1	0.090382672	0.108120526	0.099962544	0.054292694	0.100245612	0.079923812
UXT	-0.130000573	0.064490245	-0.120402632	0.052834605	-0.12448401	0.083572312
UXT-AS1	0.260803719	0.342621539	0.270452148	0.215298668	0.238584359	0.375753851
VAC14	-0.023910279	0.730881217	-0.014193346	0.787922931	-0.015045382	0.820687738
VAC14-AS1	-0.232392021	0.7626302	-0.234788022	0.692030707	-0.297280911	0.604087658
VAMP1	0.531639858	5.57E-06	0.541660808	3.17E-06	0.545031776	0.000400765
VAMP2	0.218815077	0.007153774	0.228565557	0.002652575	0.229592754	0.010020009
VAMP3	-0.128495242	0.040193873	-0.118612664	0.037548565	-0.119228544	0.065628429
VAMP4	0.241426504	0.025088752	0.250554421	0.014152933	0.255148531	0.032023167
VAMP5	0.131508335	0.399160134	0.141161327	0.265539052	0.133154062	0.380979962
VAMP7	0.0664813	0.4486865	0.076344152	0.265809418	0.082267582	0.318961131
VAMP8	0.028637479	0.707125967	0.038379857	0.491220187	0.034674405	0.612993823
VANGL1	0.732252119	6.46E-24	0.74199782	3.10E-23	0.745335722	3.92E-08
VANGL2	-2.142886905	0.001045224	-2.111348815	4.01E-05	-2.039463701	0.002619315
VAPA	-0.227429346	1.00E-05	-0.21799096	3.71E-05	-0.216498663	0.000828105
VAPB	-0.032830356	0.686197522	-0.022747533	0.696517985	-0.021849868	0.778764453
VARS	-0.536382076	0.001560627	-0.525170092	0.001357359	-0.538213058	0.011851797
VARS2	-0.861247981	0.061983981	-0.850369551	0.037086438	-0.844766647	0.106731146
VASH1	0.374485346	0.001577485	0.383663721	0.000654579	0.386501358	0.003120183
VASH2	0.600296596	6.64E-10	0.60954545	3.74E-10	0.612242451	9.11E-06
VASP	-0.263301221	9.41E-06	-0.253603793	9.33E-06	-0.253785624	0.000408197
VAT1	0.251076658	3.92E-06	0.260910676	9.45E-07	0.259183422	0.000157313
VAV1	-0.266936607	0.043512419	-0.257353472	0.026242335	-0.251044553	0.055529426
VAV2	-0.041791695	0.523717428	-0.031826389	0.52734348	-0.031155245	0.599130637
VAX2	1.071346678	9.08E-55	1.080990402	3.15E-48	1.080627126	1.26E-10
VBP1	0.087115875	0.306453813	0.096670328	0.181234905	0.095500809	0.241466701
VCL	-0.240210678	0.000682296	-0.230145539	0.000372951	-0.229382372	0.004087817
VCP	-0.145642305	0.001409735	-0.135839382	0.003997667	-0.135438429	0.009343178
VCPIP1	-0.082278944	0.361502927	-0.07270061	0.324555113	-0.070927357	0.429149414
VCPKMT	0.106327033	0.382210479	0.116109242	0.246454452	0.112588018	0.340725424
VDAC1	-0.316519283	2.65E-08	-0.30690815	2.69E-08	-0.309410615	3.00E-05
VDAC1P1	-0.835730563	0.001866656	-0.82632592	0.000526361	-0.863050496	0.006444056
VDAC1P8	0.197762321	0.464151088	0.207666118	0.339425869	0.193546882	0.457910947
VDAC2	-0.207255218	0.002256757	-0.197757653	0.001578176	-0.20129946	0.007681083
VDAC3	0.368356765	1.89E-05	0.377587038	7.43E-06	0.371810136	0.000942812
VEGFA	-0.772703114	1.20E-33	-0.763412559	7.91E-32	-0.760196742	8.18E-09
VEGFB	-0.264930987	0.000410334	-0.255229948	0.000243039	-0.259769578	0.00208527
VEZF1	-0.012865744	0.862253359	-0.003262473	0.951896198	-0.002548781	0.972745633
VEZT	0.013345126	0.92141986	0.022760176	0.801134673	0.027523121	0.832610449
VGF	-0.342885611	0.021367424	-0.333422259	0.014417783	-0.324600506	0.055023364
VGLL1	-0.481914185	1.07E-20	-0.472177645	2.22E-18	-0.472814597	1.78E-07
VGLL3	-0.045450536	0.925784331	-0.035704266	0.937912391	-0.001594416	0.996579869
VGLL4	-0.222192223	4.57E-05	-0.212332399	4.51E-05	-0.212220051	0.000807123
VHL	0.125634819	0.061876606	0.135532941	0.023772067	0.133859873	0.055881723
VIL1	0.086089661	0.883062226	0.098666624	0.809972826	-0.009130504	0.987699956
VILL	-0.37395643	0.491240673	-0.363326036	0.314190787	-0.285672479	0.552828484
VIM	1.450463088	0.005972228	1.450035044	0.000159145	1.418779175	0.006753143
VIM-AS1	1.206910806	0.002288115	1.210827668	0.000221054	1.267800765	0.005051075
VIMP	0.076614735	0.309888341	0.086455964	0.173898333	0.086000591	0.221760832
VIPAS39	-0.039957268	0.637192412	-0.030191803	0.635571214	-0.032244575	0.687433461
VIPR1	0.093800964	0.515269549	0.103583737	0.357150256	0.10604886	0.413841173
VIT	-1.966424604	1.19E-05	-1.937996311	3.90E-09	-1.906445472	0.000123118
VKORC1	-0.240057604	0.000192197	-0.230320842	0.00010152	-0.233811916	0.001451335
VKORC1L1	0.084796142	0.298367941	0.094650195	0.142982169	0.098507119	0.195609396
VLDLR	-0.300436334	0.000102851	-0.290729362	9.40E-05	-0.285308244	0.003030083
VLDLR-AS1	-0.765046001	0.018829231	-0.753571295	0.007000761	-0.727127007	0.054557447
VMA21	0.067449492	0.34359837	0.077107436	0.188912827	0.077462601	0.254717457
VMAC	0.933569184	5.14E-09	0.942657799	2.74E-09	0.931787349	4.63E-05
VMO1	1.169472135	0.182705811	1.176196058	0.043491322	1.201642815	0.086279291
VMP1	0.198314046	0.000690843	0.207759018	0.000267865	0.206550769	0.002791254
VN1R1	-0.057817135	0.889767365	-0.047287844	0.845331117	-0.035126688	0.927037177
VN1R108P	0.355851791	0.530266499	0.36980361	0.33403442	0.307663679	0.529983542
VN1R42P	-0.336814672	0.795279451	-0.304979646	0.721880401	0.167326256	0.905427446
VN1R81P	-0.146725458	0.591579829	-0.136056062	0.510418571	-0.0992688	0.725095019
VN1R82P	0.628882932	0.09219572	0.63974214	0.04648292	0.717356204	0.067867923
VN1R83P	1.284284806	0.038657227	1.283910412	0.009590634	1.243273066	0.094588121
VNN2	-0.015046545	0.987591648	0.007477199	1	0.16004275	0.809209192
VOPP1	0.360918957	2.75E-09	0.370319344	2.99E-09	0.371902388	1.47E-05
VPS11	-0.294530449	1.51E-05	-0.284773238	7.40E-06	-0.283913067	0.000484104
VPS13A	0.338444896	0.000120369	0.348086423	5.22E-05	0.347680532	0.00204784
VPS13B	0.009288454	0.927825178	0.019358196	0.775093247	0.02087409	0.815014777
VPS13C	0.051997229	0.470578527	0.061685218	0.297690327	0.062036866	0.362758634
VPS13D	-0.20915557	0.004713552	-0.198882378	0.002980002	-0.19798329	0.014043012
VPS16	0.372617509	2.17E-10	0.382394634	1.85E-10	0.379434598	8.43E-06
VPS18	0.24746021	0.001595987	0.257423912	0.000539919	0.254255607	0.003284425
VPS25	0.060276142	0.428028485	0.069798097	0.238359057	0.067859997	0.330434928
VPS26A	0.201426457	0.001429533	0.210974713	0.000699365	0.211828989	0.003985057
VPS26B	-0.475646021	2.53E-21	-0.466083839	8.29E-19	-0.464960733	1.54E-07
VPS28	-0.104717754	0.125101773	-0.094934327	0.112579472	-0.097150383	0.145510989
VPS29	0.167351694	0.00902263	0.176959926	0.003007772	0.174971366	0.012178764
VPS33A	-0.031729835	0.682298316	-0.021740707	0.702506912	-0.020489004	0.781059124
VPS33B	-0.236234831	0.000213236	-0.226545609	0.000191976	-0.230646904	0.001660748
VPS35	0.056604475	0.572363953	0.066188023	0.395070767	0.068743123	0.490272959
VPS36	0.435615293	1.18E-12	0.44504867	1.44E-12	0.445517021	3.77E-06
VPS37A	-0.190813574	0.002622982	-0.181171924	0.0025922	-0.182407478	0.010465528
VPS37B	-0.357281423	5.41E-12	-0.347273552	1.38E-11	-0.346280938	3.91E-06
VPS37C	-0.560945317	2.02E-30	-0.55126337	4.99E-27	-0.551907818	9.46E-09
VPS37D	-0.322247727	0.056443055	-0.311474271	0.037862807	-0.336510786	0.048113037
VPS39	0.032223325	0.608440473	0.0420092	0.40744112	0.042255162	0.464173596
VPS41	0.151663839	0.042389507	0.161479819	0.018439996	0.160522048	0.044792809
VPS45	0.149405822	0.027662292	0.159014856	0.013463944	0.15791728	0.025887616
VPS4A	0.300961386	7.07E-06	0.310576694	5.81E-07	0.307923218	0.000199629
VPS4B	0.083554463	0.2476258	0.093102347	0.129957177	0.094522359	0.187205428
VPS50	0.22160399	0.025640241	0.230894215	0.013965906	0.236453086	0.03058883
VPS51	-0.336208348	6.22E-11	-0.326447515	6.17E-10	-0.326246735	1.26E-05
VPS52	-0.336888227	0.317572787	-0.327972856	0.21053486	-0.36034765	0.253181029
VPS53	-0.15305661	0.023940346	-0.143226201	0.018469575	-0.142461061	0.038674378
VPS54	0.17591855	0.030210192	0.185142886	0.015642984	0.18747818	0.033465492
VPS72	-0.257896715	9.63E-05	-0.248208123	5.69E-05	-0.251682303	0.001119838
VPS8	0.127103808	0.122076741	0.136768601	0.058625927	0.138769207	0.102653101
VPS9D1	0.692210371	1.34E-09	0.701110018	1.16E-09	0.704754127	1.68E-05
VPS9D1-AS1	0.414355239	0.010531506	0.423345987	0.004477515	0.421394728	0.017669849
VRK1	0.077698957	0.351007927	0.087109889	0.202999745	0.089217029	0.276242938
VRK2	0.165395636	0.086836306	0.174759543	0.041126702	0.180544256	0.078788707
VRK3	0.049662638	0.537131147	0.059744386	0.33875123	0.057098702	0.436696345
VSIG10	0.345853307	3.38E-07	0.355694309	6.17E-08	0.3577598	6.35E-05
VSIG10L	0.216051036	0.361132109	0.225288961	0.21130537	0.196214211	0.364412147
VSIG2	-0.240054032	0.821856791	-0.23174208	0.702088889	-0.187286463	0.809201908
VTA1	0.217086302	0.008720575	0.226595225	0.003311648	0.228208985	0.015621265
VTCN1	0.055733637	0.554396141	0.065646192	0.344535088	0.061283758	0.481670785
VTI1A	-0.261511764	0.001322241	-0.252406823	0.001365574	-0.248924679	0.007061405
VTI1B	0.08259352	0.106805398	0.092182374	0.063252114	0.092327864	0.091679805
VTN	-0.81036367	0.002018172	-0.79913824	0.000333506	-0.793785194	0.006037759
VWA1	0.61566277	2.91E-23	0.625536597	2.60E-23	0.625761162	4.48E-08
VWA2	0.142721243	0.775971574	0.155205194	0.64331881	0.156844125	0.70346983
VWA5A	0.787177902	2.09E-12	0.797320245	2.06E-12	0.801092852	3.03E-06
VWA8	0.087818039	0.327415673	0.097413581	0.200774244	0.099146536	0.245268861
VWA9	-0.073168544	0.285957291	-0.063404054	0.264471673	-0.064159085	0.332028737
VWCE	0.020390242	0.928345356	0.030812409	0.843634178	0.036485072	0.856464231
VWDE	0.37206023	2.60E-06	0.381371274	2.36E-06	0.385539132	0.000269774
VWF	-0.982315501	5.68E-19	-0.971760934	2.04E-18	-0.959997797	3.37E-07
WAC	-0.310754192	1.63E-10	-0.301127554	6.16E-09	-0.301304436	2.14E-05
WAC-AS1	0.526855535	2.59E-12	0.536323021	2.87E-12	0.538595774	2.76E-06
WAPL	-0.058279696	0.389541085	-0.048648286	0.374199594	-0.048683644	0.452481843
WARS	-0.359120625	2.04E-10	-0.349414301	2.29E-10	-0.348589349	1.09E-05
WARS2	-0.457793262	2.80E-10	-0.448260834	2.74E-09	-0.446891633	2.63E-05
WAS	0.544393219	0.533549663	0.550725375	0.297788055	0.538781647	0.454553598
WASF1	0.095684057	0.456368912	0.106013428	0.304637072	0.114188835	0.341414241
WASF2	-0.417714092	9.17E-15	-0.407620317	2.08E-14	-0.40707285	8.10E-07
WASF3	0.222745089	0.031261825	0.232878593	0.013796364	0.239270881	0.03112771
WASF4P	0.352549588	0.722347507	0.36157023	0.610643023	0.174968779	0.823873695
WASH1	0.108042163	0.366481779	0.117462429	0.234055657	0.114988727	0.311330976
WASH2P	0.105656824	0.507998036	0.115715544	0.362412868	0.102731934	0.519167758
WASH3P	-0.079543901	0.52912184	-0.069283158	0.4997018	-0.082162953	0.509077445
WASH4P	0.068882461	0.771094696	0.079285538	0.619917259	0.06099589	0.780302984
WASH5P	-0.247838753	0.619993842	-0.238341065	0.499225334	-0.157148813	0.743643832
WASH6P	0.535313374	0.451201384	0.553178287	0.179958642	0.580919086	0.264894592
WASH7P	-0.086370832	0.555065046	-0.076649501	0.498195531	-0.072300121	0.615062665
WASIR2	0.923852382	0.248858421	0.935849276	0.087369581	1.112516167	0.094075225
WASL	-0.233168083	9.58E-05	-0.223369224	0.000118081	-0.223343414	0.001782634
WBP1	0.436090763	4.66E-10	0.445806152	2.57E-11	0.443713285	8.72E-06
WBP11	-0.368047233	4.80E-09	-0.35806304	1.54E-09	-0.357586054	2.04E-05
WBP1L	-0.038740477	0.543209152	-0.028887573	0.565151558	-0.029343503	0.619216083
WBP1LP2	1.010270824	0.067482117	1.011535073	0.011852908	1.011864297	0.054702186
WBP2	-0.242505089	0.004586277	-0.23274071	0.002027089	-0.238502994	0.010730289
WBP4	-0.292397115	0.000961484	-0.282551745	0.000943811	-0.285230469	0.004374293
WBSCR17	2.535534753	0.007639208	2.482819897	4.18E-05	2.322737962	0.002556799
WBSCR22	-0.063231205	0.405081637	-0.053650612	0.38637263	-0.058436476	0.417913519
WBSCR27	0.474729109	0.031826377	0.483566443	0.007391072	0.492090985	0.025055798
WDCP	0.334979656	2.01E-05	0.344992147	6.45E-06	0.342342156	0.000451317
WDFY1	0.174972248	0.007896828	0.18464883	0.002896988	0.185149888	0.011685036
WDFY2	-0.044161761	0.675599528	-0.034423739	0.653867405	-0.02812159	0.78025933
WDFY3	-0.154652636	0.087456882	-0.144499396	0.060898515	-0.145234659	0.122649476
WDFY3-AS2	0.360636263	0.35054108	0.367878252	0.170961835	0.349108187	0.310117429
WDHD1	0.065653281	0.552495873	0.075309076	0.379191339	0.076043724	0.489433138
WDPCP	0.189344163	0.179157087	0.199396716	0.097309647	0.190110758	0.161711818
WDR1	-0.227406679	4.53E-06	-0.21783924	1.33E-05	-0.218504981	0.000380274
WDR11	0.104618626	0.145817541	0.114477203	0.066513659	0.114246503	0.117281504
WDR12	-0.130133225	0.198483738	-0.120618658	0.159203414	-0.119122356	0.266750024
WDR13	-0.05114761	0.548713044	-0.041450095	0.545647662	-0.041636273	0.618084807
WDR18	-0.516097903	5.24E-21	-0.506365943	2.48E-20	-0.505984454	1.03E-07
WDR19	0.20918312	0.048544907	0.218816076	0.026070962	0.21582928	0.0711239
WDR20	-0.024003765	0.773097294	-0.013900729	0.828528094	-0.016362513	0.833691115
WDR24	-0.19782033	0.004960277	-0.188353996	0.005506981	-0.18867646	0.016246454
WDR25	0.089855555	0.543258818	0.099861903	0.379863782	0.099642468	0.467345026
WDR26	-0.272105824	3.64E-06	-0.262289787	7.13E-06	-0.263596561	0.000436115
WDR27	0.084822575	0.325705858	0.094830578	0.195950023	0.090283688	0.286958355
WDR3	-0.002240546	0.983451592	0.007403658	0.918428966	0.008336539	0.932812061
WDR31	1.514958235	3.72E-07	1.521625802	8.39E-08	1.583519561	0.000207672
WDR33	-0.052870604	0.363654064	-0.043019769	0.387251985	-0.042965343	0.452562162
WDR34	0.320922928	9.96E-07	0.330344495	1.29E-07	0.328924615	0.000110935
WDR35	0.531395366	0.014628857	0.541022013	0.005602176	0.563451381	0.016528855
WDR36	-0.021623802	0.794998161	-0.011760953	0.835579345	-0.009403708	0.90826373
WDR37	0.116700682	0.076571717	0.126589084	0.036568541	0.125382328	0.060320294
WDR38	-0.59662577	0.336335747	-0.586219636	0.208986765	-0.638121955	0.304179579
WDR4	-0.116641057	0.199816477	-0.107019954	0.167232405	-0.111892436	0.197219051
WDR41	0.398673862	1.87E-11	0.408201253	5.23E-11	0.409162919	6.76E-06
WDR43	-0.374104892	1.94E-10	-0.364706478	6.73E-10	-0.364059942	1.79E-05
WDR44	-0.121666102	0.17313144	-0.111870197	0.148144142	-0.109967227	0.213934066
WDR45	-0.217933431	0.000173887	-0.208248846	0.00034265	-0.209249583	0.002465129
WDR45B	-0.601654882	2.62E-42	-0.592018616	5.13E-33	-0.591218929	2.15E-09
WDR45BP1	-0.273658878	0.688752309	-0.25749804	0.525630637	-0.238877464	0.643454633
WDR46	-0.22207896	0.14590074	-0.212903659	0.101657035	-0.206678917	0.17161323
WDR47	0.427578852	1.09E-06	0.437018497	4.90E-07	0.436519693	9.45E-05
WDR48	0.064413798	0.490231118	0.074089734	0.308463864	0.068605879	0.450296587
WDR5	-0.027618013	0.635244895	-0.017915573	0.706044469	-0.017692592	0.760101067
WDR53	0.471006375	3.11E-06	0.480070335	2.27E-06	0.483628042	0.000235442
WDR54	-0.028246719	0.716201755	-0.018346476	0.754256149	-0.019732417	0.787332008
WDR55	-0.112330909	0.035819944	-0.102545373	0.037980412	-0.102856974	0.057784379
WDR59	-0.075030512	0.224952019	-0.065190404	0.23876978	-0.065680258	0.303459932
WDR5B	0.816769794	8.19E-12	0.826433285	8.45E-12	0.81660457	9.13E-06
WDR6	-0.086110369	0.0800817	-0.076277878	0.116613758	-0.076593634	0.145955247
WDR60	-0.338755207	1.11E-08	-0.329346686	9.22E-08	-0.327482611	6.43E-05
WDR61	0.161203699	0.027777076	0.170755297	0.010198377	0.168921224	0.032332057
WDR62	0.89214792	1.63E-23	0.901157285	9.64E-23	0.903177739	4.11E-08
WDR66	0.70834692	2.23E-05	0.71692561	1.29E-05	0.726881962	0.000616408
WDR7	0.251748018	0.004155162	0.261177527	0.002264869	0.263931591	0.007496769
WDR7-OT1	0.222032305	0.484310615	0.231899184	0.340457117	0.18957549	0.531066914
WDR70	-0.011003601	0.924868471	-0.001646972	0.987179225	-0.004708246	0.967058799
WDR73	-0.167364991	0.017011169	-0.157899105	0.018779349	-0.155054715	0.03713773
WDR74	-0.405996473	1.44E-13	-0.396357875	4.01E-12	-0.398242169	2.92E-06
WDR75	0.082052222	0.469757821	0.091303947	0.310690541	0.099088861	0.38823553
WDR76	0.685837841	1.41E-09	0.695403686	8.07E-10	0.693767982	1.51E-05
WDR77	0.069617727	0.330362886	0.079302923	0.161428466	0.078754377	0.225316886
