SYMBOL	log2FoldChange	padj	logFC.edgeR	PValue	logFC.limma-voom	adj.P.Val
TAC4	0.255819282	0.491944311	0.270689977	0.266951059	0.285701219	0.427119405
TACC1	-0.42193281	2.70E-06	-0.407232238	6.93E-07	-0.407043741	0.000923256
TACC2	-0.083511723	0.579260659	-0.069009923	0.481711521	-0.069026833	0.667024627
TACC3	0.103345145	0.325567877	0.118009031	0.113806646	0.118329225	0.248946613
TACO1	-0.026533906	0.889716402	-0.012226448	0.924189617	-0.012371007	0.948018491
TACR3	-0.554388419	0.000367802	-0.540061157	0.000184038	-0.53918725	0.005897576
TACSTD2	0.197657339	0.012936735	0.212128512	0.002339556	0.212207712	0.024957587
TADA1	0.007195309	0.975861803	0.021660093	0.843998781	0.021361796	0.919718583
TADA2A	-0.43777802	0.516676733	-0.426361973	0.210366853	-0.334215555	0.539525839
TADA2B	-0.018718525	0.931032214	-0.004329712	0.985213445	-0.001623927	0.993486734
TADA3	-0.169483889	0.069538586	-0.154747358	0.037233645	-0.154267619	0.117464218
TAF1	-0.069530654	0.629359624	-0.054832184	0.545467333	-0.054569364	0.711418389
TAF10	-0.051363179	0.711838996	-0.037230868	0.677134471	-0.035291003	0.81262102
TAF11	0.055591545	0.69133506	0.070022187	0.419659027	0.069846503	0.587212945
TAF12	0.519002989	0.000854759	0.533173347	6.85E-05	0.539771259	0.006621089
TAF13	0.375229743	0.002124864	0.389439255	0.000348154	0.390542081	0.008556801
TAF15	1.621748581	0.22209194	1.635496623	0.003807745	1.653513381	0.062818596
TAF1A	0.024228686	0.927499398	0.038433066	0.781575098	0.046505061	0.859341188
TAF1A-AS1	0.493158785	0.070714693	0.506841644	0.012321824	0.507096883	0.062259291
TAF1B	-0.192174848	0.040058163	-0.177824172	0.025684355	-0.17685458	0.097439547
TAF1C	-0.014367671	0.925936185	9.33E-05	0.992795484	6.87E-05	0.999692308
TAF1D	0.066068313	0.638722129	0.080333659	0.364724381	0.080945435	0.569591527
TAF2	0.201497591	0.083574755	0.216244578	0.018510335	0.217208839	0.087558095
TAF3	-0.337454618	0.004804547	-0.322920638	0.001166791	-0.322941445	0.019908449
TAF4	0.007102312	0.985365755	0.021599608	0.8939762	0.021635706	0.951863481
TAF4B	-0.024004392	0.912368939	-0.009426871	0.950487624	-0.004272681	0.984729276
TAF5	0.121239358	0.491944311	0.135660432	0.249480118	0.136038522	0.433385164
TAF5L	-0.340985524	2.00E-06	-0.326345482	2.52E-06	-0.326320766	0.001025699
TAF6	-0.038878095	0.782124387	-0.024193233	0.767031592	-0.023959667	0.865450499
TAF6L	-0.080688672	0.633661891	-0.065946615	0.549679351	-0.064414375	0.701498664
TAF7	0.322077764	0.009227049	0.336591724	0.000846949	0.33662398	0.024874833
TAF8	0.023711643	0.905034078	0.038323814	0.698091871	0.038333087	0.829573084
TAF9	-0.397455303	0.618802079	-0.383748532	0.44324877	-0.352388798	0.658976436
TAF9B	0.273374466	0.102367178	0.288241334	0.026888331	0.294102316	0.094326416
TAGLN	0.004325511	0.990476781	0.018385321	0.901492207	0.019768885	0.951115372
TAGLN2	-0.211183351	0.021283606	-0.196362076	0.009652126	-0.195944616	0.044152572
TAGLN2P1	-0.015673675	0.982540654	-0.000339697	1	0.01473974	0.981097408
TALDO1	-0.084322763	0.492102497	-0.069783978	0.386212571	-0.069587275	0.570269784
TAMM41	0.043371429	0.856613009	0.058068041	0.669978806	0.066380215	0.761007914
TANC1	-0.151185462	0.444123556	-0.136851021	0.334508066	-0.136278194	0.493594026
TANC2	-0.690199274	1.89E-12	-0.675429185	9.02E-13	-0.67502875	3.62E-05
TANGO2	0.426180394	0.00352762	0.440673694	0.000446056	0.440655053	0.010420906
TANGO6	0.113834225	0.554730465	0.128437723	0.305298553	0.129910443	0.469710192
TANK	0.178014066	0.141465861	0.192579953	0.037424977	0.192621007	0.120696769
TAOK1	0.059975704	0.736641629	0.074691735	0.471279618	0.074957594	0.676153518
TAOK2	0.114348001	0.253346042	0.128857393	0.087751722	0.128854927	0.215509112
TAOK3	-0.125764459	0.382975833	-0.111186036	0.270838339	-0.111211864	0.451174659
TAP2	-0.57351054	0.775523025	-0.560157643	0.588887134	-0.498973717	0.7533992
TAPBPL	-0.073205008	0.681468154	-0.058787478	0.617683999	-0.059267408	0.739668549
TAPT1	-0.038592981	0.870912493	-0.024238667	0.878748512	-0.024146175	0.919693016
TAPT1-AS1	0.408157512	0.563747439	0.420040964	0.315813947	0.433538353	0.545047198
TARBP1	0.005813285	0.978222514	0.020075051	0.836072729	0.0212017	0.913203113
TARBP2	-0.0580287	0.682017524	-0.043566015	0.624855188	-0.043024448	0.761764775
TARDBP	0.139931511	0.115230195	0.154588035	0.029875324	0.15535338	0.105396371
TARS	-0.068517837	0.70061997	-0.054328955	0.627216134	-0.052398769	0.788677199
TARS2	-0.098907554	0.3297906	-0.084337003	0.261740753	-0.084381091	0.429718111
TARSL2	0.424469994	0.016275311	0.438552947	0.002480133	0.439567575	0.026280299
TAS1R1	0.100409308	0.724772278	0.115377527	0.493157121	0.124003238	0.620672036
TAS2R14	-0.118540889	0.828746707	-0.104908529	0.779576461	-0.094521697	0.86174809
TAS2R4	-0.249161744	0.774242833	-0.235438161	0.696634043	-0.22146552	0.796488232
TAS2R5	0.269406082	0.616260248	0.283554331	0.346066186	0.285075809	0.554771057
TAS2R6P	0.444491364	0.569658785	0.459187672	0.268540431	0.489269527	0.455159659
TASP1	0.199517621	0.291073062	0.213881686	0.120028827	0.21305058	0.239425556
TATDN1	0.109914393	0.527414598	0.124168349	0.291012625	0.124578121	0.452894195
TATDN1P1	0.269051016	0.592378656	0.281840705	0.340667604	0.300303656	0.510079071
TATDN2	-0.008608979	0.961469649	0.006431472	0.934088674	0.009260328	0.951554894
TATDN3	0.197410948	0.160106889	0.21176216	0.053499217	0.213235238	0.137922846
TAX1BP1	0.428657139	0.003512184	0.442924587	0.000272593	0.445885123	0.01726269
TAX1BP3	0.057975616	0.779406031	0.072811775	0.516057563	0.074040668	0.710905157
TAZ	0.074336235	0.57777292	0.088906034	0.292964641	0.089255845	0.469746629
TBC1D1	-0.165266543	0.162137767	-0.150815925	0.089482326	-0.148890153	0.229655059
TBC1D10A	-0.273520978	0.011907569	-0.258752522	0.003575059	-0.256721398	0.030956772
TBC1D10B	-0.090298345	0.518740423	-0.075510849	0.397688319	-0.074978251	0.59235845
TBC1D12	0.198484214	0.201526621	0.21331418	0.064078324	0.218949839	0.151956131
TBC1D13	-0.021984422	0.882430433	-0.007189914	0.935982676	-0.006365078	0.965097315
TBC1D14	-0.141534296	0.298729699	-0.126559504	0.183732962	-0.124350507	0.365028608
TBC1D15	0.165337808	0.278793238	0.179819713	0.101323755	0.180851687	0.268026878
TBC1D16	0.501897548	0.001322855	0.516688321	9.57E-05	0.521627581	0.006895833
TBC1D17	-0.388630979	2.00E-05	-0.37406379	4.83E-06	-0.373407563	0.001858614
TBC1D19	0.28902803	0.481861901	0.303640823	0.253511423	0.333018937	0.390740965
TBC1D2	-0.379630023	2.28E-06	-0.364836419	1.85E-06	-0.363874626	0.00109498
TBC1D20	-0.120862404	0.261115668	-0.106093059	0.171705759	-0.105452438	0.329625878
TBC1D22A	-0.417243857	7.93E-07	-0.402519625	3.90E-07	-0.402068193	0.000760666
TBC1D22B	-0.19396676	0.046674355	-0.179164892	0.020674509	-0.178431086	0.082966398
TBC1D23	0.085087576	0.66845397	0.099238251	0.41844977	0.103404194	0.617379305
TBC1D24	0.183547923	0.309770654	0.19850855	0.119742664	0.205250267	0.252233555
TBC1D25	-0.159032963	0.244249692	-0.144429186	0.161180168	-0.144304413	0.293737843
TBC1D2B	-0.105191318	0.241723332	-0.090498807	0.199845495	-0.090012701	0.348134573
TBC1D3	0.095518407	0.898286359	0.109925264	0.749708633	0.117518078	0.872225255
TBC1D30	-0.194753552	0.737915159	-0.180724998	0.631077075	-0.179692653	0.734990426
TBC1D31	0.410352918	0.029513993	0.424517828	0.006258718	0.42492009	0.046063861
TBC1D32	0.799174334	0.000101135	0.813366147	5.69E-06	0.812358615	0.00265747
TBC1D3D	-0.066800878	0.975005582	-0.058138718	1	0.177465443	0.907947885
TBC1D3E	-0.04129181	0.949573194	-0.0287174	0.973362956	-0.011834701	0.983526723
TBC1D3G	-0.836669127	0.384361915	-0.821088067	0.253066177	-0.791289686	0.414764087
TBC1D3I	-0.446963972	0.64010167	-0.429616301	0.485331496	-0.407689798	0.6460162
TBC1D3L	-0.200975761	0.179197015	-0.18646404	0.109985694	-0.186347885	0.22319922
TBC1D3P1-DHX40P1	0.422678846	0.078215741	0.436782226	0.021170731	0.443948558	0.090684252
TBC1D4	-0.2842592	0.001985803	-0.269562088	0.000689566	-0.269199016	0.01438767
TBC1D5	0.004766882	0.980486476	0.019423419	0.82601838	0.019461117	0.912116776
TBC1D7	0.293961913	0.022356778	0.308544433	0.003116036	0.309005561	0.025970626
TBC1D8	-0.141008002	0.266538581	-0.126509293	0.182795381	-0.125650609	0.354168326
TBC1D8B	-0.017986467	0.938615781	-0.003373641	0.995413585	-0.002998529	0.989473898
TBC1D9	-0.22698176	0.087474916	-0.212698131	0.042643375	-0.212141721	0.147632466
TBC1D9B	-0.179071038	0.038888146	-0.164579493	0.027792062	-0.164416946	0.091018819
TBCA	0.092876565	0.612794116	0.107326301	0.324063593	0.110302838	0.542066602
TBCAP1	0.016997153	0.98747888	0.029504805	0.930753177	0.071162544	0.937241152
TBCB	-0.00052584	0.9972931	0.013897725	0.864748353	0.014414043	0.926786101
TBCC	-0.045417952	0.834033962	-0.03079192	0.813877522	-0.029215284	0.89070496
TBCCD1	0.14211446	0.397120047	0.156864018	0.176168413	0.160878938	0.309796653
TBCD	-0.048869315	0.676232681	-0.034497288	0.656719839	-0.034201778	0.785740646
TBCEL	0.075412203	0.576439057	0.089967155	0.303576328	0.090487358	0.469993743
TBCK	0.28328883	0.054748939	0.297811434	0.01229337	0.297938851	0.069466846
TBK1	0.158941614	0.282710937	0.173345234	0.101575719	0.174879654	0.257272422
TBKBP1	-0.195397092	0.159282838	-0.180659453	0.095654187	-0.178953043	0.193638349
TBL1X	-0.16973417	0.232141163	-0.155389773	0.146004412	-0.155140718	0.301838943
TBL1XR1	-0.000375851	0.997991006	0.014321922	0.854234021	0.014448395	0.925464526
TBL1Y	-0.147217005	0.57129928	-0.133071969	0.440261974	-0.1312961	0.602924389
TBL2	-0.319182357	0.000347709	-0.30455023	0.00010649	-0.303407499	0.005824071
TBL3	-0.093123467	0.412952354	-0.078506223	0.326283926	-0.078429246	0.507956358
TBP	-0.146143048	0.258004969	-0.131623585	0.176828718	-0.131858681	0.307428539
TBPL1	0.259718348	0.046119279	0.274164126	0.0102357	0.274590599	0.047612897
TBRG1	0.155691988	0.257941546	0.170024486	0.101379519	0.170561744	0.228451581
TBRG4	-0.183879139	0.015779901	-0.169271996	0.013485597	-0.169200215	0.056214843
TBX1	-0.473216454	0.073337863	-0.458204794	0.032118512	-0.454517506	0.118798513
TBX19	-0.114360127	0.646876113	-0.099914572	0.53681034	-0.100739955	0.681633494
TBX2	0.039815931	0.947595542	0.053813217	0.836484743	0.059128283	0.917566374
TBX2-AS1	-0.245045965	0.843449095	-0.226701228	0.851486911	-0.16388677	0.903268942
TBX20	0.197269807	0.685149252	0.212432687	0.456738797	0.235392531	0.616423616
TBX3	-0.288901249	0.022362618	-0.274317627	0.007227616	-0.274354614	0.05084293
TBX6	-0.004584326	0.993538046	0.009838183	0.970450983	0.02592485	0.958022982
TCAF1	0.045238563	0.825468269	0.059513418	0.59014092	0.059739377	0.766123165
TCAF1P1	-0.158584722	0.618666739	-0.143918192	0.5005533	-0.138566369	0.679531476
TCAF2	-0.239138619	0.163962566	-0.22460152	0.101470069	-0.225053021	0.220304362
TCAF2P1	-0.296216757	0.566170116	-0.280685706	0.393725857	-0.271332043	0.576726207
TCAIM	0.216633436	0.147321847	0.231113794	0.042983662	0.2309885	0.145295784
TCEA1	0.009932936	0.946236777	0.024424811	0.743445402	0.025922663	0.846209566
TCEA1P2	0.06900331	0.888424885	0.084161773	0.743943682	0.119323543	0.791126588
TCEA2	0.164677164	0.223574181	0.179432545	0.071030364	0.181576117	0.166541124
TCEA3	0.529981003	0.234042131	0.544207627	0.061443591	0.547002649	0.176517077
TCEAL1	-0.037415584	0.892952839	-0.023004033	0.897537127	-0.021967174	0.940561266
TCEAL3	-0.051330667	0.907303372	-0.036942928	0.909756811	-0.034699574	0.935759556
TCEAL4	-0.212069295	0.415186141	-0.197759332	0.130713747	-0.197317923	0.316709023
TCEAL7	-0.285700073	0.131319238	-0.271411988	0.076156362	-0.271718494	0.170916472
TCEAL8	-0.071909813	0.643064555	-0.057500987	0.562022201	-0.057593157	0.717683111
TCEAL9	-0.119711352	0.423592985	-0.105698747	0.313795571	-0.102920071	0.525351576
TCEANC	0.602105621	0.146698187	0.61541917	0.025313887	0.611890689	0.100874264
TCEANC2	0.060829279	0.725739163	0.075354269	0.472673112	0.075195662	0.637207074
TCEB1	0.043847716	0.823925349	0.05793056	0.586452455	0.065487948	0.715674677
TCEB1P19	0.994459902	0.279202653	1.007074915	0.09202899	1.045541993	0.251567604
TCEB1P2	0.150768937	0.827441958	0.163782875	0.62591118	0.188063332	0.734990426
TCEB2	0.073045287	0.693391564	0.087326337	0.422746754	0.090260543	0.629998636
TCEB3	-0.191518161	0.091304491	-0.17663257	0.043295142	-0.174283768	0.136460436
TCEB3-AS1	-0.007832599	0.987304822	0.006956985	0.981390068	0.012393198	0.977675849
TCERG1	-0.072033078	0.486417188	-0.057436198	0.433662659	-0.057426825	0.599340592
TCERG1L	0.189408268	0.40260289	0.203904216	0.186426274	0.203934407	0.329692439
TCF12	-0.172717261	0.134816381	-0.158224225	0.083151922	-0.158243397	0.218510511
TCF15	0.144269255	0.673168052	0.158523854	0.441296905	0.158288215	0.622026206
TCF19	0.293811083	0.747443042	0.307432532	0.465747681	0.304441814	0.666163585
TCF20	0.037044729	0.96885792	0.052572477	0.906681044	0.06976128	0.932755921
TCF25	-0.044493606	0.660980109	-0.029984775	0.665577238	-0.029897802	0.784813068
TCF3	-0.139519498	0.161044558	-0.124714521	0.093086451	-0.12422132	0.213427669
TCF7	-0.270727555	0.336030574	-0.256018807	0.205171982	-0.253876344	0.356221037
TCF7L1	0.027103669	0.891327932	0.0421563	0.66760617	0.045075713	0.801632662
TCF7L2	-0.315548851	0.001970942	-0.300842202	0.000539332	-0.299500175	0.014130998
TCFL5	0.331577935	0.021387038	0.34592134	0.003410816	0.345496318	0.0346632
TCHH	0.505837947	0.139540236	0.520154114	0.041275626	0.52893784	0.159956983
TCHP	0.275349477	0.066966954	0.289812266	0.014483784	0.289252027	0.068587801
TCIRG1	0.065121833	0.640661758	0.079382769	0.353246566	0.079964104	0.551545419
TCN2	-0.404413736	0.07184996	-0.39014426	0.034567375	-0.388261654	0.119925097
TCOF1	-0.158001317	0.151380395	-0.143346804	0.079337746	-0.143282371	0.202355107
TCONS_00029157	-0.707541926	0.000275928	-0.692786422	6.61E-05	-0.691657861	0.004281632
TCP1	0.021105841	0.854709576	0.03553959	0.602003295	0.035718821	0.744816643
TCP11L1	-0.110422787	0.567473587	-0.095781238	0.457743495	-0.09485882	0.609440462
TCP11L2	-0.025720943	0.925965829	-0.011094049	0.958053584	-0.010306835	0.968495194
TCTA	-0.000756335	0.99739752	0.013905475	0.911012596	0.015178956	0.947562539
TCTE1	0.435166874	0.472112814	0.448183656	0.193744395	0.452832178	0.398203828
TCTEX1D2	0.625942154	0.057581307	0.639563926	0.008690886	0.640716889	0.060103548
TCTN1	0.086099446	0.573194673	0.100754701	0.308243919	0.101786543	0.487697045
TCTN2	-0.134075847	0.340752835	-0.119097555	0.21622696	-0.114626902	0.416997162
TCTN3	-0.0656215	0.642946697	-0.05064562	0.55712966	-0.0477617	0.735176933
TDG	0.043150886	0.75961214	0.057639278	0.496428583	0.057557715	0.680355716
TDGP1	-0.005823591	0.990313561	0.008639623	0.957185217	0.008122744	0.983309377
TDH	0.079414302	0.830003378	0.09363576	0.635606731	0.092551102	0.78333982
TDP1	0.171084962	0.072389622	0.185742027	0.015620309	0.186249457	0.069424402
TDP2	0.310065122	0.026438838	0.324486307	0.004310737	0.324657189	0.03766755
TDRD1	0.192814899	0.200093065	0.207402414	0.069009062	0.208217946	0.161351127
TDRD12	0.144641087	0.355388097	0.159190533	0.161138192	0.159575257	0.293960596
TDRD3	0.01024136	0.961891748	0.02459944	0.813980675	0.024367979	0.892111554
TDRD7	0.353808714	0.060470486	0.368125476	0.015093005	0.366936868	0.072625242
TDRKH	0.186303606	0.127236459	0.200714476	0.037330924	0.200309237	0.100782954
TDRP	-0.066342451	0.682850264	-0.052098793	0.62475723	-0.051612772	0.767505356
TEAD1	-0.234392669	0.042951884	-0.219796835	0.020095478	-0.219730032	0.093807004
TEAD2	-0.167789951	0.234949072	-0.153018154	0.139975212	-0.149739528	0.294739953
TEAD3	-0.265766274	0.000764758	-0.251201984	0.000449619	-0.251192703	0.009507048
TEAD4	-0.08865706	0.43843749	-0.07429661	0.346786326	-0.073819071	0.532466733
TECPR1	-0.165752557	0.141285156	-0.151161481	0.089236019	-0.150974161	0.197828487
TECPR2	0.298743559	0.033656358	0.313211112	0.005308296	0.313849966	0.044764009
TECR	-0.275418579	0.007968567	-0.260458696	0.002077739	-0.259356352	0.022783287
TECRP1	-0.360312734	0.070272955	-0.345744107	0.033654646	-0.343545672	0.123175129
TECTA	-0.100984098	0.891247074	-0.084498452	0.865016436	-0.04732108	0.947930413
TEF	-0.120948426	0.293040803	-0.106240296	0.201824182	-0.105091528	0.374420955
TEFM	0.071810614	0.769899434	0.086528443	0.545251788	0.090948598	0.690493611
TEKT2	0.472730064	0.171012318	0.486507792	0.04704219	0.48511085	0.158280338
TEKT4P2	0.364299197	0.57462647	0.377798411	0.340149638	0.418747754	0.516936846
TEKT5	-0.549814694	0.000691994	-0.535322516	0.000191818	-0.533608191	0.006120152
TELO2	-0.031143644	0.864652807	-0.016910306	0.878931914	-0.015891389	0.935759556
Telomerase-vert	0.294654517	0.456062948	0.309363921	0.228216806	0.316028505	0.384833111
TEN1	-0.211561575	0.101459412	-0.197164018	0.05540297	-0.195715108	0.149079864
TEN1-CDK3	-0.149637842	0.231148763	-0.135292731	0.145462874	-0.133441148	0.311040991
TENM3	0.183284185	0.1575848	0.197962581	0.037798233	0.198102123	0.16065918
TEP1	0.111871565	0.405713442	0.126384791	0.166848632	0.128324598	0.319072789
TEPP	0.112728139	0.729587205	0.126817619	0.522002572	0.129737512	0.703142033
TEPSIN	-0.095130857	0.56335344	-0.080447539	0.468417737	-0.079798974	0.632554832
TERC	0.294654475	0.456062948	0.309363268	0.228315267	0.316028505	0.385065381
TERF1	0.027317502	0.869167815	0.041678862	0.64523783	0.04175309	0.7833724
TERF2	-0.067967035	0.613945577	-0.053341931	0.538752597	-0.052954524	0.689707046
TERF2IP	-0.004857981	0.983074184	0.009537032	0.922507081	0.009430869	0.964147519
TERT	-0.386651535	0.151470144	-0.372160681	0.061049789	-0.372098825	0.163684064
TES	-0.36495922	4.12E-05	-0.350596441	2.99E-05	-0.350244011	0.004090355
TESK1	0.389105025	0.008187166	0.403803903	0.00091569	0.40592874	0.015122527
TESK2	-0.222266785	0.027911133	-0.207468014	0.010255893	-0.206538929	0.057797789
TESMIN	0.037911424	0.884577366	0.052198352	0.71193951	0.051724762	0.83476122
TET1	-0.514743317	5.84E-06	-0.500186516	1.60E-06	-0.500015496	0.001700053
TET2	-0.099677838	0.573618764	-0.085290441	0.463684674	-0.085301048	0.640658678
TET3	-0.283584627	0.013408075	-0.268708167	0.004726681	-0.268083432	0.039250458
TEX10	0.01732285	0.912578114	0.031745332	0.708865682	0.031755061	0.828764009
TEX14	-0.118800418	0.658187814	-0.10407551	0.546946224	-0.100850331	0.697825482
TEX15	0.954439586	0.029380959	0.968200898	0.005012072	0.975687778	0.06353323
TEX19	-0.872305491	7.71E-08	-0.857561177	1.91E-08	-0.85704742	0.00028576
TEX2	-0.109314903	0.45536707	-0.094333904	0.333238211	-0.090032569	0.544465998
TEX21P	0.879558468	0.232866744	0.888357769	0.050512869	0.967074067	0.17140445
TEX22	-0.188469871	0.277379734	-0.174156833	0.188867838	-0.173229505	0.327282737
TEX261	-0.03778253	0.817188787	-0.022804702	0.799905035	-0.021177189	0.895919669
TEX264	0.106100072	0.432747096	0.120752816	0.180432794	0.122937924	0.325056059
TEX35	0.585638776	0.020656088	0.599165948	0.00337472	0.610314762	0.029234392
TEX37	-0.302859411	0.119058144	-0.288580261	0.059124391	-0.288720824	0.157492257
TEX40	0.068785012	0.842240998	0.08295538	0.658899251	0.0852417	0.771501512
TEX9	0.645635156	0.146863715	0.659760403	0.030671672	0.667809626	0.142948453
TFAM	0.241383617	0.005954403	0.255828746	0.00086762	0.255949538	0.016201045
TFAP2A	-0.371565754	0.001665889	-0.35685518	0.000515286	-0.356307767	0.01133871
TFAP2C	-0.292368477	0.000490229	-0.277769374	0.000220323	-0.277513683	0.006516902
TFAP2E	0.117715341	0.907395893	0.132631431	0.807219844	0.146056311	0.873522443
TFAP4	-0.311351899	0.012817404	-0.296706819	0.003409097	-0.295772715	0.030633832
TFB1M	0.033314844	0.865155072	0.047698356	0.673544078	0.047673522	0.78403175
TFB2M	-0.059985351	0.690945748	-0.045613523	0.638070327	-0.043197639	0.782293374
TFCP2	-0.051940119	0.627211614	-0.037411046	0.602855454	-0.036957756	0.741508206
TFCP2L1	-0.0746861	0.788460591	-0.060308796	0.734767196	-0.056261527	0.857473537
TFDP1	0.107684168	0.340971844	0.122652318	0.112215605	0.124644769	0.250244414
TFDP2	-0.103696733	0.21709476	-0.089134326	0.206564035	-0.089086311	0.347941759
TFE3	-0.220734495	0.039127171	-0.206050865	0.018327944	-0.204865971	0.079226091
TFEB	0.18368358	0.230719848	0.198062731	0.081777926	0.197848398	0.192196908
TFF1	-0.484130967	0.226566146	-0.468186365	0.123139053	-0.432711309	0.280352523
TFG	-0.220571667	0.003894	-0.205892357	0.002664621	-0.205761197	0.021547827
TFIP11	-0.238119754	0.013272956	-0.223645387	0.006100672	-0.223688316	0.039020055
TFR2	-0.298122558	0.052152264	-0.283618989	0.025511358	-0.283634388	0.073577362
TFRC	-0.26289853	0.031364668	-0.247942079	0.014622698	-0.24642083	0.08171058
TGDS	0.078983105	0.702322694	0.093328372	0.457876288	0.098654167	0.62138432
TGFB1	-0.44858636	1.37E-05	-0.433653164	1.25E-06	-0.431485772	0.001389504
TGFBR1	0.346451267	0.043655309	0.360573364	0.010848564	0.361534119	0.065214378
TGFBR2	0.009047264	0.968770717	0.023702261	0.826986006	0.02419794	0.90127257
TGFBR3	0.056137101	0.738930051	0.071032461	0.466137378	0.072649354	0.65946479
TGFBR3L	0.371464033	0.190456694	0.386179049	0.060424992	0.396555218	0.162905498
TGFBRAP1	0.015646309	0.917191396	0.030419944	0.698598205	0.031787936	0.808915268
TGIF1	-0.434520186	7.98E-09	-0.420014239	1.69E-08	-0.418516891	0.000254923
TGIF2	-0.37946446	4.00E-05	-0.364572422	7.94E-06	-0.363567441	0.002313301
TGIF2-C20orf24	-0.038018292	0.791731368	-0.023451302	0.784760471	-0.023436172	0.874736388
TGM1	-0.541962037	1.09E-05	-0.527886455	3.44E-06	-0.525183176	0.002244709
TGM2	-0.729513225	6.03E-08	-0.714638389	3.51E-08	-0.711541515	0.000157759
TGM7	-0.435078279	0.584540375	-0.421156755	0.362157965	-0.414016827	0.499411127
TGOLN2	0.033307314	0.837046618	0.048254897	0.572866137	0.049322274	0.735498722
TGS1	-0.105376393	0.433213375	-0.090619252	0.339527538	-0.088626615	0.510563272
TH	-0.021865919	0.962517017	-0.007700099	1	-0.006352657	0.987455283
TH2LCRR	-0.449464943	0.583754838	-0.434711955	0.411192718	-0.387643231	0.66255904
THADA	-0.101662718	0.374361522	-0.086965588	0.281017842	-0.086563376	0.457231684
THAP1	0.105145866	0.652805897	0.119591361	0.413706501	0.12555779	0.584893252
THAP11	-0.017485387	0.895539778	-0.002923154	0.977855759	-0.002932693	0.983162772
THAP12	0.236974997	0.056920387	0.251185929	0.012253343	0.251743735	0.074625386
THAP12P7	0.081370832	0.934029269	0.095612483	0.844991819	0.091770854	0.907528518
THAP2	0.281067382	0.213368969	0.295336085	0.072293915	0.294026836	0.184336389
THAP3	-0.239679223	0.071973785	-0.225307319	0.039344947	-0.224586196	0.111562007
THAP4	-0.038649916	0.779666635	-0.024098724	0.773963732	-0.024194729	0.8651742
THAP5	0.047227287	0.82040237	0.061515603	0.607583586	0.06272101	0.740382988
THAP6	0.075085615	0.742208886	0.089518314	0.515120698	0.091723396	0.668714032
THAP7	-0.010102594	0.975579057	0.004537095	0.972638616	0.016018254	0.958703438
THAP7-AS1	0.333313957	0.268690068	0.347545541	0.100234652	0.354396276	0.24877082
THAP8	-0.001957445	0.995392696	0.012926398	0.945097597	0.020658402	0.950586271
THAP9	-0.099814251	0.640707514	-0.085294708	0.542893255	-0.085708555	0.689715476
THAP9-AS1	0.112651042	0.521540246	0.126674402	0.270193189	0.130489704	0.46781114
THBD	-0.440806265	0.044851911	-0.425982892	0.017320364	-0.423532352	0.063135087
THBS3	0.237543371	0.184552695	0.251836258	0.062821673	0.251069035	0.190674669
THEM4	-0.046674077	0.817343307	-0.032176044	0.797182109	-0.032585908	0.868392533
THEM6	-0.013441766	0.944748902	0.001187404	0.983778638	0.002991443	0.987557221
THEMIS2	0.956011125	0.074977798	0.966334391	0.008474128	0.99705447	0.072227582
THG1L	-0.107700651	0.555769545	-0.093078075	0.45562315	-0.092680588	0.610030341
THNSL1	0.592344359	0.063088537	0.606320359	0.011130471	0.605483575	0.059654356
THNSL2	0.153320057	0.399875447	0.167743619	0.189587488	0.167563965	0.33524215
THOC1	0.159575332	0.206391225	0.173849388	0.068583553	0.174434559	0.194597851
THOC2	-0.055076631	0.692362887	-0.040722932	0.649319701	-0.039723097	0.788039096
THOC3	-0.043929	0.739576139	-0.029469602	0.721825487	-0.02914675	0.835706147
THOC5	-0.229906134	0.026647049	-0.215399712	0.009258137	-0.215440734	0.05514097
THOC6	-0.32576091	0.000151408	-0.311249222	8.58E-05	-0.3109271	0.005524376
THOC7	0.163302605	0.233365516	0.177660562	0.074128335	0.178775161	0.203227874
THOP1	-0.124345237	0.213368969	-0.109838712	0.147455763	-0.10986615	0.293705369
THPO	-0.29546161	0.125298098	-0.2808102	0.063843173	-0.279820578	0.1630223
THRA	-0.051549727	0.819688729	-0.036815106	0.786293965	-0.034780128	0.874875186
THRAP3	-0.192114171	0.054111255	-0.177464169	0.024892831	-0.177323695	0.09368546
THRB	-0.112152759	0.796634469	-0.09789799	0.731032399	-0.097654017	0.808915268
THSD1	0.292406775	0.208227268	0.306562012	0.0743807	0.306063814	0.195803854
THTPA	-0.113008601	0.676675472	-0.098138584	0.573286697	-0.093362787	0.724179602
THUMPD1	0.156524444	0.141854106	0.171185316	0.036968745	0.171535216	0.128978247
THUMPD2	0.022016945	0.940487867	0.036375017	0.8093843	0.044898278	0.870392998
THUMPD3	-0.072402729	0.559662927	-0.0581098	0.491856923	-0.057615443	0.650775437
THUMPD3-AS1	0.018667057	0.94752394	0.033127623	0.813823173	0.03700822	0.891285128
THYN1	0.249638804	0.168455192	0.264023234	0.051166449	0.27248639	0.159642883
TIA1	0.168322064	0.163962566	0.182877639	0.042869693	0.182920962	0.162480128
TIAL1	-0.011957209	0.925329948	0.002500179	0.966645184	0.003212824	0.980683514
TIAM1	-0.201267849	0.042026093	-0.186721719	0.021528709	-0.186745417	0.090014352
TIAM2	-0.188912415	0.089706503	-0.174418046	0.059497858	-0.174082444	0.143674277
