SYMBOL	log2FoldChange	padj	logFC.edgeR	PValue	logFC.limma-voom	adj.P.Val
UNC5A	-0.33147285	0.686791275	-0.330113077	0.44558175	-0.219813933	0.765504968
UNC5B	-0.195494371	0.667465598	-0.188330424	0.497426692	-0.183919762	0.680134903
UNC5CL	-0.09663239	0.682639559	-0.089655508	0.535868131	-0.084204178	0.707905069
UNC79	-0.105609727	0.921903156	-0.084021815	0.880078828	-0.192686723	0.813811294
UNC93A	-0.338494963	1.76E-07	-0.33196082	3.27E-08	-0.331843686	0.00015035
UNC93B1	-0.237538907	0.000125515	-0.23110744	4.05E-05	-0.231625624	0.001955375
UNC93B2	-1.17982857	0.178744853	-1.137171063	0.027294323	-1.377752381	0.116737428
UNC93B4	-0.134727585	0.712447249	-0.12614963	0.541837066	-0.11144755	0.733844869
UNC93B5	-0.025609836	0.972773744	-0.015091876	1	-0.024312822	0.969707972
UNC93B6	-0.741767323	0.128332074	-0.724904058	0.02285038	-0.836677511	0.085680833
UNC93B7	0.376328125	0.766007825	0.369149494	0.587931422	0.034735648	0.979401273
UNG	0.074049757	0.339950713	0.080219626	0.139704246	0.078624206	0.280339129
UNK	-0.111949376	0.09409439	-0.105162419	0.058983139	-0.104820147	0.143498769
UNKL	-0.132330307	0.206892837	-0.126156261	0.108317532	-0.127705617	0.217931753
UPF1	-0.063221207	0.392559383	-0.056856496	0.272261812	-0.057958363	0.407753279
UPF2	-0.158255217	0.044533857	-0.151973326	0.018356736	-0.152708958	0.068450994
UPF3A	0.220271607	0.000740168	0.226826876	0.000305165	0.227423842	0.004207022
UPF3B	-0.185038692	0.026266825	-0.17840303	0.014092123	-0.178931459	0.045678841
UPK1A	-0.175722439	0.709172713	-0.171061412	0.523108869	-0.244052899	0.539420177
UPK1A-AS1	-0.632523079	0.19449633	-0.625469137	0.04881282	-0.663310506	0.148169147
UPK2	0.222967706	0.328546682	0.230097652	0.154658914	0.226639145	0.312181835
UPK3BL	0.209768225	0.051882063	0.216409652	0.01506868	0.212901096	0.061044944
UPK3BP1	0.294356721	0.556799288	0.299934729	0.288781435	0.302333554	0.479857834
UPP1	-0.044680802	0.764668658	-0.038300704	0.653023098	-0.036316185	0.802457855
UPRT	-0.297772608	0.000310989	-0.291264644	0.000147396	-0.291305538	0.003528035
UQCC1	-0.036283394	0.767558411	-0.029781036	0.685461331	-0.031608591	0.778366843
UQCC2	0.180524368	0.042763738	0.187271188	0.012085088	0.187997648	0.056786874
UQCC3	0.027599259	0.882848151	0.03419219	0.731852395	0.033411341	0.833764275
UQCR10	-0.035018334	0.754750033	-0.028700564	0.643755955	-0.02953277	0.77115845
UQCR11	-0.106747339	0.216790769	-0.100209838	0.111782943	-0.099344007	0.250328547
UQCRB	0.145990263	0.100303427	0.152502677	0.032598623	0.154007979	0.112717031
UQCRBP1	-0.368326179	0.765529131	-0.375617216	0.59037443	-0.731085899	0.44651065
UQCRC1	-0.017470122	0.828885016	-0.011012933	0.818855924	-0.010985233	0.885913307
UQCRC2	0.039824923	0.854094046	0.04708958	0.590021509	0.041203628	0.790623159
UQCRFS1	-0.007575793	0.953697853	-0.001044599	0.988083754	-0.001921102	0.988850286
UQCRFS1P1	-0.068068381	0.784067883	-0.06072142	0.66024544	-0.048514777	0.83394527
UQCRH	-0.065991168	0.420491659	-0.059638303	0.300201383	-0.060001224	0.464035706
UQCRHL	-0.088932554	0.471094726	-0.082488956	0.327911434	-0.080612032	0.512966915
UQCRQ	0.100477832	0.198476891	0.106892689	0.070636721	0.106577917	0.17423019
URAD	-1.160267951	5.33E-05	-1.14879711	6.98E-07	-1.130093915	0.000938453
URAHP	-0.018836352	0.978225297	-0.012561572	1	-0.05614191	0.923545255
URB1	0.082980024	0.235580675	0.089323787	0.098943414	0.089045799	0.203948551
URB1-AS1	0.167616231	0.558876494	0.173442072	0.333513764	0.171561282	0.517956421
URB2	-0.129003159	0.029963463	-0.122381076	0.017835296	-0.122227372	0.057744962
URGCP	0.022092604	0.894309771	0.028929807	0.746215513	0.027182617	0.852301434
URGCP-MRPS24	-0.107997124	0.139513858	-0.101860306	0.072459925	-0.102535039	0.160935254
URI1	0.104596805	0.169782569	0.111169716	0.067614761	0.111695017	0.170504515
URM1	-0.090749059	0.25978988	-0.084567839	0.144040035	-0.085746136	0.271577139
UROD	-0.273129985	5.39E-06	-0.266371258	4.07E-06	-0.265225992	0.000865656
UROS	0.077413669	0.279475592	0.083931187	0.121479044	0.083932176	0.225627449
USB1	0.183785632	0.014939447	0.190610947	0.002852447	0.193265285	0.022326989
USE1	-0.024240532	0.900298262	-0.01829113	0.873237084	-0.02743315	0.877940668
USF1	-0.037800657	0.62646178	-0.031237967	0.549291917	-0.031347745	0.693053081
USF2	0.012203143	0.911351768	0.0185605	0.740930622	0.016789534	0.857742456
USF3	0.028837545	0.856832405	0.034937947	0.681346259	0.029699188	0.840543103
USHBP1	-0.287257956	1.23E-05	-0.280692843	6.99E-06	-0.27986126	0.00102443
USMG5	0.002580547	0.98687251	0.008926269	0.916452718	0.006911952	0.9625549
USO1	0.190218288	0.0028516	0.196780711	0.000580936	0.196715188	0.009062255
USP1	-0.003533368	0.976964331	0.003453612	0.961566724	0.002716496	0.983054265
USP10	-0.030709668	0.761261451	-0.024156035	0.680003802	-0.025376799	0.793197484
USP11	0.163225317	0.00703574	0.169636587	0.00132817	0.169111544	0.012176767
USP12	0.180172741	0.211305434	0.187217594	0.093549094	0.190380816	0.202031798
USP13	-0.224854322	7.29E-05	-0.218336644	5.58E-05	-0.218534871	0.001809229
USP14	-0.136982406	0.01049504	-0.130357002	0.008377751	-0.130399531	0.032942377
USP15	0.151231765	0.447619265	0.158388748	0.117869263	0.155732881	0.298096202
USP16	-0.028447926	0.871482052	-0.021496737	0.820846739	-0.02486979	0.886541757
USP18	-0.286299049	9.67E-07	-0.27990245	3.56E-07	-0.280403553	0.000245686
USP19	0.022282248	0.778212183	0.028901443	0.551742204	0.029381307	0.678979778
USP2	-0.245256064	0.65319045	-0.239298028	0.407248638	-0.246663523	0.589844399
USP2-AS1	-0.372481379	0.389197018	-0.363316601	0.186148631	-0.37366061	0.346134721
USP20	-0.086732716	0.151647849	-0.080094934	0.114119974	-0.080225283	0.209773379
USP21	0.011794816	0.922357783	0.018316837	0.771374837	0.018543044	0.85878516
USP22	0.02183319	0.797926524	0.02829253	0.569533467	0.028357823	0.703969294
USP24	-0.084894972	0.29638935	-0.078425167	0.182806002	-0.07878491	0.331047038
USP25	0.336941677	1.88E-05	0.343525674	2.53E-06	0.346637665	0.0008821
USP27X	0.087168811	0.669194545	0.093662382	0.446120022	0.079131877	0.682840465
USP27X-AS1	0.285173316	0.560648714	0.293547153	0.29697993	0.280071696	0.541673639
USP28	-0.057350234	0.550418216	-0.051154153	0.400795077	-0.053445457	0.546943169
USP3	-0.098374838	0.142805414	-0.091913132	0.076169029	-0.092195907	0.160512195
USP3-AS1	0.071998496	0.916474453	0.073399877	0.828621715	0.027429598	0.963078995
USP30	-0.131522936	0.107903859	-0.124876869	0.062752527	-0.125057869	0.133749585
USP31	-0.157242337	0.162517906	-0.150654918	0.084606419	-0.154281349	0.161159397
USP32	0.027387084	0.781264667	0.033918916	0.553464134	0.033892844	0.704040802
USP32P1	-0.061819125	0.950511447	-0.052664494	0.93582686	-0.072629442	0.923593073
USP32P2	0.043186544	0.840431579	0.049695137	0.684798951	0.054965099	0.779965082
USP32P3	-0.086288734	0.580194447	-0.079494607	0.433417555	-0.074890733	0.62633982
USP33	0.062916023	0.43098492	0.069827241	0.217077089	0.07074604	0.360073421
USP34	0.059992287	0.506050849	0.066910545	0.263475872	0.066851277	0.432285357
USP35	0.044905866	0.83808859	0.05219094	0.680484142	0.059356953	0.764907167
USP36	-0.052198449	0.519845477	-0.045962232	0.398623802	-0.046620191	0.544656903
USP37	0.037781139	0.769300121	0.04430769	0.536525848	0.04264489	0.710138132
USP38	0.239794257	0.019589028	0.246488787	0.005953402	0.246853116	0.036309287
USP39	0.013382613	0.897693482	0.019764022	0.722777378	0.019401445	0.834599171
USP4	0.326681084	9.45E-08	0.332856466	1.27E-08	0.332276619	0.000110451
USP40	0.169286885	0.001814731	0.176036273	0.000514709	0.176704437	0.006148237
USP41	-0.223085909	0.634930689	-0.218890985	0.385989713	-0.238827451	0.5197817
USP42	-0.07231475	0.497360352	-0.065614986	0.351180196	-0.064803222	0.520953342
USP43	-0.566167902	4.93E-17	-0.559385407	2.06E-16	-0.558908599	1.41E-06
USP44	-0.939802341	0.255460455	-0.920558413	0.092410612	-1.043643887	0.198246411
USP45	0.668470766	3.50E-07	0.674991024	1.18E-07	0.675160395	0.000427995
USP46	-0.287369587	0.00031389	-0.280360334	0.000177367	-0.278465161	0.004947872
USP46-AS1	0.212904662	0.72451863	0.219474241	0.534579263	0.270824181	0.635433302
USP47	0.070746183	0.385937987	0.077180599	0.188174909	0.076737161	0.339918105
USP48	-0.073169506	0.313411498	-0.066806783	0.219470939	-0.06766168	0.356399776
USP49	0.217057623	0.100203307	0.223904349	0.038328086	0.227494659	0.112566947
USP5	0.01239656	0.89456417	0.018593724	0.711694954	0.017403157	0.831907183
USP50	-0.120481456	0.877924395	-0.113434192	0.779327714	-0.305384105	0.668480227
USP53	0.172662037	0.069569042	0.179313167	0.022447565	0.182540347	0.082708788
USP54	-0.017790541	0.871482052	-0.011292916	0.85196065	-0.01219133	0.903310984
USP6NL	0.028997457	0.790373674	0.035411021	0.56688335	0.034348005	0.720211611
USP7	-0.03667529	0.680844577	-0.030219228	0.575832534	-0.030479675	0.714889513
USP8	0.031511116	0.776308901	0.038246046	0.546888527	0.038560836	0.700278832
USP9X	0.098541028	0.291070134	0.105259318	0.11754472	0.104869377	0.258973237
USP9Y	0.08921824	0.34873677	0.095816073	0.161831576	0.095468725	0.31735773
USPL1	0.112900149	0.32225511	0.119698814	0.159821528	0.117554709	0.314513187
UST	-0.365751432	0.161767348	-0.357900303	0.052441113	-0.350502336	0.183497749
UTAT33	-0.057936734	0.855178457	-0.051681475	0.761727278	-0.052722988	0.84250295
UTP11	-0.12803244	0.090798963	-0.121544302	0.051426235	-0.122078622	0.114814422
UTP14A	0.050000283	0.662525004	0.056465365	0.430666859	0.054409757	0.609483819
UTP14C	0.129096226	0.104073687	0.135842918	0.038926757	0.136917369	0.091921552
UTP15	-0.038033123	0.788086821	-0.031144909	0.701299252	-0.034306871	0.806082594
UTP18	-0.207461459	0.002376756	-0.200834576	0.001357796	-0.200078763	0.016135909
UTP20	-0.210502838	0.011425879	-0.203675213	0.003347583	-0.202339086	0.028578542
UTP23	0.076702942	0.678833649	0.083516872	0.486000255	0.08485421	0.639093954
UTP3	-0.009062055	0.949735507	-0.002863645	0.980383518	-0.008633122	0.944288196
UTP4	-0.136989052	0.11525949	-0.130486884	0.066635491	-0.12985903	0.144490752
UTP6	0.010002528	0.939728173	0.01704133	0.805244575	0.021009992	0.858660921
UTRN	-0.174699918	0.118876551	-0.168182903	0.054372875	-0.169187036	0.166788322
UTS2R	-0.417137732	0.525149317	-0.406148336	0.245975549	-0.401425907	0.48518963
UTY	-0.009710154	0.941770864	-0.002989058	0.965185184	-0.002717511	0.984495151
UVRAG	-0.034072334	0.790373674	-0.027663894	0.714785072	-0.028561149	0.809620914
UVSSA	0.071718225	0.594256022	0.078885781	0.364709066	0.079940129	0.527845251
UXS1	0.139403657	0.014348474	0.145933997	0.004663629	0.145851198	0.022821813
UXT	0.046192608	0.645629579	0.052868642	0.392435312	0.053733677	0.553033936
UXT-AS1	-0.060223631	0.8880259	-0.053644026	0.80383817	-0.070708525	0.857400528
VAC14	-0.035181191	0.667574274	-0.028588463	0.580777613	-0.028567426	0.717689696
VAC14-AS1	-0.587252818	0.480903226	-0.564073159	0.191790651	-0.582313733	0.382593838
VAMP1	0.499876665	5.15E-05	0.507075646	1.21E-05	0.516377255	0.001542209
VAMP2	0.025069995	0.859472856	0.032103465	0.679502975	0.035405035	0.775156648
VAMP3	-0.074400819	0.345946161	-0.067429006	0.23234899	-0.066313295	0.393855701
VAMP4	0.153462179	0.243409542	0.159894411	0.117284252	0.164263827	0.228147083
VAMP5	0.228789587	0.150530871	0.235535328	0.063284535	0.241154327	0.137953534
VAMP7	0.133069446	0.132467872	0.140026057	0.039763614	0.145114917	0.108350422
VAMP8	-0.276861357	3.23E-06	-0.270157934	1.63E-06	-0.269889083	0.000659782
VANGL1	0.237843298	0.005203199	0.244529357	0.001126252	0.24483329	0.01359232
VANGL2	-2.340628182	0.000663651	-2.29880949	6.11E-06	-2.388379535	0.002493061
VAPA	0.015234248	0.871604883	0.02156223	0.683007398	0.023188257	0.783012938
VAPB	-0.070240165	0.419835121	-0.063515881	0.282751567	-0.063271706	0.453956147
VARS	-0.13067743	0.602190156	-0.124038606	0.446243625	-0.1315091	0.595743006
VARS2	-1.109576715	0.022260069	-1.103884774	0.007008107	-1.007829527	0.08676682
VASH1	0.177949704	0.237828996	0.18439996	0.100836153	0.184521093	0.199284522
VASH2	0.371695887	0.00052981	0.378373344	0.000103725	0.377410615	0.003266381
VASP	-0.192184176	0.003232801	-0.185674031	0.001105822	-0.18617789	0.010418151
VAT1	0.094405763	0.174340217	0.100895091	0.057950261	0.100753816	0.140686539
VAV1	0.092057326	0.615518953	0.098463569	0.385181808	0.093387758	0.544656903
VAV2	-0.001526907	0.987352614	0.004886771	0.922701366	0.004387739	0.959829564
VAX2	-0.118654018	0.22890581	-0.111889324	0.142686921	-0.110141712	0.280770564
VBP1	0.012588132	0.924931206	0.019151736	0.796554598	0.021585861	0.854139246
VCL	0.007862803	0.952213986	0.014096475	0.8270324	0.011966101	0.917888438
VCP	-0.126167969	0.011931241	-0.11973222	0.011115569	-0.119767292	0.036115624
VCPIP1	0.093242896	0.364313495	0.099638367	0.178357263	0.10008483	0.318086662
VCPKMT	0.25210027	0.028017893	0.258638869	0.009451781	0.262784321	0.036047712
VDAC1	-0.087534693	0.250857403	-0.081223506	0.140511794	-0.081724017	0.251680202
VDAC1P1	0.061514719	0.891967901	0.068144727	0.778187391	0.07538434	0.84022486
VDAC1P8	-0.119839381	0.746289996	-0.112991493	0.598510739	-0.115769769	0.746563177
VDAC2	-0.010886516	0.929740913	-0.004302151	0.945165849	-0.003732567	0.975054982
VDAC3	0.133230267	0.236928078	0.140338332	0.096805677	0.138265129	0.256987232
VEGFA	0.034675149	0.76049845	0.040840287	0.525926485	0.043785786	0.66262089
VEGFB	-0.221506022	0.006874777	-0.215261383	0.001835937	-0.218428246	0.013758188
VEZF1	0.233700405	1.34E-05	0.240182983	5.59E-06	0.240382155	0.00078161
VEZT	0.310701718	0.001613666	0.317545672	0.000348825	0.312727886	0.012223496
VGF	0.406878997	0.006964506	0.413261118	0.001792803	0.412451051	0.014534118
VGLL1	-0.349430429	9.26E-11	-0.342962403	1.80E-10	-0.342703976	3.30E-05
VGLL3	-1.000597042	0.010209873	-0.991091329	0.000430731	-0.954984376	0.020822922
VGLL4	-0.22959449	6.00E-05	-0.223378327	1.72E-05	-0.225083323	0.001247867
VHL	0.183584401	0.007560421	0.190094733	0.001480759	0.190174372	0.015972345
VIL1	0.232017439	0.723790175	0.239358298	0.536313178	0.259731573	0.668739523
VILL	-0.060937205	0.939447932	-0.058725938	0.922247589	-0.003371144	0.995997584
VIM	0.629970974	0.385665012	0.632492879	0.118227981	0.634019032	0.326470971
VIM-AS1	0.354316591	0.551435232	0.360857668	0.298193571	0.364531953	0.546121266
VIMP	0.11194282	0.160033558	0.118681725	0.061429508	0.121088788	0.120093526
VIPAS39	0.240414463	0.000555283	0.247123596	7.08E-05	0.248587857	0.002960081
VIPR1	-0.077358374	0.673904972	-0.070877956	0.537778429	-0.086764181	0.593549602
VIT	-3.047235038	2.98E-09	-3.013055563	1.54E-16	-2.940480661	2.72E-05
VKORC1	-0.198967294	0.004751466	-0.192434749	0.001123473	-0.192098599	0.013161067
VKORC1L1	-0.009797852	0.939940613	-0.003624097	0.961149557	-0.003225116	0.979652269
VLDLR	0.218088511	0.011469739	0.225038111	0.002402781	0.225018272	0.025361329
VLDLR-AS1	0.851857718	0.006460244	0.856668052	0.000813929	0.872340742	0.008731794
VMA21	-0.00997025	0.928693179	-0.003329236	0.9540228	-0.003737004	0.972344583
VMAC	0.770490194	5.52E-06	0.776540098	8.56E-07	0.776966912	0.000850516
VMP1	0.20200663	0.001149959	0.20857712	0.000250465	0.208139406	0.005858484
VN1R1	-0.021430803	0.968737807	-0.014196011	0.979380876	0.001253025	0.998342992
VN1R108P	0.366789805	0.594395314	0.374670752	0.307628917	0.357323698	0.531896613
VN1R81P	0.02446563	0.950967763	0.032129711	0.882099622	0.037831718	0.917888438
VN1R82P	0.281800584	0.588295706	0.291178036	0.373192866	0.28605206	0.585946738
VN1R83P	1.343700554	0.044747708	1.335161521	0.00514925	1.497727171	0.060133002
VNN2	-1.16362966	0.195365009	-1.121652111	0.031672502	-0.969625323	0.205260107
VOPP1	-0.105555384	0.186159391	-0.099132176	0.115241701	-0.099556341	0.22449842
VPS11	-0.042473498	0.698222574	-0.036358277	0.568408278	-0.039038138	0.686714168
VPS13A	0.265625522	0.006261097	0.272357825	0.001503157	0.268984821	0.023809409
VPS13B	0.042291619	0.705908395	0.04887502	0.456386263	0.049386189	0.624794379
VPS13C	0.17578442	0.006440033	0.182381423	0.001707354	0.182584541	0.013950671
VPS13D	-0.132091174	0.13444993	-0.125498403	0.060641461	-0.126134372	0.157281691
VPS16	0.336783046	3.44E-08	0.343473009	9.39E-09	0.343818053	8.61E-05
VPS18	0.206268847	0.017197084	0.213011025	0.004080775	0.213747791	0.020168575
VPS25	0.053369074	0.572218494	0.059613763	0.312916946	0.058186482	0.495028718
VPS26A	0.032856556	0.75179907	0.039495663	0.528945033	0.040021405	0.67205569
VPS26B	-0.016502231	0.861506565	-0.010136279	0.847719557	-0.010086228	0.907882737
VPS28	0.015051624	0.892198943	0.021569583	0.717457246	0.021525969	0.822388634
VPS29	-0.04577291	0.630915184	-0.03934358	0.511041319	-0.037886642	0.682301275
VPS33A	-0.151961854	0.024643374	-0.145130688	0.010936571	-0.145164081	0.046795156
VPS33B	-0.065442951	0.470227558	-0.059142531	0.327959912	-0.060826793	0.466350969
VPS35	0.124411275	0.224671625	0.13149025	0.090548715	0.127856689	0.250539098
VPS36	0.335662084	2.12E-07	0.342208424	5.00E-08	0.343557419	0.000222516
VPS37A	-0.021593127	0.843449261	-0.014721578	0.80389418	-0.014632852	0.885242546
VPS37B	-0.243305017	1.20E-05	-0.236733063	3.73E-06	-0.236931718	0.000685949
VPS37C	-0.325029503	2.34E-10	-0.318720937	3.53E-10	-0.32004186	2.87E-05
VPS37D	-0.588110974	0.000414193	-0.580902287	9.79E-05	-0.578731583	0.003897631
VPS39	0.101701387	0.084395619	0.108177185	0.030902455	0.107922392	0.08223228
VPS41	-0.029709746	0.805516589	-0.022912646	0.736584366	-0.022230355	0.84937361
VPS45	0.045280402	0.648736453	0.051834792	0.421180552	0.051988572	0.561424774
VPS4A	0.110789411	0.200418039	0.116760669	0.059933891	0.113816549	0.174557575
VPS4B	0.030717869	0.772015654	0.036890815	0.545543328	0.037917775	0.69447731
VPS50	-0.047136346	0.766220415	-0.040650971	0.662900174	-0.032421161	0.840511783
VPS51	0.010999624	0.910099656	0.01753571	0.739928742	0.016163937	0.851494739
VPS52	-0.42596631	0.250873027	-0.42023246	0.103796264	-0.44985178	0.205015944
VPS53	-0.024722306	0.825118522	-0.018366166	0.767236854	-0.020706161	0.834424814
VPS54	0.128880046	0.178370615	0.135573418	0.074926829	0.134753608	0.17547338
VPS72	0.026465611	0.818232743	0.033010805	0.590686263	0.034296088	0.722606339
VPS8	0.274285604	0.000443779	0.281068607	8.50E-05	0.278119583	0.004127878
VPS9D1	0.318220168	0.017919063	0.324488711	0.005372095	0.330577649	0.030040479
VPS9D1-AS1	0.38983184	0.027486833	0.396665735	0.007137374	0.401656946	0.037077399
VRK1	0.037099232	0.75179907	0.043833505	0.522769978	0.043989234	0.684939979
VRK2	0.195483083	0.058469793	0.202105005	0.017666999	0.201280623	0.077115921
VRK3	0.086605624	0.314322477	0.093572487	0.136595795	0.095750028	0.240954461
VSIG10	0.225873492	0.002719161	0.232425842	0.000389501	0.233566017	0.00724951
VSIG10L	-0.073716176	0.834442824	-0.066319782	0.720977736	-0.072586471	0.816699516
VTA1	0.05941418	0.628787226	0.066292345	0.392428059	0.065736093	0.584534651
VTCN1	0.21351214	0.011208308	0.220137885	0.001543798	0.221208386	0.018427963
VTI1A	0.018106009	0.899172092	0.024677223	0.754828431	0.024637564	0.843779256
VTI1B	0.087099617	0.124236954	0.093500206	0.059082685	0.093955253	0.129441777
VTN	-0.361291742	0.262751443	-0.35579704	0.09641922	-0.374667568	0.192605058
VWA1	0.210789818	0.003314954	0.217634197	0.000567739	0.21773379	0.00947503
VWA2	-0.192104212	0.759624281	-0.178881954	0.533644926	-0.152378717	0.778486707
VWA5A	0.107671033	0.542206868	0.114989466	0.327901241	0.123399071	0.471820943
VWA8	0.051885986	0.662378761	0.058534943	0.434060912	0.055276105	0.610700001
VWA9	-0.05130733	0.560396711	-0.044663647	0.429764169	-0.044946082	0.589638604
VWCE	-0.260966199	0.179637981	-0.253820575	0.087847674	-0.257296868	0.202551426
VWDE	0.37360003	6.07E-06	0.380191617	2.23E-06	0.382523725	0.000743707
VWF	-0.93099474	7.14E-17	-0.923535091	4.04E-17	-0.915778882	1.95E-06
WAC	0.039237306	0.609470198	0.045682351	0.376607856	0.045718877	0.529414251
WAC-AS1	0.393889959	8.21E-07	0.400297339	1.69E-07	0.399754744	0.000249141
WAPL	-0.068799381	0.373730086	-0.062229006	0.258320629	-0.062396444	0.410397406
WARS	0.064340981	0.431915355	0.070611866	0.196137298	0.06996898	0.34318881
WARS2	0.156087457	0.071870569	0.162640903	0.027317239	0.161339657	0.075202135
WAS	0.905364865	0.323617583	0.892624641	0.075499336	0.85778764	0.264491706
WASF1	-0.097564816	0.531256905	-0.090388387	0.375901778	-0.080672478	0.596840738
WASF2	-0.222349326	0.000185282	-0.216085615	4.86E-05	-0.217602016	0.00187059
WASF3	0.141066283	0.267979757	0.147803775	0.115293391	0.149230496	0.241800754
WASH1	0.123395061	0.364198833	0.130016717	0.186593074	0.131534989	0.309835462
WASH2P	0.164694291	0.343379781	0.171545312	0.176113186	0.161331583	0.363903681
WASH3P	-0.115253946	0.416567403	-0.108175347	0.275364976	-0.102778787	0.481935347
WASH4P	0.177929562	0.473444575	0.185513217	0.26002724	0.194529472	0.3867313
WASH5P	-0.373776545	0.513041949	-0.365312313	0.282913943	-0.3569915	0.513744094
WASH6P	-0.546405646	0.531301641	-0.541149911	0.197871153	-0.514645975	0.475834153
WASH7P	-0.088103844	0.622797051	-0.081313562	0.470304181	-0.077768888	0.65655931
WASIR2	-0.046359669	0.973056013	-0.020812217	1	0.104721853	0.925460616
WASL	-0.167510836	0.012270838	-0.161002407	0.005447758	-0.161573995	0.030934487
WBP1	0.30545615	5.39E-05	0.312087533	2.95E-06	0.312838972	0.001012595
WBP11	-0.170350288	0.02055472	-0.164465812	0.005460068	-0.168747738	0.027492323
WBP1L	-0.025536174	0.766580547	-0.019136342	0.703358449	-0.019941832	0.800815176
WBP1LP2	1.12238118	0.056612053	1.126336376	0.003564105	1.094246518	0.05768544
WBP2	-0.096926329	0.402070221	-0.090730843	0.228349095	-0.0941695	0.39310873
WBP4	-0.113052845	0.329821213	-0.106648489	0.21046264	-0.114362091	0.292956086
WBSCR22	-0.083928112	0.320914044	-0.077303383	0.203366236	-0.07695059	0.355145063
WBSCR27	0.679627755	0.002060083	0.684357656	8.81E-05	0.68569513	0.004430838
WDCP	0.253005086	0.003385856	0.260002643	0.000673126	0.263947617	0.008547598
WDFY1	0.034379559	0.745202987	0.040760827	0.510157373	0.040674999	0.673140336
WDFY2	-0.034159546	0.805986509	-0.027169684	0.730304356	-0.024255128	0.849470457
WDFY3	0.117064106	0.281242061	0.123305691	0.109787885	0.121389229	0.258973237
WDFY3-AS2	0.143645716	0.798020538	0.145613363	0.577680141	0.102431011	0.837932854
WDHD1	0.056552929	0.688319421	0.063418621	0.458747597	0.061026849	0.661255484
WDPCP	0.12856435	0.468192786	0.13535204	0.264321215	0.137436666	0.397167114
WDR1	0.016573445	0.853503843	0.022793613	0.646824544	0.02212331	0.776358135
WDR11	0.141976528	0.059173401	0.148703261	0.016689237	0.146293358	0.072522201
WDR12	-0.038543284	0.801286675	-0.03151691	0.711640275	-0.038566787	0.798885267
WDR13	0.227979774	0.001765295	0.234853633	0.000481743	0.235072191	0.006579796
WDR18	-0.192214886	0.002047951	-0.185983851	0.000631598	-0.187117053	0.007863518
WDR19	0.267817103	0.015188093	0.274926432	0.005096649	0.270815382	0.039684136
WDR20	-0.061946189	0.484541793	-0.055190473	0.36308929	-0.054224502	0.519168399
WDR24	0.09737586	0.271482926	0.104044347	0.12205825	0.104758244	0.225222462
WDR25	0.237827945	0.091461985	0.244439058	0.028991408	0.243302194	0.088165013
WDR26	-0.039097746	0.679185177	-0.032694959	0.575324795	-0.032303883	0.727946613
WDR27	0.308795383	4.20E-05	0.315431321	1.37E-05	0.316152138	0.001160021
WDR3	0.003166089	0.981204167	0.010013902	0.885444728	0.008230082	0.947262061
WDR31	1.231229514	0.000128531	1.235239925	1.39E-05	1.294046367	0.003591268
WDR33	-0.039069167	0.601422677	-0.032532182	0.51466127	-0.032630794	0.655517329
WDR34	0.068986736	0.474249705	0.07537605	0.228333897	0.076286833	0.394900324
WDR35	0.179572279	0.569819133	0.187009605	0.354844626	0.223145513	0.445622987
WDR36	0.032657138	0.746289996	0.039245609	0.500630164	0.04069427	0.64614267
WDR37	0.121701456	0.091916229	0.128287258	0.033778013	0.129258888	0.081038194
WDR38	-0.122992539	0.893856419	-0.115538993	0.793807871	-0.049216552	0.952757994
WDR4	-0.084113093	0.456462285	-0.077577108	0.312931487	-0.078925785	0.450105567
WDR41	0.171366496	0.013416291	0.177942114	0.004237856	0.178806254	0.025944659
WDR43	-0.145284417	0.038399045	-0.139044377	0.018100347	-0.13878103	0.068352908
WDR44	-0.024791155	0.860544638	-0.017999293	0.815868523	-0.017297368	0.892185958
WDR45	-0.111479032	0.111720694	-0.104870266	0.068540033	-0.104573647	0.15427203
WDR45B	-0.233200526	1.15E-06	-0.226787034	3.93E-06	-0.226392352	0.000611432
WDR45BP1	-0.715847753	0.314872925	-0.703002715	0.082625208	-0.703874813	0.222947371
WDR46	-0.225743444	0.184796051	-0.219076131	0.094684	-0.220367987	0.191815408
WDR47	0.321549348	0.000731929	0.328169316	0.000148798	0.327479005	0.003323915
WDR48	0.044898277	0.714987517	0.052060151	0.478810661	0.050711648	0.661877162
WDR5	-0.059187426	0.332773587	-0.052703949	0.266459583	-0.052634461	0.399615237
WDR53	0.234126911	0.051639085	0.240492533	0.017998488	0.239544266	0.06898427
WDR54	0.03356037	0.725404959	0.04016131	0.481399182	0.04009843	0.631611217
WDR55	-0.120624231	0.036842874	-0.114200978	0.020504351	-0.11494827	0.057744962
WDR59	-0.019206188	0.839728445	-0.012368114	0.818894343	-0.012761506	0.890606754
WDR5B	0.771656864	3.63E-10	0.77829563	1.09E-10	0.779577404	5.16E-05
WDR6	-0.070279785	0.224671625	-0.063669	0.189586308	-0.063637723	0.308851065
WDR60	0.027376569	0.789857195	0.033751723	0.579466303	0.034687814	0.703382954
WDR61	0.011016328	0.932234231	0.017791852	0.792197383	0.016194207	0.889779311
WDR62	0.381308918	0.000150982	0.387617707	3.04E-05	0.38783171	0.002195077
WDR66	0.244885073	0.274790822	0.251280374	0.131058699	0.237785309	0.318478409
WDR7	0.108684285	0.347429184	0.115287965	0.178415188	0.117542201	0.298740332
