NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
RRP12	1	ENSG00000052749	
ELOC	1	ENSG00000154582	
CIC	1	ENSG00000079432	
RRP15	1	ENSG00000067533	
ZIK1	1	ENSG00000171649	
EDARADD	1	ENSG00000186197	
RPS6KL1	1	ENSG00000198208	
EXOC8	1	ENSG00000116903	
EXOC7	1	ENSG00000182473	
PLLP	1	ENSG00000102934	
C10orf88B	1	ENSG00000255624	
CIT	1	ENSG00000122966	
PCOTH	1	ENSG00000205861	
EXOC4	1	ENSG00000131558	
PLIN4	1	ENSG00000167676	
EXOC3	1	ENSG00000180104	
PLIN3	1	ENSG00000105355	
EXOC6	1	ENSG00000138190	
PLIN2	1	ENSG00000147872	
EXOC5	1	ENSG00000070367	
PLIN1	1	ENSG00000166819	
RCCD1	1	ENSG00000166965	
MOCS1	1	ENSG00000124615	
EXOC2	1	ENSG00000112685	
EXOC1	1	ENSG00000090989	
PLIN5	1	ENSG00000214456	
NFIX	1	ENSG00000008441	
C1orf198	1	ENSG00000119280	
PRUNE2	1	ENSG00000106772	
PRUNE1	1	ENSG00000143363	
METTL21A	1	ENSG00000144401	
MTND1P32	1	ENSG00000232282	
MIR4307HG	1	ENSG00000257612	
APOL4	1	ENSG00000100336	
APOL6	1	ENSG00000221963	
RRP36	1	ENSG00000124541	
KPNA2P1	1	ENSG00000236530	
CKB	1	ENSG00000166165	
APOL1	1	ENSG00000100342	
PAIP2	1	ENSG00000120727	
RNU6-531P	1	ENSG00000252503	
KPNA2P3	1	ENSG00000266820	
APOL3	1	ENSG00000128284	
ZIM2	1	ENSG00000269699	
APOL2	1	ENSG00000128335	
PAIP1	1	ENSG00000172239	
HIPK4	1	ENSG00000160396	
CKM	1	ENSG00000104879	
MOCOS	1	ENSG00000075643	
RFLNB	1	ENSG00000183688	
ELP1	1	ENSG00000070061	
MTND1P23	1	ENSG00000225972	
ELP2	1	ENSG00000134759	
ELP3	1	ENSG00000134014	
ELP4	1	ENSG00000109911	
RRP1B	1	ENSG00000160208	
ELP5	1	ENSG00000170291	
HIPK1	1	ENSG00000163349	
ELP6	1	ENSG00000163832	
HIPK3	1	ENSG00000110422	
RFLNA	1	ENSG00000178882	
HIPK2	1	ENSG00000064393	
MRNIP-DT	1	ENSG00000245317	
RPL4P3	1	ENSG00000230364	
CHFR-DT	1	ENSG00000236617	
RPL4P4	1	ENSG00000229638	
HERC2P10	1	ENSG00000259845	
NFIA	1	ENSG00000162599	
RPL4P6	1	ENSG00000230071	
NFIB	1	ENSG00000147862	
NFIC	1	ENSG00000141905	
PLP1	1	ENSG00000123560	
FOSB	1	ENSG00000125740	
PLP2	1	ENSG00000102007	
MYL12BP1	1	ENSG00000260490	
MSX2P1	1	ENSG00000229590	
RBMS1P1	1	ENSG00000225422	
TMEM229B	1	ENSG00000198133	
C1orf174	1	ENSG00000198912	
CLU	1	ENSG00000120885	
LCLAT1	1	ENSG00000172954	
THG1L	1	ENSG00000113272	
MT1DP	1	ENSG00000205361	
PODNL1	1	ENSG00000132000	
CFL2	1	ENSG00000165410	
CFL1	1	ENSG00000172757	
PLS3	1	ENSG00000102024	
OIP5	1	ENSG00000104147	
IL13RA1	1	ENSG00000131724	
PLS1	1	ENSG00000120756	
KCMF1	1	ENSG00000176407	
COL27A1	1	ENSG00000196739	
DIO2	1	ENSG00000211448	
MIRLET7I	1	ENSG00000199179	
MIRLET7G	1	ENSG00000199150	
FAM91A1	1	ENSG00000176853	
LEMD3	1	ENSG00000174106	
MIRLET7D	1	ENSG00000199133	
LEMD2	1	ENSG00000161904	
LEMD1	1	ENSG00000186007	
TOM1L1	1	ENSG00000141198	
KDSR-DT	1	ENSG00000267390	
TOM1L2	1	ENSG00000175662	
OBSCN	1	ENSG00000154358	
TBCAP1	1	ENSG00000226781	
TBCAP3	1	ENSG00000249055	
FKBP8	1	ENSG00000105701	
FKBP7	1	ENSG00000079150	
FKBP9	1	ENSG00000122642	
FKBP4	1	ENSG00000004478	
FKBP3	1	ENSG00000100442	
FKBP5	1	ENSG00000096060	
JTB-DT	1	ENSG00000272654	
FKBP2	1	ENSG00000173486	
OR7E62P	1	ENSG00000234896	
CNP	1	ENSG00000173786	
GLUD1P2	1	ENSG00000265366	
H2BC19P	1	ENSG00000220323	
EDRF1-AS1	1	ENSG00000236991	
ECI1-AS1	1	ENSG00000261663	
PLTP	1	ENSG00000100979	
GASK1B-AS1	1	ENSG00000248429	
MCL1	1	ENSG00000143384	
C1orf167	1	ENSG00000215910	
C1orf162	1	ENSG00000143110	
TCEANC	1	ENSG00000176896	
MISFA	1	ENSG00000247595	
BCL9	1	ENSG00000116128	
UBOX5	1	ENSG00000185019	
BCL6	1	ENSG00000113916	
CPD	1	ENSG00000108582	
BCL3	1	ENSG00000069399	
BCL2	1	ENSG00000171791	
GLUD1P3	1	ENSG00000250959	
PGPEP1L	1	ENSG00000183571	
C1orf159	1	ENSG00000131591	
OSCP1	1	ENSG00000116885	
SLC48A1	1	ENSG00000211584	
CPM	1	ENSG00000135678	
MCM7	1	ENSG00000166508	
C1orf131	1	ENSG00000143633	
COL14A1	1	ENSG00000187955	
MCM8	1	ENSG00000125885	
ZC3H4	1	ENSG00000130749	
MCM9	1	ENSG00000111877	
ZC3H3	2	ENSG00000014164:ENSG00000282684	
ZC3H8	1	ENSG00000144161	
ZC3H6	1	ENSG00000188177	
CPZ	1	ENSG00000109625	
ERRFI1-DT	1	ENSG00000238290	
VPS72	1	ENSG00000163159	
CEP170B	1	ENSG00000099814	
EVI5L	1	ENSG00000142459	
OIT3	1	ENSG00000138315	
C1orf127	1	ENSG00000175262	
DPRXP4	1	ENSG00000264743	
DPRXP3	1	ENSG00000282308	
ZNF232-AS1	1	ENSG00000234327	
GGPS1	1	ENSG00000152904	
DIS3	1	ENSG00000083520	
APOA2	1	ENSG00000158874	
APOA5	1	ENSG00000110243	
HMGN2P15	1	ENSG00000214578	
RABGAP1L-AS1	1	ENSG00000229531	
SAPCD2	1	ENSG00000186193	
SAPCD1	6	ENSG00000228727:ENSG00000229176:ENSG00000234951:ENSG00000227074:ENSG00000237918:ENSG00000227861	
MCM3	1	ENSG00000112118	
ST20-MTHFS	1	ENSG00000259332	
XCL2	1	ENSG00000143185	
MCM4	1	ENSG00000104738	
XCL1	1	ENSG00000143184	
MCM5	1	ENSG00000100297	
MCM6	1	ENSG00000076003	
CRK	1	ENSG00000167193	
PLUT	1	ENSG00000247381	
MCM2	1	ENSG00000073111	
HDAC4	1	ENSG00000068024	
CEBPA	1	ENSG00000245848	
HDAC5	1	ENSG00000108840	
C1orf112	1	ENSG00000000460	
CEBPB	1	ENSG00000172216	
HDAC2	1	ENSG00000196591	
HDAC3	1	ENSG00000171720	
ICMT-DT	1	ENSG00000225077	
CEBPD	1	ENSG00000221869	
HDAC1	1	ENSG00000116478	
RPL36AP37	1	ENSG00000244398	
VPS4B	1	ENSG00000119541	
CEBPG	1	ENSG00000153879	
VPS4A	1	ENSG00000132612	
TULP4	1	ENSG00000130338	
SELENOKP1	1	ENSG00000267319	
TULP3	1	ENSG00000078246	
TULP2	1	ENSG00000104804	
C1RL-AS1	1	ENSG00000205885	
TULP1	1	ENSG00000112041	
HDAC8	1	ENSG00000147099	
HDAC9	1	ENSG00000048052	
HDAC6	1	ENSG00000094631	
HDAC7	1	ENSG00000061273	
STOX2	1	ENSG00000173320	
NFS1	1	ENSG00000244005	
CYP2F2P	1	ENSG00000237118	
HECTD1	1	ENSG00000092148	
HECTD2	1	ENSG00000165338	
VPS51	1	ENSG00000149823	
HECTD3	1	ENSG00000126107	
VPS50	1	ENSG00000004766	
HECTD4	1	ENSG00000173064	
SVBP	1	ENSG00000177868	
VPS53	1	ENSG00000141252	
VPS52	7	ENSG00000236014:ENSG00000228425:ENSG00000224455:ENSG00000223501:ENSG00000225590:ENSG00000223618:ENSG00000206286	
IL21R	1	ENSG00000103522	
XIRP1	1	ENSG00000168334	
VPS54	1	ENSG00000143952	
XIRP2	1	ENSG00000163092	
C1orf109	1	ENSG00000116922	
CSK	1	ENSG00000103653	
BCO2	1	ENSG00000197580	
ANAPC10P1	1	ENSG00000213735	
BCO1	1	ENSG00000135697	
RPL36AP43	1	ENSG00000241362	
C1orf105	1	ENSG00000180999	
STOX1	1	ENSG00000165730	
SLC35A2	1	ENSG00000102100	
MGME1	1	ENSG00000125871	
SLC35A1	1	ENSG00000164414	
ITGA9-AS1	1	ENSG00000235257	
SLC35A4	1	ENSG00000176087	
C1orf122	1	ENSG00000197982	
SLC35A3	1	ENSG00000117620	
APOC4	1	ENSG00000267467	
APOBR	1	ENSG00000184730	
APOC3	1	ENSG00000110245	
CPPED1	1	ENSG00000103381	
ASXL1	1	ENSG00000171456	
MAB21L3	1	ENSG00000173212	
MAB21L4	1	ENSG00000172478	
APOC2	1	ENSG00000234906	
CTH	1	ENSG00000116761	
APOC1	1	ENSG00000130208	
ASXL2	1	ENSG00000143970	
VPS41	1	ENSG00000006715	
MAP3K14-AS1	1	ENSG00000267278	
CEBPZ	1	ENSG00000115816	
BCOR	1	ENSG00000183337	
VPS45	1	ENSG00000136631	
RPL36AP54	1	ENSG00000226107	
C1orf116	1	ENSG00000182795	
C1orf115	1	ENSG00000162817	
DSG2-AS1	1	ENSG00000264859	
SLC35B3	1	ENSG00000124786	
SLC35B2	1	ENSG00000157593	
IL1RN	1	ENSG00000136689	
SLC35B4	1	ENSG00000205060	
DCAF4L1	1	ENSG00000182308	
STAG1-DT	1	ENSG00000261758	
MISP3	1	ENSG00000141854	
SLC35B1	1	ENSG00000121073	
NUDT4P2	1	ENSG00000271121	
C6orf89	1	ENSG00000198663	
CALR4P	1	ENSG00000227742	
WDR5B-DT	1	ENSG00000272758	
NFU1	1	ENSG00000169599	
RPS6KA4	1	ENSG00000162302	
RPS6KA3	1	ENSG00000177189	
RPS6KA5	1	ENSG00000100784	
NIPAL1	1	ENSG00000163293	
BFSP2-AS1	1	ENSG00000249993	
RPS6KA2	1	ENSG00000071242	
NIPAL3	1	ENSG00000001461	
RPS6KA1	2	ENSG00000281877:ENSG00000117676	
ARFIP2	1	ENSG00000132254	
ARFIP1	1	ENSG00000164144	
H4C4	1	ENSG00000277157	
SLC35A5	1	ENSG00000138459	
FAM41C	1	ENSG00000230368	
H4C5	1	ENSG00000276966	
TANGO6	1	ENSG00000103047	
IL1R1	1	ENSG00000115594	
IL1R2	1	ENSG00000115590	
SLC35C2	1	ENSG00000080189	
TANGO2	1	ENSG00000183597	
SLC35C1	1	ENSG00000181830	
GSK3B-DT	1	ENSG00000242622	
ARHGAP29-AS1	1	ENSG00000226835	
TWSG1	1	ENSG00000128791	
IL23A	1	ENSG00000110944	
GSAP	1	ENSG00000186088	
OBSL1	1	ENSG00000124006	
CFTR	1	ENSG00000001626	
SLC22A4	1	ENSG00000197208	
LINC00680-GUSBP4	1	ENSG00000283352	
SLC22A5	1	ENSG00000197375	
SLC35D1	1	ENSG00000116704	
SH2D2A	1	ENSG00000027869	
SLC22A1	1	ENSG00000175003	
SLC35D2	1	ENSG00000130958	
OTUD4P1	1	ENSG00000118976	
CFAP251	1	ENSG00000158023	
GSE1	1	ENSG00000131149	
FAM43A	1	ENSG00000185112	
RNA5-8SN1	1	ENSG00000278189	
BTBD10P2	1	ENSG00000219433	
RNA5-8SN3	1	ENSG00000275215	
ARGLU1	1	ENSG00000134884	
RNA5-8SN2	1	ENSG00000278233	
RNA5-8SN5	1	ENSG00000274917	
RNA5-8SN4	1	ENSG00000276700	
H4C8	1	ENSG00000158406	
VAMP1-AS1	1	ENSG00000276718	
H4C9	1	ENSG00000276180	
XCR1	1	ENSG00000173578	
SLC35E1	1	ENSG00000127526	
SLC35E4	1	ENSG00000100036	
SLC35E3	1	ENSG00000175782	
SH2D1B	1	ENSG00000198574	
MPHOSPH10	1	ENSG00000124383	
TECPR2	1	ENSG00000196663	
TECPR1	1	ENSG00000205356	
IL6-AS1	1	ENSG00000179428	
SLC35F6	1	ENSG00000213699	
SLC35F3	1	ENSG00000183780	
CAB39L	1	ENSG00000102547	
SLC35F2	1	ENSG00000110660	
DPPA3P1	1	ENSG00000227067	
SLC35F5	1	ENSG00000115084	
MCUB	1	ENSG00000005059	
DPPA3P2	1	ENSG00000188831	
RSF1	1	ENSG00000048649	
SLC35F1	1	ENSG00000196376	
C6orf47	7	ENSG00000203623:ENSG00000204439:ENSG00000226531:ENSG00000228435:ENSG00000235360:ENSG00000226103:ENSG00000228177	
MRPS31P4	1	ENSG00000250299	
SIPA1L2	1	ENSG00000116991	
MRPS31P5	1	ENSG00000243406	
SIPA1L3	1	ENSG00000105738	
MRPS31P2	1	ENSG00000232894	
TTC39C-AS1	1	ENSG00000264745	
H2BC20P	1	ENSG00000261716	
SIPA1L1	1	ENSG00000197555	
GSG1	1	ENSG00000111305	
ENSG00000252274	1	ENSG00000252274	
VWFP1	1	ENSG00000241717	
ZIC4-AS1	1	ENSG00000241202	
SLC35G2	1	ENSG00000168917	
SLC35G1	1	ENSG00000176273	
GSEC	1	ENSG00000280832	
TYK2	1	ENSG00000105397	
MT1P1	1	ENSG00000213761	
MTSS2	1	ENSG00000132613	
NFX1	1	ENSG00000086102	
C1QTNF12	1	ENSG00000184163	
ANP32BP1	1	ENSG00000259790	
CALML3-AS1	1	ENSG00000205488	
MPRIPP1	2	ENSG00000214820:ENSG00000280795	
AMER1	1	ENSG00000184675	
MEGF6	1	ENSG00000162591	
RPS3AP5	1	ENSG00000178429	
RPS3AP6	1	ENSG00000234797	
RSF1-IT1	1	ENSG00000255409	
RSF1-IT2	1	ENSG00000254985	
RGPD6	1	ENSG00000183054	
RGPD5	1	ENSG00000015568	
RPS3AP2	1	ENSG00000219027	
RGPD8	1	ENSG00000169629	
RPS3AP3	1	ENSG00000231241	
RGPD2	1	ENSG00000185304	
TYMS	1	ENSG00000176890	
AGAP2-AS1	1	ENSG00000255737	
RGPD1	1	ENSG00000187627	
RGPD4	1	ENSG00000196862	
RNU7-104P	1	ENSG00000238542	
BEGAIN	1	ENSG00000183092	
RGPD3	1	ENSG00000153165	
TYMP	1	ENSG00000025708	
TCEAL8	1	ENSG00000180964	
TCEAL7	1	ENSG00000182916	
CFAP298	1	ENSG00000159079	
C6orf62	1	ENSG00000112308	
TCEAL4	1	ENSG00000133142	
TCEAL3	1	ENSG00000196507	
EMC1	1	ENSG00000127463	
EMC2	1	ENSG00000104412	
TCEAL1	1	ENSG00000172465	
EMC3	1	ENSG00000125037	
SUSD4	1	ENSG00000143502	
EMC4	1	ENSG00000128463	
SUSD3	1	ENSG00000157303	
FAM47E	1	ENSG00000189157	
SUSD6	1	ENSG00000100647	
EMC6	1	ENSG00000127774	
EMC7	1	ENSG00000134153	
FOSL2-AS1	1	ENSG00000229951	
EMC8	1	ENSG00000131148	
EMC9	1	ENSG00000100908	
TCEAL9	1	ENSG00000185222	
SVIL	1	ENSG00000197321	
THBS2-AS1	1	ENSG00000226445	
NFYA	1	ENSG00000001167	
NFYB	1	ENSG00000120837	
NFYC	1	ENSG00000066136	
SUSD2	1	ENSG00000099994	
SUSD1	1	ENSG00000106868	
C6orf58	1	ENSG00000184530	
SVIP	1	ENSG00000198168	
ENSG00000278899	1	ENSG00000278899	
SPCS3	1	ENSG00000129128	
SPCS2	1	ENSG00000118363	
SPCS1	1	ENSG00000114902	
GSTA4	1	ENSG00000170899	
C6orf52	1	ENSG00000137434	
MT-RNR2	1	ENSG00000210082	
MT-RNR1	1	ENSG00000211459	
QPCT	1	ENSG00000115828	
MEGF8	1	ENSG00000105429	
SIPA1	1	ENSG00000213445	
MEGF9	1	ENSG00000106780	
NDST1-AS1	1	ENSG00000254333	
SPPL2B	1	ENSG00000005206	
FGGY-DT	1	ENSG00000224609	
PMCH	1	ENSG00000183395	
ROGDI	1	ENSG00000067836	
SPPL2A	1	ENSG00000138600	
CLEC18C	1	ENSG00000157335	
CLEC18B	1	ENSG00000140839	
CLEC18A	1	ENSG00000157322	
PAIP2B	1	ENSG00000124374	
EME1	1	ENSG00000154920	
C3orf62	1	ENSG00000188315	
EME2	1	ENSG00000197774	
CSKMT	1	ENSG00000214756	
FPGT	1	ENSG00000254685	
FPGS	1	ENSG00000136877	
GBAP1	1	ENSG00000160766	
TRPC4AP	1	ENSG00000100991	
SPECC1L	1	ENSG00000100014	
MYADM	1	ENSG00000179820	
TIMELESS	1	ENSG00000111602	
NUPR1	1	ENSG00000176046	
PMEL	1	ENSG00000185664	
ISYNA1	1	ENSG00000105655	
SNORA48B	1	ENSG00000212214	
CD2BP2-DT	1	ENSG00000260219	
GSTCD	1	ENSG00000138780	
CLEC16A	1	ENSG00000038532	
PMF1	1	ENSG00000160783	
CAMSAP1	1	ENSG00000130559	
RSKR	1	ENSG00000167524	
CAMSAP2	1	ENSG00000118200	
C3orf80	1	ENSG00000180044	
EMG1	1	ENSG00000126749	
NPC1L1	1	ENSG00000015520	
TASOR	1	ENSG00000163946	
TASP1	1	ENSG00000089123	
MMADHC-DT	1	ENSG00000231969	
AMELY	1	ENSG00000099721	
RWDD4P1	1	ENSG00000244490	
PNPT1	1	ENSG00000138035	
RWDD4P2	1	ENSG00000175741	
STX17-DT	1	ENSG00000255145	
CLEC17A	1	ENSG00000187912	
CAMSAP3	1	ENSG00000076826	
DIAPH1	1	ENSG00000131504	
DAP	1	ENSG00000112977	
DAO	1	ENSG00000110887	
DIAPH3	1	ENSG00000139734	
PXMP2	1	ENSG00000176894	
PXMP4	1	ENSG00000101417	
COLGALT2	1	ENSG00000198756	
CGB8	1	ENSG00000213030	
CGB7	1	ENSG00000196337	
CGB5	1	ENSG00000189052	
CGAS	1	ENSG00000164430	
CGB3	1	ENSG00000104827	
DBI	1	ENSG00000155368	
C3orf20	1	ENSG00000131379	
CGB2	1	ENSG00000104818	
DBH	1	ENSG00000123454	
CGB1	1	ENSG00000267631	
KRT18P5	1	ENSG00000236670	
KRT18P4	1	ENSG00000229222	
DBP	1	ENSG00000105516	
ENSG00000228566	1	ENSG00000228566	
RNU6-658P	1	ENSG00000207336	
NTMT1	1	ENSG00000148335	
DBT	1	ENSG00000137992	
NTMT2	1	ENSG00000203740	
SNORA41B	1	ENSG00000207516	
COLGALT1	1	ENSG00000130309	
STPG1	1	ENSG00000001460	
C3orf38	1	ENSG00000179021	
STPG3	1	ENSG00000197768	
STPG2	1	ENSG00000163116	
SVOP	1	ENSG00000166111	
STPG4	1	ENSG00000239605	
RN7SL566P	1	ENSG00000241983	
C3orf33	1	ENSG00000174928	
OXSR1	1	ENSG00000172939	
DCK	1	ENSG00000156136	
PARK7P1	1	ENSG00000257243	
MIR941-1	1	ENSG00000283206	
MIR941-2	1	ENSG00000216141	
ZAP70	1	ENSG00000115085	
DNASE2	1	ENSG00000105612	
DNASE1	1	ENSG00000213918	
HNRNPD-DT	1	ENSG00000272677	
SWINGN	1	ENSG00000260910	
MIR1289-1	1	ENSG00000221763	
DDC	1	ENSG00000132437	
CLEC12A	1	ENSG00000172322	
NDUFV2-AS1	1	ENSG00000266053	
CFAP206	1	ENSG00000272514	
DDN	1	ENSG00000181418	
CFAP210	1	ENSG00000154479	
PDE11A	1	ENSG00000128655	
DDT	2	ENSG00000099977:ENSG00000275003	
RPS6KC1	1	ENSG00000136643	
SNORA19	1	ENSG00000207468	
ITPRIP-AS1	1	ENSG00000228261	
TYW1	1	ENSG00000198874	
PDSS2	1	ENSG00000164494	
PDSS1	1	ENSG00000148459	
SNORA13	1	ENSG00000238363	
SNORA10	1	ENSG00000206811	
ATP13A1	1	ENSG00000105726	
C3orf52	1	ENSG00000114529	
DEK	1	ENSG00000124795	
DES	1	ENSG00000175084	
RPS6KB1	1	ENSG00000108443	
RN7SL431P	1	ENSG00000264384	
RPS6KB2	1	ENSG00000175634	
ATP13A4	1	ENSG00000127249	
ATP13A2	1	ENSG00000159363	
ATP13A3	1	ENSG00000133657	
FBXW10B	1	ENSG00000241322	
MT-ND6	1	ENSG00000198695	
RALGAPA1P1	1	ENSG00000229419	
RPL31P49	1	ENSG00000241680	
MDC1	8	ENSG00000224587:ENSG00000225589:ENSG00000231135:ENSG00000237095:ENSG00000137337:ENSG00000228575:ENSG00000206481:ENSG00000234012	
ENSG00000265702	1	ENSG00000265702	
SNORA40	1	ENSG00000210825	
MT-ND4	1	ENSG00000198886	
MT-ND5	1	ENSG00000198786	
NEXMIF	1	ENSG00000050030	
LIF-AS2	1	ENSG00000268812	
KLF7-IT1	1	ENSG00000237892	
MT-ND2	1	ENSG00000198763	
SNORA3B	1	ENSG00000212607	
MT-ND3	1	ENSG00000198840	
MT-ND1	1	ENSG00000198888	
RPL31P46	1	ENSG00000241170	
SNORA3A	1	ENSG00000200983	
SCAMP5	1	ENSG00000198794	
IL4I1	1	ENSG00000104951	
LACTB	1	ENSG00000103642	
SCAMP4	1	ENSG00000227500	
CYP2D7	4	ENSG00000205702:ENSG00000263181:ENSG00000278088:ENSG00000283008	
CYP2D6	6	ENSG00000283284:ENSG00000280905:ENSG00000282966:ENSG00000272532:ENSG00000275211:ENSG00000100197	
SNORA37	1	ENSG00000207233	
RNU6-678P	1	ENSG00000252641	
SNORA33	1	ENSG00000200534	
SNORA31	1	ENSG00000199477	
MIRLET7BHG	1	ENSG00000197182	
TYW5	1	ENSG00000162971	
VASH1-DT	1	ENSG00000258569	
TYW3	1	ENSG00000162623	
NGDN	1	ENSG00000129460	
RPL5P9	1	ENSG00000236330	
SNORA2C	1	ENSG00000221491	
RPL31P34	1	ENSG00000231359	
SCAMP1	1	ENSG00000085365	
SNORA2A	1	ENSG00000206612	
EML1	1	ENSG00000066629	
HSPG2	1	ENSG00000142798	
SNORA2B	1	ENSG00000207313	
EML2	1	ENSG00000125746	
SCAMP3	2	ENSG00000263290:ENSG00000116521	
EML3	1	ENSG00000149499	
SCAMP2	1	ENSG00000140497	
EML4	1	ENSG00000143924	
RPL5P1	1	ENSG00000241061	
AR	1	ENSG00000169083	
EML5	1	ENSG00000165521	
PAK6-AS1	1	ENSG00000176753	
EML6	1	ENSG00000214595	
RPL5P4	1	ENSG00000229994	
PRKAR1B	1	ENSG00000188191	
SNORA29	1	ENSG00000206910	
PRKAR1A	1	ENSG00000108946	
RPL5P7	1	ENSG00000234415	
SNORA28	1	ENSG00000272533	
SNORA23	1	ENSG00000201998	
CYP2E1	1	ENSG00000130649	
RBCK1	1	ENSG00000125826	
SNORA24	1	ENSG00000275994	
SNORA21	1	ENSG00000199293	
CGGBP1	1	ENSG00000163320	
NGEF	1	ENSG00000066248	
PHC1P1	1	ENSG00000179899	
GRID2IP	1	ENSG00000215045	
SNORA61	1	ENSG00000278274	
SNORA60	1	ENSG00000199266	
DHH	1	ENSG00000139549	
SHOX2	1	ENSG00000168779	
RPL31P63	1	ENSG00000236735	
AAAS	1	ENSG00000094914	
C2CD4D-AS1	1	ENSG00000234614	
SNORA5B	1	ENSG00000200656	
C2	7	ENSG00000166278:ENSG00000235696:ENSG00000231543:ENSG00000235017:ENSG00000204364:ENSG00000226560:ENSG00000206372	
RBPMS-AS1	1	ENSG00000254109	
SNORA5C	1	ENSG00000201772	
C3	1	ENSG00000125730	
DYNC2LI1	1	ENSG00000138036	
SNORA5A	1	ENSG00000206838	
C5	1	ENSG00000106804	
HSPH1	1	ENSG00000120694	
RN7SL452P	1	ENSG00000243103	
PRKAR2B	1	ENSG00000005249	
C9	1	ENSG00000113600	
PRKAR2A	1	ENSG00000114302	
BRAFP1	1	ENSG00000224775	
SNORA58	1	ENSG00000249020	
SNORA56	1	ENSG00000206693	
RSU1	1	ENSG00000148484	
SNORA57	1	ENSG00000206597	
SNORA55	1	ENSG00000201457	
SNORA52	1	ENSG00000199785	
EXPH5	1	ENSG00000110723	
SNORA53	1	ENSG00000212443	
HTATSF1P2	1	ENSG00000271361	
NGFR	1	ENSG00000064300	
RPL31P59	1	ENSG00000240364	
PERPP2	1	ENSG00000228998	
SEMA6A-AS1	1	ENSG00000248445	
SEMA6A-AS2	1	ENSG00000249167	
KLF3P1	1	ENSG00000253218	
PMM1	1	ENSG00000100417	
TAS2R15P	3	ENSG00000273144:ENSG00000276217:ENSG00000212125	
PMM2	1	ENSG00000140650	
RPL31P52	1	ENSG00000219355	
RPL31P51	1	ENSG00000213470	
GRIN2C	1	ENSG00000161509	
CP	1	ENSG00000047457	
GRIN2D	1	ENSG00000105464	
ENSG00000228793	1	ENSG00000228793	
CS	1	ENSG00000062485	
CYP2C9	1	ENSG00000138109	
GRIN3B	1	ENSG00000116032	
RPL31P61	1	ENSG00000243297	
SNORA49	1	ENSG00000208892	
PARGP1	1	ENSG00000239883	
SNORA48	1	ENSG00000209582	
SNORA46	1	ENSG00000207493	
SNORA41	2	ENSG00000283482:ENSG00000207406	
LAD1	1	ENSG00000159166	
SNORA84	1	ENSG00000239183	
LRSAM1	1	ENSG00000148356	
SNORA81	1	ENSG00000221420	
DCAF13P3	1	ENSG00000259378	
RNF185-AS1	1	ENSG00000254835	
RPLP1	1	ENSG00000137818	
QPRT	1	ENSG00000103485	
RPLP0	1	ENSG00000089157	
KCTD5P1	1	ENSG00000224232	
DCAF13P1	1	ENSG00000242562	
ECSIT	1	ENSG00000130159	
AACS	1	ENSG00000081760	
SNORA7B	1	ENSG00000207088	
NIPBL	1	ENSG00000164190	
SNORA7A	1	ENSG00000207496	
RPLP2	1	ENSG00000177600	
SNORA78	1	ENSG00000273587	
NIHCOLE	1	ENSG00000251026	
APPL2	1	ENSG00000136044	
APPL1	1	ENSG00000157500	
SNORA70	27	ENSG00000252969:ENSG00000207244:ENSG00000207165:ENSG00000202379:ENSG00000206958:ENSG00000253027:ENSG00000252258:ENSG00000200237:ENSG00000252657:ENSG00000201945:ENSG00000253042:ENSG00000252014:ENSG00000252199:ENSG00000252133:ENSG00000276094:ENSG00000278010:ENSG00000206661:ENSG00000251925:ENSG00000207098:ENSG00000201376:ENSG00000251796:ENSG00000252505:ENSG00000206886:ENSG00000202389:ENSG00000252724:ENSG00000252526:ENSG00000251893	
CCDC162P	1	ENSG00000203799	
ACTL6A	1	ENSG00000136518	
NIPA1	1	ENSG00000170113	
SIRT4	1	ENSG00000089163	
EMP1	1	ENSG00000134531	
SIRT5	1	ENSG00000124523	
EMP2	1	ENSG00000213853	
SIRT6	1	ENSG00000077463	
EMP3	1	ENSG00000142227	
NIPA2	1	ENSG00000140157	
SIRT7	1	ENSG00000187531	
F2	1	ENSG00000180210	
BIVM-ERCC5	1	ENSG00000270181	
F3	1	ENSG00000117525	
SIRT1	1	ENSG00000096717	
TARDBPP2	1	ENSG00000238213	
FAHD2A	1	ENSG00000115042	
ELAPOR2	1	ENSG00000164659	
SIRT2	2	ENSG00000283100:ENSG00000068903	
F5	1	ENSG00000198734	
FAHD2B	1	ENSG00000144199	
ELAPOR1	1	ENSG00000116299	
RNU4ATAC18P	1	ENSG00000251988	
SIRT3	1	ENSG00000142082	
F8	1	ENSG00000185010	
BDH2	1	ENSG00000164039	
CDC42EP5	4	ENSG00000167617:ENSG00000273622:ENSG00000273633:ENSG00000278444	
CDC42EP4	1	ENSG00000179604	
CDC42EP3	1	ENSG00000163171	
CDC42EP2	1	ENSG00000149798	
SNORA69	1	ENSG00000206622	
CDC42EP1	1	ENSG00000128283	
PICK1	1	ENSG00000100151	
SNORA68	1	ENSG00000207166	
SNORA65	1	ENSG00000201302	
DLD	1	ENSG00000091140	
SNORA66	1	ENSG00000207523	
MDFI	1	ENSG00000112559	
SNORA63	7	ENSG00000200320:ENSG00000199473:ENSG00000199552:ENSG00000252448:ENSG00000199633:ENSG00000201791:ENSG00000202449	
DPY19L1P1	1	ENSG00000229358	
FH	1	ENSG00000091483	
ARL14EPL	1	ENSG00000268223	
