NAME	TITLE	SCORE	
NDEL1	nudE neurodevelopment protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:17620]	-0.45741764	
HAPSTR1	HUWE1 associated protein modifying stress responses [Source:HGNC Symbol;Acc:HGNC:30103]	-0.45742464	
RPL12P15	ribosomal protein L12 pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:36619]	-0.4577755	
RNU6-126P	RNA, U6 small nuclear 126, pseudogene [Source:HGNC Symbol;Acc:HGNC:47089]	-0.45778507	
ALDH1L1	aldehyde dehydrogenase 1 family member L1 [Source:HGNC Symbol;Acc:HGNC:3978]	-0.45778507	
ATP6V1E1P1	ATPase H+ transporting V1 subunit E1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:859]	-0.45811808	
TSHZ3	teashirt zinc finger homeobox 3 [Source:HGNC Symbol;Acc:HGNC:30700]	-0.45817772	
LIN37	lin-37 DREAM MuvB core complex component [Source:HGNC Symbol;Acc:HGNC:33234]	-0.45833415	
ACAP1	ArfGAP with coiled-coil, ankyrin repeat and PH domains 1 [Source:HGNC Symbol;Acc:HGNC:16467]	-0.45835027	
RPGRIP1	RPGR interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:13436]	-0.45852056	
TMPRSS2	transmembrane serine protease 2 [Source:HGNC Symbol;Acc:HGNC:11876]	-0.4585462	
VTI1A	vesicle transport through interaction with t-SNAREs 1A [Source:HGNC Symbol;Acc:HGNC:17792]	-0.45900312	
TRPV4	transient receptor potential cation channel subfamily V member 4 [Source:HGNC Symbol;Acc:HGNC:18083]	-0.459202	
ZBTB7B	zinc finger and BTB domain containing 7B [Source:HGNC Symbol;Acc:HGNC:18668]	-0.45928034	
EDC3	enhancer of mRNA decapping 3 [Source:HGNC Symbol;Acc:HGNC:26114]	-0.45933124	
MIR6730	microRNA 6730 [Source:HGNC Symbol;Acc:HGNC:50222]	-0.45958138	
GAN	gigaxonin [Source:HGNC Symbol;Acc:HGNC:4137]	-0.4595921	
AKAP9	A-kinase anchoring protein 9 [Source:HGNC Symbol;Acc:HGNC:379]	-0.4598761	
SHLD2P1	shieldin complex subunit 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31425]	-0.4599162	
ZNHIT3	zinc finger HIT-type containing 3 [Source:HGNC Symbol;Acc:HGNC:12309]	-0.45993248	
TNKS	tankyrase [Source:HGNC Symbol;Acc:HGNC:11941]	-0.46016067	
ABI1	abl interactor 1 [Source:HGNC Symbol;Acc:HGNC:11320]	-0.46032292	
SEC16A	SEC16 homolog A, endoplasmic reticulum export factor [Source:HGNC Symbol;Acc:HGNC:29006]	-0.46063727	
ZNF845	zinc finger protein 845 [Source:HGNC Symbol;Acc:HGNC:25112]	-0.46077308	
CXorf65	chromosome X open reading frame 65 [Source:HGNC Symbol;Acc:HGNC:33713]	-0.46077812	
CHASERR	CHD2 adjacent suppressive regulatory RNA [Source:HGNC Symbol;Acc:HGNC:48626]	-0.46082154	
IMPA2	inositol monophosphatase 2 [Source:HGNC Symbol;Acc:HGNC:6051]	-0.46085432	
TLN1	talin 1 [Source:HGNC Symbol;Acc:HGNC:11845]	-0.46094733	
BCL10	BCL10 immune signaling adaptor [Source:HGNC Symbol;Acc:HGNC:989]	-0.4611407	
SLC17A8	solute carrier family 17 member 8 [Source:HGNC Symbol;Acc:HGNC:20151]	-0.4611804	
TLK1	tousled like kinase 1 [Source:HGNC Symbol;Acc:HGNC:11841]	-0.46120873	
NNMT	nicotinamide N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:7861]	-0.46129063	
PPP1R13L	protein phosphatase 1 regulatory subunit 13 like [Source:HGNC Symbol;Acc:HGNC:18838]	-0.46150914	
SBK3	SH3 domain binding kinase family member 3 [Source:HGNC Symbol;Acc:HGNC:44121]	-0.46163422	
MACROD1	mono-ADP ribosylhydrolase 1 [Source:HGNC Symbol;Acc:HGNC:29598]	-0.46201873	
AFAP1-AS1	AFAP1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:28141]	-0.46202224	
CLPX	caseinolytic mitochondrial matrix peptidase chaperone subunit X [Source:HGNC Symbol;Acc:HGNC:2088]	-0.4621785	
LINC00265	long intergenic non-protein coding RNA 265 [Source:HGNC Symbol;Acc:HGNC:28019]	-0.46226195	
RPL41P2	ribosomal protein L41 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:10357]	-0.46241164	
ATF1	activating transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:783]	-0.46241286	
DDR2	discoidin domain receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:2731]	-0.4626008	
HDAC6	histone deacetylase 6 [Source:HGNC Symbol;Acc:HGNC:14064]	-0.46273643	
DARS1	aspartyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:2678]	-0.46284074	
B4GALT1-AS1	B4GALT1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49910]	-0.46290728	
TNRC18	trinucleotide repeat containing 18 [Source:HGNC Symbol;Acc:HGNC:11962]	-0.46290737	
SNX10-AS1	SNX10 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55845]	-0.4629575	
U2AF2	U2 small nuclear RNA auxiliary factor 2 [Source:HGNC Symbol;Acc:HGNC:23156]	-0.46307528	
MIR4324	microRNA 4324 [Source:HGNC Symbol;Acc:HGNC:38392]	-0.46312094	
SLC25A32	solute carrier family 25 member 32 [Source:HGNC Symbol;Acc:HGNC:29683]	-0.46330371	
YJU2	YJU2 splicing factor homolog [Source:HGNC Symbol;Acc:HGNC:25518]	-0.46336922	
ACKR4P1	ACKR4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:21142]	-0.4634259	
IL18BP	interleukin 18 binding protein [Source:HGNC Symbol;Acc:HGNC:5987]	-0.46345726	
ALDH18A1	aldehyde dehydrogenase 18 family member A1 [Source:HGNC Symbol;Acc:HGNC:9722]	-0.46353057	
PABPN1P1	PABPN1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54988]	-0.46379584	
RPS26P55	ribosomal protein S26 pseudogene 55 [Source:HGNC Symbol;Acc:HGNC:36500]	-0.46394685	
CLINT1	clathrin interactor 1 [Source:HGNC Symbol;Acc:HGNC:23186]	-0.4639794	
OTP	orthopedia homeobox [Source:HGNC Symbol;Acc:HGNC:8518]	-0.46399322	
KCTD9P6	potassium channel tetramerization domain containing 9 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:49915]	-0.46399322	
RAP1GAP2	RAP1 GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:29176]	-0.4639936	
RPS19BP1	ribosomal protein S19 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:28749]	-0.4640214	
FLOT2	flotillin 2 [Source:HGNC Symbol;Acc:HGNC:3758]	-0.4640399	
HNRNPUL2-BSCL2	HNRNPUL2-BSCL2 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:49189]	-0.46410438	
BEX4	brain expressed X-linked 4 [Source:HGNC Symbol;Acc:HGNC:25475]	-0.46438688	
PLTP	phospholipid transfer protein [Source:HGNC Symbol;Acc:HGNC:9093]	-0.46442726	
TFE3	transcription factor binding to IGHM enhancer 3 [Source:HGNC Symbol;Acc:HGNC:11752]	-0.46446154	
CTAGE10P	CTAGE family member 10, pseudogene [Source:HGNC Symbol;Acc:HGNC:37288]	-0.46447885	
ZBTB17	zinc finger and BTB domain containing 17 [Source:HGNC Symbol;Acc:HGNC:12936]	-0.464548	
KRT16P6	keratin 16 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:50719]	-0.46469384	
BOP1	BOP1 ribosomal biogenesis factor [Source:HGNC Symbol;Acc:HGNC:15519]	-0.46473998	
SBDSP1	SBDS pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:21646]	-0.46478322	
TRIM16L	tripartite motif containing 16 like [Source:HGNC Symbol;Acc:HGNC:32670]	-0.46498355	
ZNF578	zinc finger protein 578 [Source:HGNC Symbol;Acc:HGNC:26449]	-0.46500254	
RTN4RL1	reticulon 4 receptor like 1 [Source:HGNC Symbol;Acc:HGNC:21329]	-0.4650946	
MYH15	myosin heavy chain 15 [Source:HGNC Symbol;Acc:HGNC:31073]	-0.4650946	
CECR2	CECR2 histone acetyl-lysine reader [Source:HGNC Symbol;Acc:HGNC:1840]	-0.4651432	
NUTM2F	NUT family member 2F [Source:HGNC Symbol;Acc:HGNC:23450]	-0.46519393	
TMED10	transmembrane p24 trafficking protein 10 [Source:HGNC Symbol;Acc:HGNC:16998]	-0.46532908	
GPATCH8	G-patch domain containing 8 [Source:HGNC Symbol;Acc:HGNC:29066]	-0.4653564	
SETBP1-DT	SETBP1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:54819]	-0.46550953	
PDIA6	protein disulfide isomerase family A member 6 [Source:HGNC Symbol;Acc:HGNC:30168]	-0.46557713	
UNC45B	unc-45 myosin chaperone B [Source:HGNC Symbol;Acc:HGNC:14304]	-0.46613288	
ZNF880	zinc finger protein 880 [Source:HGNC Symbol;Acc:HGNC:37249]	-0.46633592	
FAM157A	family with sequence similarity 157 member A [Source:HGNC Symbol;Acc:HGNC:34079]	-0.46645373	
AHNAK	AHNAK nucleoprotein [Source:HGNC Symbol;Acc:HGNC:347]	-0.46645373	
SECISBP2L	SECIS binding protein 2 like [Source:HGNC Symbol;Acc:HGNC:28997]	-0.46657723	
CA5B	carbonic anhydrase 5B [Source:HGNC Symbol;Acc:HGNC:1378]	-0.46666905	
RHOT1	ras homolog family member T1 [Source:HGNC Symbol;Acc:HGNC:21168]	-0.46684295	
TMEM220-AS1	TMEM220 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44357]	-0.46691918	
FXR2	FMR1 autosomal homolog 2 [Source:HGNC Symbol;Acc:HGNC:4024]	-0.46693277	
PTGES	prostaglandin E synthase [Source:HGNC Symbol;Acc:HGNC:9599]	-0.4669394	
DVL2	dishevelled segment polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:3086]	-0.46696573	
PLPP5	phospholipid phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:25026]	-0.4669857	
TINAGL1	tubulointerstitial nephritis antigen like 1 [Source:HGNC Symbol;Acc:HGNC:19168]	-0.46711773	
CCDC86	coiled-coil domain containing 86 [Source:HGNC Symbol;Acc:HGNC:28359]	-0.46711856	
TRIP11	thyroid hormone receptor interactor 11 [Source:HGNC Symbol;Acc:HGNC:12305]	-0.46716768	
TBC1D14	TBC1 domain family member 14 [Source:HGNC Symbol;Acc:HGNC:29246]	-0.46728936	
RBM15-AS1	RBM15 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53636]	-0.46730348	
SAMD1	sterile alpha motif domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17958]	-0.46750635	
NTMT1	N-terminal Xaa-Pro-Lys N-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23373]	-0.46763217	
GATB	glutamyl-tRNA amidotransferase subunit B [Source:HGNC Symbol;Acc:HGNC:8849]	-0.46775928	
RPS13P2	ribosomal protein S13 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:36364]	-0.4677671	
CTDNEP1P2	CTDNEP1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:56482]	-0.46794385	
CFAP99	cilia and flagella associated protein 99 [Source:HGNC Symbol;Acc:HGNC:51180]	-0.46794385	
TESC	tescalcin [Source:HGNC Symbol;Acc:HGNC:26065]	-0.46794385	
SNAPC3	small nuclear RNA activating complex polypeptide 3 [Source:HGNC Symbol;Acc:HGNC:11136]	-0.46801502	
FBXL3	F-box and leucine rich repeat protein 3 [Source:HGNC Symbol;Acc:HGNC:13599]	-0.46802866	
MRPL45	mitochondrial ribosomal protein L45 [Source:HGNC Symbol;Acc:HGNC:16651]	-0.46805358	
SNORA68	small nucleolar RNA, H/ACA box 68 [Source:HGNC Symbol;Acc:HGNC:10225]	-0.46811652	
SNORA68B	small nucleolar RNA, H/ACA box 68B [Source:HGNC Symbol;Acc:HGNC:52213]	-0.46811652	
ENSG00000252458		-0.46811652	
ENSG00000201407		-0.46811652	
ENSG00000212565		-0.46811652	
ZDBF2	zinc finger DBF-type containing 2 [Source:HGNC Symbol;Acc:HGNC:29313]	-0.46815118	
GRB2	growth factor receptor bound protein 2 [Source:HGNC Symbol;Acc:HGNC:4566]	-0.46835196	
MAP4K4	mitogen-activated protein kinase kinase kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6866]	-0.46836856	
TPM3P5	tropomyosin 3 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:39168]	-0.4684492	
MIR518A1	microRNA 518a-1 [Source:HGNC Symbol;Acc:HGNC:32120]	-0.4685008	
CAST	calpastatin [Source:HGNC Symbol;Acc:HGNC:1515]	-0.46856013	
TRIM9	tripartite motif containing 9 [Source:HGNC Symbol;Acc:HGNC:16288]	-0.46878237	
CELSR2	cadherin EGF LAG seven-pass G-type receptor 2 [Source:HGNC Symbol;Acc:HGNC:3231]	-0.46889827	
DOCK5	dedicator of cytokinesis 5 [Source:HGNC Symbol;Acc:HGNC:23476]	-0.4689057	
BIN1	bridging integrator 1 [Source:HGNC Symbol;Acc:HGNC:1052]	-0.46903667	
SNORD49B	small nucleolar RNA, C/D box 49B [Source:HGNC Symbol;Acc:HGNC:32721]	-0.46908477	
BRF2	BRF2 RNA polymerase III transcription initiation factor subunit [Source:HGNC Symbol;Acc:HGNC:17298]	-0.46918738	
VAV1	vav guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:12657]	-0.46928042	
MYBBP1A	MYB binding protein 1a [Source:HGNC Symbol;Acc:HGNC:7546]	-0.4694482	
MALT1	MALT1 paracaspase [Source:HGNC Symbol;Acc:HGNC:6819]	-0.46976686	
GCSH	glycine cleavage system protein H [Source:HGNC Symbol;Acc:HGNC:4208]	-0.46978173	
LINC01160	long intergenic non-protein coding RNA 1160 [Source:HGNC Symbol;Acc:HGNC:49525]	-0.4698433	
MIR520H	microRNA 520h [Source:HGNC Symbol;Acc:HGNC:32125]	-0.46998087	
EOLA2	endothelium and lymphocyte associated ASCH domain 2 [Source:HGNC Symbol;Acc:HGNC:17402]	-0.47010934	
GASK1B-AS1	GASK1B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53132]	-0.47032392	
FREM1	FRAS1 related extracellular matrix 1 [Source:HGNC Symbol;Acc:HGNC:23399]	-0.47035214	
FLCN	folliculin [Source:HGNC Symbol;Acc:HGNC:27310]	-0.47037742	
ROM1	retinal outer segment membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:10254]	-0.47043735	
UPF2	UPF2 regulator of nonsense mediated mRNA decay [Source:HGNC Symbol;Acc:HGNC:17854]	-0.47047028	
TOP1	DNA topoisomerase I [Source:HGNC Symbol;Acc:HGNC:11986]	-0.4705099	
AP1S1	adaptor related protein complex 1 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:559]	-0.47063476	
ARHGEF16	Rho guanine nucleotide exchange factor 16 [Source:HGNC Symbol;Acc:HGNC:15515]	-0.4706937	
CCDC169	coiled-coil domain containing 169 [Source:HGNC Symbol;Acc:HGNC:34361]	-0.47088787	
PDE8B	phosphodiesterase 8B [Source:HGNC Symbol;Acc:HGNC:8794]	-0.4709702	
MRGBP	MRG domain binding protein [Source:HGNC Symbol;Acc:HGNC:15866]	-0.47106698	
BMS1P21	BMS1 pseudogene 21 [Source:HGNC Symbol;Acc:HGNC:51604]	-0.47112754	
CARD11	caspase recruitment domain family member 11 [Source:HGNC Symbol;Acc:HGNC:16393]	-0.47120085	
WDR26	WD repeat domain 26 [Source:HGNC Symbol;Acc:HGNC:21208]	-0.47124702	
ADAMTS7P3	ADAMTS7 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:49409]	-0.47151	
MAFTRR	MAF transcriptional regulator RNA [Source:HGNC Symbol;Acc:HGNC:51525]	-0.47154894	
RNA5SP283	RNA, 5S ribosomal pseudogene 283 [Source:HGNC Symbol;Acc:HGNC:43183]	-0.47162747	
FTH1P3	ferritin heavy chain 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:3990]	-0.47168946	
PDE1C	phosphodiesterase 1C [Source:HGNC Symbol;Acc:HGNC:8776]	-0.47191787	
HOXA-AS3	HOXA cluster antisense RNA 3 [Source:HGNC Symbol;Acc:HGNC:43748]	-0.4721929	
QTRT2	queuine tRNA-ribosyltransferase accessory subunit 2 [Source:HGNC Symbol;Acc:HGNC:25771]	-0.4723405	
RCL1	RNA terminal phosphate cyclase like 1 [Source:HGNC Symbol;Acc:HGNC:17687]	-0.47236082	
DIAPH3	diaphanous related formin 3 [Source:HGNC Symbol;Acc:HGNC:15480]	-0.47243288	
RBM7	RNA binding motif protein 7 [Source:HGNC Symbol;Acc:HGNC:9904]	-0.4724539	
IRF2BPL	interferon regulatory factor 2 binding protein like [Source:HGNC Symbol;Acc:HGNC:14282]	-0.47247553	
BMS1P15	BMS1 pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:49160]	-0.47251418	
CXorf58	chromosome X open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:26356]	-0.47251418	
CAV2	caveolin 2 [Source:HGNC Symbol;Acc:HGNC:1528]	-0.4725237	
LIG1	DNA ligase 1 [Source:HGNC Symbol;Acc:HGNC:6598]	-0.47252902	
CRTC2	CREB regulated transcription coactivator 2 [Source:HGNC Symbol;Acc:HGNC:27301]	-0.47253504	
VPS51P13	VPS51 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:56445]	-0.47258732	
TMEM214	transmembrane protein 214 [Source:HGNC Symbol;Acc:HGNC:25983]	-0.47260788	
XAGE3	X antigen family member 3 [Source:HGNC Symbol;Acc:HGNC:14618]	-0.47268787	
CARMIL2	capping protein regulator and myosin 1 linker 2 [Source:HGNC Symbol;Acc:HGNC:27089]	-0.47271445	
TIAM1	TIAM Rac1 associated GEF 1 [Source:HGNC Symbol;Acc:HGNC:11805]	-0.4727661	
GOLGA6L17P	golgin A6 family like 17, pseudogene [Source:HGNC Symbol;Acc:HGNC:49414]	-0.47277316	
CREB3L3	cAMP responsive element binding protein 3 like 3 [Source:HGNC Symbol;Acc:HGNC:18855]	-0.47283244	
SLC25A37	solute carrier family 25 member 37 [Source:HGNC Symbol;Acc:HGNC:29786]	-0.47289202	
SRRM5	serine/arginine repetitive matrix 5 [Source:HGNC Symbol;Acc:HGNC:37248]	-0.47297755	
TVP23CP2	TVP23C pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:44647]	-0.4730222	
TRIM14	tripartite motif containing 14 [Source:HGNC Symbol;Acc:HGNC:16283]	-0.47335193	
SOHLH2	spermatogenesis and oogenesis specific basic helix-loop-helix 2 [Source:HGNC Symbol;Acc:HGNC:26026]	-0.47338706	
SLC6A18	solute carrier family 6 member 18 [Source:HGNC Symbol;Acc:HGNC:26441]	-0.4733981	
HCFC1R1	host cell factor C1 regulator 1 [Source:HGNC Symbol;Acc:HGNC:21198]	-0.47339952	
MEMO1	mediator of cell motility 1 [Source:HGNC Symbol;Acc:HGNC:14014]	-0.47348273	
CDRT4	CMT1A duplicated region transcript 4 [Source:HGNC Symbol;Acc:HGNC:14383]	-0.47352266	
SURF4	surfeit 4 [Source:HGNC Symbol;Acc:HGNC:11476]	-0.47362047	
EIF3JP2	EIF3J pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:56558]	-0.47362593	
NXNL2	nucleoredoxin like 2 [Source:HGNC Symbol;Acc:HGNC:30482]	-0.47381198	
RABGEF1P2	RABGEF1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:55752]	-0.47390288	
ELL	elongation factor for RNA polymerase II [Source:HGNC Symbol;Acc:HGNC:23114]	-0.47403613	
C2CD4D	C2 calcium dependent domain containing 4D [Source:HGNC Symbol;Acc:HGNC:37210]	-0.47416303	
ACO2	aconitase 2 [Source:HGNC Symbol;Acc:HGNC:118]	-0.47448763	
RPF2	ribosome production factor 2 homolog [Source:HGNC Symbol;Acc:HGNC:20870]	-0.47457117	
HEATR1	HEAT repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:25517]	-0.47464946	
RNU6-383P	RNA, U6 small nuclear 383, pseudogene [Source:HGNC Symbol;Acc:HGNC:47346]	-0.4746886	
SRRM2	serine/arginine repetitive matrix 2 [Source:HGNC Symbol;Acc:HGNC:16639]	-0.47470906	
PABPC1L	poly(A) binding protein cytoplasmic 1 like [Source:HGNC Symbol;Acc:HGNC:15797]	-0.47492117	
MTATP8P1	MT-ATP8 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44571]	-0.47514766	
PPAN	peter pan homolog [Source:HGNC Symbol;Acc:HGNC:9227]	-0.4751662	
MRPS2	mitochondrial ribosomal protein S2 [Source:HGNC Symbol;Acc:HGNC:14495]	-0.47530213	
POTEG	POTE ankyrin domain family member G [Source:HGNC Symbol;Acc:HGNC:33896]	-0.47530892	
LRP1-AS	LRP1 antisense RNA [Source:HGNC Symbol;Acc:HGNC:51694]	-0.47539836	
LINC02631	long intergenic non-protein coding RNA 2631 [Source:HGNC Symbol;Acc:HGNC:54112]	-0.47539836	
ITPKB	inositol-trisphosphate 3-kinase B [Source:HGNC Symbol;Acc:HGNC:6179]	-0.4754152	
DPPA3	developmental pluripotency associated 3 [Source:HGNC Symbol;Acc:HGNC:19199]	-0.47555503	
KCNE2	potassium voltage-gated channel subfamily E regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:6242]	-0.47570962	
H2BC11	H2B clustered histone 11 [Source:HGNC Symbol;Acc:HGNC:4761]	-0.4757538	
RABGAP1	RAB GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:17155]	-0.47580206	
LINC02449	long intergenic non-protein coding RNA 2449 [Source:HGNC Symbol;Acc:HGNC:53381]	-0.47605193	
STX16-NPEPL1	STX16-NPEPL1 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:41993]	-0.4762172	
RASSF1	Ras association domain family member 1 [Source:HGNC Symbol;Acc:HGNC:9882]	-0.4762458	
ABHD14A-ACY1	ABHD14A-ACY1 readthrough [Source:HGNC Symbol;Acc:HGNC:38856]	-0.47625187	
ITFG2-AS1	ITFG2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53128]	-0.4763927	
SPAG7	sperm associated antigen 7 [Source:HGNC Symbol;Acc:HGNC:11216]	-0.47642192	
PDE2A	phosphodiesterase 2A [Source:HGNC Symbol;Acc:HGNC:8777]	-0.47664884	
ODCP	ornithine decarboxylase pseudogene [Source:HGNC Symbol;Acc:HGNC:8110]	-0.4766875	
MIR524	microRNA 524 [Source:HGNC Symbol;Acc:HGNC:32110]	-0.47673765	
RP1L1	RP1 like 1 [Source:HGNC Symbol;Acc:HGNC:15946]	-0.4768127	
PRDX2	peroxiredoxin 2 [Source:HGNC Symbol;Acc:HGNC:9353]	-0.47686073	
DCAF10	DDB1 and CUL4 associated factor 10 [Source:HGNC Symbol;Acc:HGNC:23686]	-0.4769031	
EFCAB15P	EF-hand calcium binding domain 15, pseudogene [Source:HGNC Symbol;Acc:HGNC:55140]	-0.4769807	
PWP2	PWP2 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:9711]	-0.4771494	
RASGRP3	RAS guanyl releasing protein 3 [Source:HGNC Symbol;Acc:HGNC:14545]	-0.47734666	
A4GALT	alpha 1,4-galactosyltransferase (P blood group) [Source:HGNC Symbol;Acc:HGNC:18149]	-0.47736666	
CDRT15P12	CDRT15 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:54919]	-0.47760737	
USP10	ubiquitin specific peptidase 10 [Source:HGNC Symbol;Acc:HGNC:12608]	-0.47786883	
CLCN6	chloride voltage-gated channel 6 [Source:HGNC Symbol;Acc:HGNC:2024]	-0.4779423	
CYB5R2	cytochrome b5 reductase 2 [Source:HGNC Symbol;Acc:HGNC:24376]	-0.47819954	
SSR1	signal sequence receptor subunit 1 [Source:HGNC Symbol;Acc:HGNC:11323]	-0.47832948	
ILF3	interleukin enhancer binding factor 3 [Source:HGNC Symbol;Acc:HGNC:6038]	-0.4784097	
SLX9	SLX9 ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:15811]	-0.4785352	
SNX5	sorting nexin 5 [Source:HGNC Symbol;Acc:HGNC:14969]	-0.47856	
CHGA	chromogranin A [Source:HGNC Symbol;Acc:HGNC:1929]	-0.4788188	
UBALD1	UBA like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29576]	-0.47888792	
ST3GAL4	ST3 beta-galactoside alpha-2,3-sialyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:10864]	-0.47897354	
SNX30	sorting nexin family member 30 [Source:HGNC Symbol;Acc:HGNC:23685]	-0.47908747	
PALS1	protein associated with LIN7 1, MAGUK p55 family member [Source:HGNC Symbol;Acc:HGNC:18669]	-0.479212	
PTBP3	polypyrimidine tract binding protein 3 [Source:HGNC Symbol;Acc:HGNC:10253]	-0.47943425	
TCEAL4	transcription elongation factor A like 4 [Source:HGNC Symbol;Acc:HGNC:26121]	-0.47953057	
RPS3AP29	RPS3A pseudogene 29 [Source:HGNC Symbol;Acc:HGNC:35531]	-0.47958994	
NPM1P19	nucleophosmin 1 pseudogene 19 [Source:HGNC Symbol;Acc:HGNC:7921]	-0.4801673	
NPTN-IT1	NPTN intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:45091]	-0.4801767	
QKI	QKI, KH domain containing RNA binding [Source:HGNC Symbol;Acc:HGNC:21100]	-0.48019317	
DDX1	DEAD-box helicase 1 [Source:HGNC Symbol;Acc:HGNC:2734]	-0.48030013	
MIR5699	microRNA 5699 [Source:HGNC Symbol;Acc:HGNC:43456]	-0.48042184	
RNU6-1223P	RNA, U6 small nuclear 1223, pseudogene [Source:HGNC Symbol;Acc:HGNC:48186]	-0.48042184	
APOL1	apolipoprotein L1 [Source:HGNC Symbol;Acc:HGNC:618]	-0.48048872	
TM9SF1	transmembrane 9 superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:11864]	-0.48052424	
EIF1P3	eukaryotic translation initiation factor 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:49616]	-0.48057494	
MIR5188	microRNA 5188 [Source:HGNC Symbol;Acc:HGNC:43502]	-0.48081434	
BOD1L1	biorientation of chromosomes in cell division 1 like 1 [Source:HGNC Symbol;Acc:HGNC:31792]	-0.48084038	
MECR	mitochondrial trans-2-enoyl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:19691]	-0.48124912	
ACOX3	acyl-CoA oxidase 3, pristanoyl [Source:HGNC Symbol;Acc:HGNC:121]	-0.48128018	
FOXP1	forkhead box P1 [Source:HGNC Symbol;Acc:HGNC:3823]	-0.481466	
PPP5C	protein phosphatase 5 catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9322]	-0.4814867	
ZYX	zyxin [Source:HGNC Symbol;Acc:HGNC:13200]	-0.48156622	
FOXK1	forkhead box K1 [Source:HGNC Symbol;Acc:HGNC:23480]	-0.48159763	
DNAJC25	DnaJ heat shock protein family (Hsp40) member C25 [Source:HGNC Symbol;Acc:HGNC:34187]	-0.48168528	
PTP4A1	protein tyrosine phosphatase 4A1 [Source:HGNC Symbol;Acc:HGNC:9634]	-0.48206332	
EML4-AS1	EML4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40112]	-0.4820677	
POLR2KP1	RNA polymerase II subunit K pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:42650]	-0.48223108	
FRMD4A-AS1	FRMD4A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56672]	-0.4822817	
RPL30	ribosomal protein L30 [Source:HGNC Symbol;Acc:HGNC:10333]	-0.48236132	
