SYMBOL	logFC_edgeR	PValue	logFC_limma	adj.P.Val	log2FoldChange_DESeq2	padj
3-Sep	-0.761409284	6.37E-36	-0.767423821	1.23E-08	-0.76715537	8.79E-34
SEPT7-AS1	0.58266348	0.003603915	0.586636499	0.033001735	0.577419098	0.016287989
8-Sep	-0.324472622	1.12E-10	-0.324257823	2.38E-05	-0.331066255	2.89E-11
SERAC1	0.463855906	0.000206661	0.464266377	0.004717941	0.457311061	0.001757687
SERPINB6	-0.398532525	5.64E-10	-0.398468605	5.71E-05	-0.405140123	6.25E-09
SERPINB9	-0.580023833	1.30E-22	-0.579791323	2.02E-07	-0.586632989	1.98E-23
SERPINB9P1	-0.784971464	0.001370752	-0.788253694	0.022326989	-0.792815458	0.011931241
SERPINE1	-0.744604764	6.42E-46	-0.744986597	1.73E-09	-0.751069758	6.62E-48
SERPING1	-0.467643545	1.11E-05	-0.472282042	0.002065216	-0.473710737	0.005277186
SERPINH1	-0.261088695	2.06E-05	-0.26226671	0.001955797	-0.267372712	0.000144933
SERPINI1	0.867004217	6.31E-05	0.888829866	0.00667197	0.860101737	0.000543125
SERTAD1	0.535699514	3.94E-06	0.537068986	0.001350988	0.529169235	2.51E-05
SERTAD2	-0.35409079	1.09E-07	-0.355875332	0.000325644	-0.360500189	4.65E-07
SESN3	1.374407043	2.13E-06	1.381209089	0.00457627	1.377315692	0.000133365
SETBP1	-0.433413213	5.03E-06	-0.439711837	0.000661134	-0.440027997	1.79E-05
SETD1A	-0.142124905	0.011609953	-0.142982586	0.045849458	-0.14851747	0.026415609
SETD6	0.210946393	0.002168859	0.209024722	0.014813905	0.204410851	0.007825744
SETD7	0.234105051	0.005959707	0.237510341	0.033291589	0.227106848	0.021809034
SETDB2	0.42878628	0.002696188	0.432908336	0.021753999	0.422114409	0.009337296
SETSIP	-0.454164738	0.006362962	-0.477239079	0.023164477	-0.460181564	0.022790588
SETX	0.161160679	0.006877492	0.162179152	0.035577205	0.154558213	0.02685188
SEZ6	-1.602185021	0.000831263	-1.594625536	0.02361028	-1.620641494	0.012408256
SF3B3	-0.191037665	0.00017891	-0.191329851	0.002946808	-0.197473012	0.000257817
SFN	-0.331626979	5.09E-06	-0.335883534	0.000900177	-0.338043195	2.24E-05
SFPQ	-0.250674771	1.54E-06	-0.250739926	0.000447634	-0.257329992	6.01E-07
SFT2D3	0.226580151	0.003891751	0.226043689	0.020683118	0.220010378	0.015563057
SFTPD	-1.286181408	3.04E-07	-1.270806558	0.000673953	-1.293812172	1.92E-05
SFXN2	0.240568377	0.005632721	0.241056861	0.026042869	0.23405982	0.019726456
SFXN3	-0.309242264	1.07E-08	-0.310013501	9.82E-05	-0.315569323	5.78E-08
SGK223	-0.215296914	0.002890717	-0.214077761	0.020865692	-0.222197288	0.005093465
SGK3	1.006782111	3.73E-06	0.985627928	0.00263727	1.002260347	4.55E-05
SGMS1-AS1	0.981339058	1.07E-06	0.998639119	0.001131996	0.974706537	6.91E-05
SGPL1	-0.26733965	6.46E-07	-0.268450947	0.000353238	-0.273768059	1.98E-06
SGPP1	0.386827735	1.48E-10	0.386999751	4.43E-05	0.380005058	9.96E-10
SGSH	0.264363893	7.02E-05	0.263381266	0.002804861	0.257846059	0.000547085
SGSM2	0.220297527	2.61E-05	0.220336013	0.00153328	0.213681064	6.21E-05
SGSM3	0.264635736	7.44E-06	0.264910742	0.001201364	0.257950916	6.45E-05
SGTB	0.42343007	2.99E-05	0.427780928	0.001895992	0.416544432	0.000136008
SH2D3A	-0.147809218	0.003802948	-0.147689719	0.019986836	-0.154236551	0.005255569
SH2D4A	-0.254243134	0.000393299	-0.252487107	0.007439446	-0.260622399	0.000927178
SH3BGR	1.022808958	0.000655851	0.982054502	0.025672515	1.017766996	0.008390685
SH3BGRL	0.211318411	0.008674585	0.213616962	0.045789875	0.204274908	0.029015495
SH3BP2	0.451829476	0.000161941	0.451621514	0.00500801	0.445060701	0.000616229
SH3BP4	-0.390122605	2.70E-11	-0.390991557	2.40E-05	-0.396232975	3.48E-11
SH3BP5	-0.151921705	0.006162324	-0.150765989	0.028559357	-0.157975194	0.008855624
SH3GLB2	0.369133563	7.55E-11	0.369265972	3.17E-05	0.362381985	5.87E-10
SH3PXD2A	-0.375243567	5.88E-07	-0.376996848	0.000663174	-0.381807797	3.37E-06
SH3PXD2A-AS1	-2.350768478	5.05E-07	-2.306425302	0.001373262	-2.375559252	0.000394765
SH3PXD2B	-0.375128497	5.99E-13	-0.375605807	6.63E-06	-0.381565283	4.70E-13
SH3TC1	0.293567514	0.000305641	0.294305619	0.004122815	0.286919525	0.001231952
SH3TC2	-0.797100023	0.000214388	-0.781218397	0.008077502	-0.803928856	0.003385856
SHC1	-0.181742485	0.00047393	-0.181859407	0.006609591	-0.188353004	0.00049464
SHCBP1	-0.175847257	0.006896896	-0.17601319	0.033437125	-0.182315411	0.015213038
SHISA9	-1.515388186	0.00012656	-1.655685465	0.009357265	-1.546462159	0.007071518
SHMT1	-0.160019607	0.000805633	-0.159855982	0.007425822	-0.166641127	0.000591924
SHMT2	0.150151177	0.004795838	0.15111101	0.022506553	0.143748379	0.01931121
SHROOM1	0.346509954	0.000316243	0.341960225	0.008421081	0.340146118	0.001526072
SHROOM2	-0.345334836	0.004491267	-0.348181028	0.020784848	-0.352280523	0.016656408
SHROOM4	-1.214428982	0.000547199	-1.153140158	0.017783356	-1.229457086	0.008109564
SIAE	0.380011024	1.75E-10	0.380621997	4.30E-05	0.373366909	3.05E-09
SIGLEC6	-3.920413858	1.15E-16	-3.760958352	4.23E-05	-3.999035125	1.18E-07
SIK1	-0.471455313	7.29E-07	-0.474765231	0.000495259	-0.477975297	3.02E-06
SIRPA	-0.300734984	0.0083835	-0.288068004	0.049592835	-0.308202678	0.022574953
SIRPB2	-1.506244172	7.05E-05	-1.461542782	0.008498808	-1.515939819	0.007802438
SIRT1	0.259908358	0.000297141	0.261273365	0.006790779	0.253510483	0.00175485
SIRT2	0.25470946	4.99E-05	0.253796559	0.00216376	0.248144179	0.000374509
SIRT4	0.377505936	0.009180514	0.385346926	0.038706067	0.371133639	0.034696002
SKA2	-0.153215798	0.008162243	-0.153387176	0.038027011	-0.159902044	0.017008585
SKAP2	0.184965988	0.005853073	0.184122275	0.02890909	0.178486517	0.018805487
SKI	0.251250622	0.00010512	0.251733929	0.003557065	0.244634128	0.000786036
SKOR1	-0.874306583	0.001841428	-0.855085138	0.037399415	-0.889413641	0.028016129
SKP2	-0.183407245	0.000408365	-0.183395795	0.004180607	-0.189927843	0.000244746
SLA	-1.244319773	2.66E-13	-1.269492393	7.67E-06	-1.250759934	6.66E-13
SLAIN1	1.186696733	8.89E-09	1.17626363	0.000557831	1.182173099	1.14E-06
SLBP	0.347180079	1.94E-06	0.347725907	0.000512424	0.340591323	4.55E-06
SLC11A2	-0.177312292	0.001571805	-0.176866286	0.014843442	-0.184168039	0.003263715
SLC12A2	0.334761114	2.34E-05	0.335640161	0.001808621	0.328057166	9.39E-05
SLC12A3	-0.724434636	2.07E-10	-0.734524887	4.62E-05	-0.731642522	3.03E-10
SLC12A4	-0.125457819	0.011919548	-0.125704098	0.040524708	-0.131788452	0.01390739
SLC12A6	0.276325229	0.00016879	0.272408609	0.005050792	0.270094201	0.001206049
SLC12A8	-0.392265075	7.38E-05	-0.387801171	0.002413258	-0.399152732	0.000219015
SLC13A3	-0.221367315	6.48E-05	-0.221629206	0.001955797	-0.227982365	8.95E-05
SLC15A2	-1.317381964	5.29E-30	-1.312851793	4.22E-08	-1.324208728	1.13E-33
SLC15A3	-0.333754497	3.08E-06	-0.332687582	0.000593978	-0.340222967	5.06E-06
SLC16A1	0.217051688	0.001414516	0.215830549	0.017498746	0.210119347	0.007650883
SLC16A13	0.474470357	0.000420414	0.468525721	0.008709359	0.468642396	0.002444524
SLC16A4	-0.191609595	0.008911393	-0.187925458	0.041877245	-0.19860532	0.020412464
SLC16A5	0.37313351	0.000770908	0.372947726	0.011243236	0.366601863	0.003003412
SLC16A6	0.524283074	4.36E-05	0.525490993	0.004534977	0.517554586	0.000149092
SLC1A3	-0.711044707	2.60E-32	-0.710477144	2.80E-08	-0.718027732	4.42E-35
SLC1A4	0.635959194	4.21E-11	0.635300384	3.12E-05	0.629853	1.40E-10
SLC1A5	0.283738399	3.04E-06	0.284342011	0.00078161	0.277310797	3.39E-05
SLC1A6	-1.119808424	3.82E-17	-1.125088626	1.28E-06	-1.126832332	2.68E-17
SLC20A2	-0.263788182	4.11E-07	-0.264598206	0.000285348	-0.270408159	6.05E-07
SLC22A11	-1.089194207	4.58E-10	-1.09601107	4.14E-05	-1.096235545	5.31E-09
SLC22A17	0.363598225	5.38E-06	0.365574875	0.000986777	0.356862575	5.05E-05
SLC22A18	0.501877582	0.001326512	0.478466527	0.027410498	0.496679459	0.006881584
SLC22A31	0.384731855	4.92E-09	0.384794721	0.000132707	0.378019291	8.67E-08
SLC22A5	0.320088422	1.70E-06	0.320037747	0.000625878	0.313488654	8.88E-06
SLC23A2	0.169140287	0.004734916	0.169643122	0.031350857	0.162483942	0.02396324
SLC25A10	0.349235833	0.00074418	0.35157034	0.008543857	0.342916963	0.002757253
SLC25A14	0.340826586	0.011834103	0.347858868	0.049258599	0.33443268	0.031653889
SLC25A17	0.209120913	0.001889279	0.209485827	0.014512494	0.202410184	0.005658382
SLC25A22	0.411662824	2.77E-06	0.415759673	0.000676478	0.404850503	1.09E-05
SLC25A3	0.157153602	0.003091516	0.157187409	0.015930573	0.150376195	0.010498694
SLC25A30	0.703125461	7.09E-07	0.70956794	0.0006162	0.696526933	5.06E-06
SLC25A40	0.263497613	0.002685489	0.264377748	0.021364047	0.257046673	0.009279009
SLC25A42	-0.312637462	1.30E-05	-0.313759378	0.001475362	-0.319096903	9.30E-05
SLC25A44	0.272004895	0.000567563	0.276812164	0.007222766	0.26492321	0.002440746
SLC25A5	0.18658359	0.000210098	0.18667088	0.003130988	0.180143496	0.000527134
SLC25A51	0.211002642	0.011490981	0.207733626	0.046936621	0.204500981	0.040351329
SLC26A6	0.200164207	0.001838608	0.201347179	0.016100547	0.193379033	0.01286082
SLC27A4	0.591453159	1.11E-12	0.591601216	1.47E-05	0.5848554	5.81E-12
SLC29A2	0.227799471	0.000433635	0.226876337	0.008831224	0.221257792	0.003413959
SLC2A10	-0.606851461	7.15E-34	-0.607476261	9.72E-09	-0.613277536	8.03E-37
SLC2A13	0.409130342	2.83E-06	0.409787604	0.001063883	0.40267163	1.01E-05
SLC2A4RG	0.290188719	8.36E-06	0.290769062	0.001447996	0.283401944	6.22E-05
SLC2A6	0.407955398	0.003958484	0.403758184	0.037984706	0.401736007	0.014783323
SLC30A1	-0.290247428	2.52E-08	-0.290589525	0.000120756	-0.296709098	7.74E-09
SLC30A2	0.836554938	1.18E-08	0.842643496	0.000122513	0.829899885	5.83E-07
SLC30A7	-0.177887086	0.00121984	-0.177358219	0.012207001	-0.184688979	0.002118719
SLC31A1	0.194678617	0.00027963	0.194547556	0.00515439	0.188405516	0.001407884
SLC34A2	-0.27790967	0.000665743	-0.277685899	0.012440188	-0.284171066	0.002203413
SLC35A1	0.325977788	9.98E-06	0.328085627	0.001053951	0.319482069	3.31E-05
SLC35A5	0.282978858	2.88E-05	0.285557549	0.002035024	0.276170292	0.000132424
SLC35B3	0.335949722	0.000164061	0.337237116	0.004077624	0.329113007	0.000705616
SLC35C1	0.201126366	0.001258905	0.202156528	0.012155913	0.194519843	0.009182704
SLC35D2	0.259686141	0.000413061	0.261527386	0.00629978	0.253072781	0.001839475
SLC35E3	0.317872383	1.89E-06	0.317649849	0.000598124	0.311452574	6.77E-06
SLC35F6	0.195931494	0.004971717	0.193574016	0.037276172	0.189500652	0.028380854
SLC36A1	-0.247481048	1.30E-05	-0.246063696	0.00152434	-0.254138882	8.99E-05
SLC37A1	0.245264065	0.009525359	0.251995248	0.038811678	0.23830917	0.035522021
SLC38A9	-0.196195383	0.001307653	-0.197230295	0.014604363	-0.202756057	0.003877091
SLC39A1	-0.294203646	1.92E-08	-0.294252426	0.000106788	-0.300655558	5.64E-08
SLC39A10	-0.23734477	0.000423458	-0.235950351	0.009625113	-0.244360871	0.001216965
SLC39A11	0.158909261	0.005435606	0.156249485	0.034977669	0.152823949	0.033430456
SLC39A14	0.35279652	9.85E-12	0.352693844	1.37E-05	0.346209875	2.12E-11
SLC39A9	0.133013951	0.00655497	0.133161288	0.02763478	0.126435337	0.017302501
SLC3A2	-0.159997122	0.005300877	-0.159981092	0.028804658	-0.166075002	0.016434444
SLC40A1	0.348456151	0.000952398	0.353000119	0.012858227	0.341593042	0.004136226
SLC41A1	-0.527478353	5.74E-21	-0.527453338	3.77E-07	-0.534054205	1.08E-20
SLC44A1	0.253565206	0.001322717	0.256370363	0.013226724	0.246705344	0.004913915
SLC44A2	-0.348894453	3.95E-13	-0.348883217	4.05E-06	-0.355354806	6.58E-14
SLC4A5	-1.297631702	0.000122801	-1.32235498	0.010100136	-1.319299438	0.005582451
SLC4A8	-1.425085026	4.03E-06	-1.459326003	0.002929215	-1.441022392	0.000226796
SLC50A1	0.314342219	1.01E-07	0.314824709	0.000245686	0.308338721	1.79E-06
SLC52A2	0.147221743	0.008239743	0.14690398	0.036393477	0.140707538	0.030647996
SLC5A10	-0.692006473	0.009829351	-0.704299981	0.048873655	-0.697893436	0.048979781
SLC5A6	-0.228684175	1.52E-05	-0.228791904	0.001130638	-0.235060523	3.48E-05
SLC6A19	-0.876378019	4.42E-45	-0.875606664	3.97E-09	-0.883175137	1.56E-43
SLC6A2	-1.064956419	3.93E-13	-1.077595411	6.99E-06	-1.072091381	1.94E-12
SLC6A4	-0.605018217	0.006364479	-0.615653038	0.04156955	-0.610647615	0.038927589
SLC6A6	-0.197454919	0.000382769	-0.199225047	0.006423501	-0.2036128	0.001050604
SLC6A9	0.493645646	2.04E-05	0.488930329	0.001416906	0.48774821	8.86E-05
SLC7A11	0.703639572	3.82E-06	0.699375266	0.000957732	0.696630946	0.003413959
SLC7A6OS	0.249163698	0.000553201	0.249645688	0.006171449	0.242750917	0.001623184
SLC7A7	-0.222692743	1.08E-05	-0.223088103	0.000802901	-0.229315963	5.28E-06
SLC7A8	0.644788453	2.43E-06	0.637094609	0.002182394	0.638685823	1.17E-05
SLC7A9	-0.377843981	3.83E-08	-0.378148556	0.000163372	-0.384543742	3.35E-07
SLC8A2	-0.488535087	0.000416024	-0.482021449	0.006224633	-0.495979797	0.002325872
SLC8B1	0.270261496	0.000447912	0.268477403	0.006982078	0.2639622	0.002738969
SLC9A6	0.178986927	0.005691301	0.178886511	0.02789572	0.172252791	0.018259954
SLC9C2	-1.460628582	1.86E-05	-1.430666831	0.005172917	-1.474396649	0.000600022
SLCO2B1	-1.531008541	5.44E-16	-1.516707436	6.99E-06	-1.540111886	1.18E-14
SLF2	0.38356719	5.28E-08	0.38014279	0.000164382	0.377168705	2.08E-07
SLFN5	0.768207823	1.21E-06	0.771196547	0.000747542	0.762778988	1.63E-05
SLIT2	0.391369172	0.008589946	0.387755739	0.045443176	0.384649313	0.029015495
SLN	-1.543867931	2.78E-05	-1.569505554	0.004257616	-1.561466321	0.002384745
SLTM	-0.464803981	1.21E-11	-0.467634386	2.63E-05	-0.47107324	7.00E-11
SLX4	0.233341525	0.001333151	0.232701484	0.013944632	0.226871786	0.007837338
SMAD3	-0.493215263	1.20E-16	-0.494349755	1.99E-06	-0.499487012	2.04E-15
SMARCA1	-0.283235941	1.18E-06	-0.285374184	0.000579335	-0.289979248	1.42E-06
SMARCAL1	-0.183890105	0.001563892	-0.187031243	0.011949166	-0.190047089	0.005212223
SMARCC1	-0.152417389	0.006297615	-0.154492655	0.027129423	-0.158523359	0.016402071
SMARCD2	-0.14480944	0.004890712	-0.144887734	0.024713134	-0.151435164	0.010732028
SMC3	-0.146614639	0.005717424	-0.147135695	0.027410498	-0.1526683	0.010424531
SMC6	0.479855389	1.54E-09	0.478428031	0.000122159	0.473323196	8.94E-09
SMG1P7	0.447051683	0.001335355	0.440005793	0.013888779	0.440445913	0.009011674
SMG7	-0.228584751	3.69E-05	-0.228790213	0.001958804	-0.234945787	0.00015591
SMIM10L1	0.998419687	0.000116289	0.997990451	0.007312044	0.992179294	0.004441398
SMIM10L2B	0.911023844	0.000183381	0.930381952	0.010376974	0.910277474	0.007731345
SMIM19	0.290330401	0.001447617	0.284602147	0.0156008	0.283736396	0.006588977
SMIM3	-0.190691306	0.000155708	-0.190700752	0.003374157	-0.197100427	0.000123028
SMPD1	0.544627333	7.63E-08	0.542575953	0.000348609	0.538194708	6.62E-07
SMS	-0.319834483	3.97E-09	-0.320198147	7.13E-05	-0.326082345	5.14E-09
SMURF2	0.359770169	8.70E-06	0.357219155	0.001498057	0.353456029	5.09E-05
SNAI3-AS1	0.892073977	4.27E-07	0.888014721	0.000593978	0.887386061	1.22E-05
SNAPC2	0.311690024	3.25E-05	0.307742714	0.001805303	0.305481661	0.000177628
SNAPIN	0.28825639	0.000276715	0.288716984	0.005707478	0.281730744	0.001162713
SNCG	-0.596254561	0.000124774	-0.589538937	0.004715862	-0.603299715	0.000607511
SNHG12	0.53012344	1.79E-05	0.525115745	0.00329502	0.523289005	5.05E-05
SNHG19	0.435288107	0.001983998	0.433358509	0.020097914	0.42883767	0.007362436
SNHG7	0.194360559	0.003998209	0.194458038	0.029028965	0.187451711	0.020219383
SNHG8	0.357994625	0.00019697	0.359070874	0.007035252	0.351215569	0.00074523
SNORD36B	0.838350949	0.000467345	0.818071382	0.018264966	0.830730979	0.009594659
SNRK	0.302524644	0.000716921	0.304644181	0.009693395	0.296060728	0.002264834
SNRNP70	-0.137076551	0.011444533	-0.138143349	0.044223002	-0.143159816	0.027805327
SNRPA	-0.184879344	0.001022036	-0.185999433	0.010726414	-0.191070525	0.00463526
SNRPB	-0.177555358	0.001913325	-0.17825107	0.016682839	-0.184314741	0.006324653
SNX1	0.245257048	1.59E-05	0.245122362	0.001491694	0.238772662	8.79E-05
SNX14	0.181250485	0.007341754	0.180285666	0.04568984	0.174651451	0.026711995
SNX15	0.354032636	5.00E-06	0.349718474	0.001062146	0.347825727	5.01E-05
SNX19	0.269061969	0.000269489	0.271742858	0.007227812	0.261979355	0.001573353
SNX20	-1.116035322	0.000811164	-1.158554717	0.01606723	-1.127009534	0.009605941
SNX27	-0.197553108	0.000348285	-0.199245237	0.005777485	-0.203679263	0.001218762
SNX29	0.315960378	7.96E-06	0.314627219	0.001062146	0.309453753	7.49E-05
SNX30	-0.251248368	6.22E-05	-0.251219502	0.003169155	-0.257572549	0.000149092
SNX5	0.2363431	0.001219779	0.234529933	0.017509269	0.229864074	0.005162933
SNX8	-0.422514949	3.67E-13	-0.423971036	1.01E-05	-0.42886507	6.76E-13
SNX9	-0.198838647	0.000327689	-0.198829576	0.006051519	-0.205042782	0.000619833
SOBP	-0.189959791	0.006345003	-0.194064938	0.026646684	-0.196038144	0.018335326
SOCS3	-0.365902049	1.13E-07	-0.372211048	0.000191055	-0.371988355	9.01E-07
SORBS1	-1.139309731	4.57E-12	-1.144144487	1.80E-05	-1.146657903	1.29E-10
SORBS3	-0.244415046	1.67E-05	-0.244905664	0.001529186	-0.250972566	8.12E-05
SORL1	-0.41816867	8.52E-08	-0.422153787	0.000324105	-0.424337421	9.01E-07
SOS2	0.195217955	0.005750132	0.193645467	0.031328119	0.189000417	0.021951078
SOX15	-0.79371425	3.69E-15	-0.809118142	2.80E-06	-0.79962275	5.26E-15
SP2	-0.184222151	0.006184095	-0.186762954	0.030104694	-0.190578859	0.021809034
SP6	0.264185177	4.11E-06	0.265623383	0.000952111	0.257526406	4.09E-05
SPAG1	-0.430736665	0.001118802	-0.420697203	0.011712945	-0.437069844	0.002531324
SPAG4	-0.317198679	3.73E-07	-0.315104854	0.000348289	-0.324006278	1.13E-06
SPAG7	0.216948775	0.001114782	0.217454749	0.012388815	0.210658084	0.005665049
SPAST	0.207659729	0.002127342	0.207914746	0.014024529	0.201048423	0.007821284
SPATA2L	0.379428794	4.83E-07	0.378547953	0.000285446	0.372961517	2.50E-06
SPATA7	0.314174569	0.000979658	0.308428938	0.012367001	0.307921368	0.004263023
SPATS2L	-0.274951466	0.013480947	-0.280412392	0.047212104	-0.281369272	0.033294452
SPDYE4	-2.134141539	1.48E-05	-2.071030844	0.004305798	-2.152935693	0.000381267
SPEN	-0.233977972	0.004167545	-0.235473718	0.034233503	-0.240276613	0.013029529
SPG20	-0.210058572	0.000417097	-0.209628258	0.008022306	-0.216763614	0.000632222
SPHK1	-0.455039298	5.28E-06	-0.461372817	0.000769951	-0.461635275	1.92E-05
SPINT1	0.191063069	0.000860112	0.190665056	0.011453688	0.184592677	0.007335707
SPIRE2	0.457187419	7.63E-10	0.458224658	3.58E-05	0.450649006	7.15E-10
SPNS2	-0.421051385	7.14E-12	-0.420389176	1.78E-05	-0.427342748	4.03E-11
SPNS3	-0.806187587	1.58E-20	-0.811799142	2.36E-07	-0.812876389	1.81E-21
SPPL2A	0.300511993	8.13E-06	0.302645959	0.001339755	0.293639429	7.59E-05
SPPL2B	0.181185204	0.005844685	0.181494477	0.037036856	0.174515701	0.026627657
SPRY1	-0.572472762	3.10E-08	-0.588877927	0.000174833	-0.578270767	1.45E-07
SPRY4	-0.923656691	7.47E-20	-0.923862969	3.03E-07	-0.930086116	6.42E-21
SPRYD3	-0.292015976	0.000111276	-0.290684599	0.002853823	-0.29892454	0.000282559
SPSB2	0.853243464	7.49E-06	0.856801991	0.001911995	0.846560206	5.97E-05
SPTAN1	0.332049576	1.21E-08	0.331805078	0.000137372	0.325724582	9.73E-08
SPTLC3	-0.430208784	3.68E-11	-0.429540518	2.94E-05	-0.436918374	1.32E-10
SRA1	0.290844391	1.93E-05	0.289424031	0.001736457	0.284469684	0.000213748
SRC	-0.283157324	2.24E-08	-0.28496896	9.87E-05	-0.289223783	4.77E-08
SRD5A1	0.300802405	0.000272663	0.294072472	0.005873541	0.294326596	0.00151248
SREBF2	-0.153677808	0.002882306	-0.155024798	0.014678108	-0.159849734	0.006607459
SRGAP2B	0.258646026	0.002959045	0.255199063	0.021719311	0.252359448	0.011722357
SRGAP3	-0.363488631	0.011939751	-0.363457229	0.048578326	-0.370341251	0.037833489
SRPK2	0.335216942	1.91E-07	0.335960505	0.000191055	0.328800475	3.75E-07
SRRT	-0.398951602	2.96E-15	-0.399235296	2.77E-06	-0.40538274	2.24E-16
SRSF3	-0.16712304	0.002666753	-0.167593429	0.018149792	-0.173804535	0.002715752
SRSF9	-0.137372583	0.007838637	-0.137828672	0.030759601	-0.143365353	0.01445987
SRXN1	0.229272441	0.006539435	0.231150059	0.029014949	0.222594185	0.025094793
SSH3	-0.236062884	0.000124117	-0.23719742	0.003365391	-0.242449972	0.000431574
SSNA1	0.225583744	0.000391276	0.224292913	0.00839755	0.219513199	0.003588999
SSX2IP	0.496781053	1.30E-07	0.497048872	0.000306753	0.490252041	4.06E-07
SSXP10	0.226177085	0.010488806	0.22842001	0.038753661	0.21961976	0.032032003
ST14	0.22529677	1.01E-05	0.225436428	0.001075405	0.218745976	6.21E-05
ST20-AS1	0.632021212	0.000271764	0.626082223	0.007471103	0.626187107	0.003481361
ST20-MTHFS	0.237508064	0.004120841	0.239424319	0.023492416	0.230933517	0.013652323
ST3GAL1	-0.334265523	7.76E-09	-0.338125687	8.92E-05	-0.340182272	7.99E-08
ST3GAL3	0.742428765	3.44E-14	0.746035222	3.98E-06	0.735793709	4.63E-13
ST3GAL4	-0.3325729	3.22E-08	-0.331933867	0.000165752	-0.339122392	2.96E-08
ST3GAL4-AS1	0.515454899	0.00153308	0.509972999	0.018414049	0.509232252	0.007293629
ST3GAL6	-0.34744144	6.70E-09	-0.346934974	8.99E-05	-0.353953772	9.20E-09
ST3GAL6-AS1	-0.741357595	0.000336113	-0.735514877	0.011891682	-0.748161865	0.001599814
ST6GAL1	-0.25480532	4.13E-06	-0.2550304	0.000853677	-0.261261985	1.94E-05
ST6GALNAC2	0.48250096	1.36E-12	0.484003886	7.52E-06	0.475774489	9.40E-13
ST6GALNAC6	-0.360041847	2.30E-07	-0.357650551	0.000409755	-0.366955506	1.58E-06
ST8SIA1	-0.775987528	0.000279876	-0.763552611	0.010340441	-0.784831678	0.004362652
STAB2	-0.451637157	3.74E-13	-0.452419579	6.53E-06	-0.458171871	3.56E-13
STAG3	-0.125694284	0.012512314	-0.125490408	0.044717226	-0.132291196	0.021998394
STAG3L2	0.52968634	0.001174219	0.526093792	0.013950671	0.523379457	0.005082422
STAG3L4	0.446837907	0.001926096	0.450397188	0.014204986	0.440624861	0.009189389
STAM	0.171240711	0.009348276	0.171538975	0.031679803	0.164562737	0.031491649
STAM2	0.296782082	5.53E-05	0.297806467	0.002784657	0.29016146	0.00017417
STAP2	-0.228156766	0.008581466	-0.231778843	0.033463507	-0.234695146	0.021865117
STARD7	0.142818652	0.003116876	0.142646311	0.016879904	0.136267649	0.007310595
STARD8	-0.374179404	9.45E-07	-0.373817906	0.00028396	-0.380910314	1.76E-06
STAT3	0.187277649	0.001027187	0.187141632	0.011371699	0.180772137	0.005909777
STAT6	-0.212213156	1.25E-05	-0.212514323	0.000968839	-0.218799585	6.98E-06
STAU1	0.176379766	0.000471068	0.175058471	0.006519776	0.170073344	0.002790344
STBD1	-0.517515595	1.04E-18	-0.51811757	9.48E-07	-0.523685177	1.01E-18
STC1	-1.493636274	6.12E-08	-1.516300495	0.000337124	-1.502443175	2.66E-06
STC2	0.171716386	0.001333669	0.171588933	0.009129381	0.165674579	0.006601709
STEAP3	-0.295549264	8.90E-05	-0.292547153	0.003110632	-0.302519461	0.000156911
STIM2	0.493025639	2.44E-06	0.492146985	0.000714295	0.486539133	1.78E-05
STIP1	-0.144746507	0.012337381	-0.148704326	0.046945404	-0.150701853	0.036447286
STK10	-0.388227261	1.39E-12	-0.389539936	1.10E-05	-0.394593164	4.58E-12
STK11IP	-0.195617763	0.001071756	-0.194740229	0.009944383	-0.202254364	0.002269824
STK17A	0.366825959	0.000203711	0.367617381	0.004778916	0.360246675	0.001033415
STK24	-0.377200776	3.24E-11	-0.380329238	2.13E-05	-0.383261355	3.19E-10
STK26	-0.179113002	0.001701973	-0.179567912	0.015851653	-0.185852968	0.002277149
STK31	0.475039548	0.000474839	0.483090361	0.010645226	0.468614461	0.001478571
STK38L	0.313548172	0.000213077	0.306295303	0.010018501	0.306926338	0.001050604
STK39	0.462623001	4.74E-06	0.455781491	0.001080065	0.456326251	3.55E-05
STK40	0.441109383	1.44E-11	0.439035826	2.21E-05	0.43480427	6.99E-10
STOML1	0.2856535	0.010592333	0.289134784	0.036933763	0.278916206	0.037011597
STOML2	-0.16802213	0.001042585	-0.168477511	0.009512855	-0.174460102	0.002277149
STON2	-0.390967298	0.000859581	-0.387181891	0.018400558	-0.397824439	0.030699929
STOX1	1.065882357	2.13E-06	1.040594833	0.003043702	1.061717217	1.88E-05
STOX2	0.336321766	0.007520254	0.339667787	0.041492484	0.329609566	0.025864202
STRA13	0.238163734	0.003683189	0.239859945	0.020112362	0.231416074	0.012963131
STRADA	0.414441387	3.10E-09	0.414631468	6.10E-05	0.407615013	5.56E-09
STRADB	0.300641384	0.000692502	0.305642453	0.008693336	0.293730831	0.002454797
STRBP	0.199110872	0.001554292	0.199386117	0.016591965	0.19250173	0.005485898
STRIP1	0.265445175	3.26E-05	0.266947001	0.00188652	0.25869487	0.000257817
STS	0.176178852	0.002809126	0.176417614	0.022937702	0.169549461	0.009128571
STUB1	0.262716591	4.71E-05	0.261132385	0.002073664	0.25624631	0.0002787
STX12	0.290704193	5.63E-05	0.291939057	0.002401598	0.283938236	0.000211747
STX17	0.211734026	0.002229076	0.211016588	0.022020765	0.205258487	0.012899551
