SYMBOL	logFC_edgeR	PValue	logFC_limma	adj.P.Val	log2FoldChange_DESeq2	padj
STK11IP	-0.411007932	1.07E-11	-0.409502573	4.17E-06	-0.420737299	1.33E-12
STK17A	0.768710007	3.37E-15	0.771846466	6.13E-07	0.759678492	4.05E-15
STK24	-0.857749403	1.11E-50	-0.857183955	2.00E-10	-0.867716151	8.56E-52
STK26	-0.312684321	4.81E-08	-0.312210134	6.25E-05	-0.32230422	3.40E-09
STK31	1.134844476	3.60E-17	1.135332818	4.58E-07	1.125800261	1.47E-18
STK35	-0.268743721	4.54E-06	-0.267955163	0.000386111	-0.278945315	9.04E-06
STK36	-0.143037385	0.026690413	-0.145225282	0.046764421	-0.152921498	0.024250985
STK38L	0.470201054	2.96E-08	0.472192417	9.60E-05	0.460837199	5.83E-08
STK39	0.710900075	2.01E-12	0.711606664	2.82E-06	0.701434178	5.12E-12
STK4	-0.306099261	5.52E-06	-0.308595787	0.000494123	-0.316011658	5.95E-06
STKLD1	0.642699985	0.000486993	0.652662686	0.004350345	0.632672751	0.004066227
STMN3	0.591227929	0.000433048	0.610767899	0.002480292	0.581734116	0.001139243
STOML2	-0.271053244	1.35E-07	-0.272910266	5.48E-05	-0.280743143	4.67E-08
STON1	1.049387194	1.39E-13	1.055238891	1.68E-06	1.040172298	9.74E-14
STON1-GTF2A1L	1.218663581	3.64E-07	1.211726213	0.000385362	1.209098798	3.63E-06
STOX1	1.709046248	1.81E-14	1.72323586	4.12E-06	1.70231301	4.85E-14
STOX2	0.462897361	0.000247072	0.474087391	0.002601224	0.452851671	0.000532108
STPG1	0.205357767	0.019289332	0.197322363	0.04693595	0.19511458	0.046214593
STRA13	0.368014852	7.10E-06	0.366415934	0.000349219	0.358039192	1.37E-05
STRADA	0.606899164	3.92E-18	0.607019886	1.56E-07	0.597145254	1.89E-19
STRADB	0.734196593	5.96E-17	0.736764171	3.04E-07	0.724313823	8.13E-18
STRBP	0.177420158	0.004913101	0.177306139	0.018209484	0.167794916	0.010806025
STRN	-0.209413525	0.001507745	-0.209506994	0.009687976	-0.219198343	0.001916753
STRN4	-0.143951788	0.008770469	-0.142945098	0.024264634	-0.153904957	0.012912852
STS	0.614557882	1.85E-25	0.615554035	2.47E-08	0.605141209	2.96E-28
STT3A	-0.301959529	1.04E-06	-0.302876168	0.000195582	-0.311772778	1.85E-06
STT3B	-0.15955418	0.001604484	-0.15889132	0.005268178	-0.169160611	0.00048641
STUB1	0.156130135	0.016739827	0.156641201	0.033270879	0.146467288	0.041972988
STX16-NPEPL1	-0.264797382	0.000496703	-0.267904878	0.004712476	-0.27469824	0.000644522
STX1A	0.540438968	0.000111728	0.548573484	0.001561889	0.531414132	0.000231183
STX2	0.50226124	1.74E-07	0.507412169	7.94E-05	0.493212555	2.46E-07
STX6	-0.349400404	7.56E-10	-0.348095273	1.68E-05	-0.358817097	3.07E-10
STX7	0.25409698	0.000325847	0.254813834	0.003212816	0.244539652	0.000752941
STXBP1	0.691157629	1.78E-26	0.693557834	2.42E-08	0.68127547	4.26E-25
STXBP2	-0.158074065	0.002553425	-0.158488401	0.008709797	-0.167875257	0.001440219
STXBP4	0.4085327	8.80E-05	0.405933957	0.001662707	0.398553913	0.000165599
STXBP5	0.556886327	1.41E-10	0.562989815	9.18E-06	0.547071001	9.83E-11
STXBP5-AS1	1.416288455	0.002816461	1.555206162	0.009322937	1.404164502	0.03450423
STYXL1	0.402576805	2.27E-05	0.395949855	0.000908846	0.392500917	7.94E-05
SUB1	0.275453434	1.06E-06	0.271518563	0.000206599	0.265840822	3.06E-06
SUCLG2-AS1	0.546030282	0.006562662	0.547267154	0.02259601	0.537365233	0.013421298
SUCO	-0.322145821	1.39E-06	-0.321753579	0.000321084	-0.331874418	6.78E-07
SUDS3	-0.112401853	0.020012635	-0.112043236	0.03520391	-0.122158273	0.013370085
SUFU	0.234952719	0.001119635	0.237613314	0.004946749	0.224805692	0.004013833
SUGCT	-0.577533068	0.005971041	-0.56721509	0.026552888	-0.58898766	0.024631608
SUGP2	0.164117201	0.002441784	0.164178085	0.009065906	0.154304028	0.004920289
SUGT1P	1.076101339	0.003150609	1.137681196	0.017032638	1.076362212	0.020581691
SULF2	-0.413588724	3.26E-05	-0.415563649	0.000818301	-0.423147685	1.80E-05
SULT1A1	0.333843677	7.08E-06	0.33392056	0.000297499	0.323929786	1.35E-05
SULT1A2	0.482034516	7.17E-06	0.480588384	0.000293284	0.472734636	1.67E-05
SULT1A3	0.612356164	0.002493185	0.591298356	0.013087062	0.60372422	0.008822409
SUMO1	0.377447413	1.40E-10	0.375365318	1.09E-05	0.367880055	1.41E-10
SUMO2P17	1.033999479	0.003971558	1.007285717	0.037706262	1.032652392	0.041295799
SUN1	-0.204733856	2.73E-05	-0.204575775	0.000459182	-0.214744013	2.92E-06
SUN2	-0.179097581	0.000283832	-0.178569194	0.001897912	-0.189036376	0.00019538
SUPT16H	-0.122859678	0.01665955	-0.123335179	0.030949599	-0.132598663	0.015105106
SUPT5H	-0.360798046	1.09E-10	-0.361939979	8.00E-06	-0.37093453	5.14E-11
SUPT6H	-0.310369814	6.60E-09	-0.310167993	2.50E-05	-0.32023323	2.22E-09
SUPT7L	-0.12219232	0.01900846	-0.121098233	0.036959203	-0.132013101	0.01803697
SUPV3L1	-0.320693246	7.97E-07	-0.31907283	0.00020707	-0.330132787	3.69E-07
SURF1	0.411186983	2.48E-09	0.403509919	3.84E-05	0.401613047	2.97E-08
SURF4	-0.264328474	3.00E-06	-0.266079859	0.000199372	-0.274156268	5.20E-06
SUSD1	-0.202146828	0.000459375	-0.200007928	0.003629056	-0.21214068	0.000418939
SUV39H1	-0.439886396	4.97E-16	-0.439245716	4.90E-07	-0.449726362	1.87E-16
SUZ12	0.14155952	0.015828212	0.141868697	0.036818388	0.131758275	0.03394882
SV2A	-0.505855617	0.004647974	-0.508476873	0.014534956	-0.516098152	0.010304533
SVBP	-0.38481256	4.82E-06	-0.38305386	0.000538968	-0.394440664	5.07E-06
SVIL	-0.457559328	2.47E-10	-0.458482174	1.55E-05	-0.46752424	2.29E-10
SVIL-AS1	0.64351476	0.004163697	0.636752982	0.020928325	0.635925808	0.022185071
SVIP	1.264685146	3.83E-32	1.267667272	8.34E-09	1.255577976	3.62E-35
SWAP70	-0.793886437	3.25E-51	-0.793259881	1.60E-10	-0.803498217	6.58E-62
SWI5	0.353009566	2.47E-06	0.346636514	0.000243794	0.342938281	4.72E-06
SYCP2	-0.517950565	0.009647713	-0.502381158	0.03700787	-0.527978804	0.015327113
SYDE1	-1.759636626	6.43E-117	-1.762107623	2.34E-12	-1.769163049	4.65E-124
SYDE2	-0.548170385	5.47E-16	-0.546539114	8.42E-07	-0.55773624	2.67E-17
SYMPK	-0.375447852	2.82E-14	-0.375626172	7.25E-07	-0.385181298	3.70E-16
SYN2	-0.592091444	3.22E-07	-0.586061371	0.000123069	-0.601540876	2.00E-07
SYNCRIP	-0.304608259	9.93E-10	-0.304280713	1.04E-05	-0.314352842	2.78E-11
SYNE1	-0.985892144	4.30E-10	-0.98094678	1.65E-05	-0.996018581	8.82E-10
SYNE2	-0.319716229	1.33E-05	-0.323024775	0.000793498	-0.32958673	7.54E-06
SYNE4	-0.326084042	0.000365383	-0.327211298	0.00288194	-0.336057951	0.000445419
SYNGAP1	-0.847412003	0.007255256	-0.873667852	0.037460135	-0.860627676	0.019254556
SYNGR1	-0.43772137	1.45E-12	-0.439247594	3.44E-06	-0.447265061	1.39E-13
SYNGR2	0.313503834	1.07E-06	0.309313514	0.000230493	0.303668212	9.51E-06
SYNGR3	-0.46767292	1.33E-05	-0.476588511	0.000454173	-0.478121283	1.54E-05
SYNJ1	-0.31764246	6.24E-05	-0.31510649	0.001712275	-0.327460567	5.71E-05
SYNJ2	-0.895123946	3.71E-38	-0.89639404	2.20E-09	-0.904831799	2.35E-40
SYNJ2BP	0.375986199	2.71E-08	0.375765537	5.51E-05	0.365975341	7.52E-08
SYNJ2BP-COX16	0.27835413	3.19E-05	0.273099133	0.00118235	0.268700331	0.00011544
SYNPO	-0.207293796	0.000112196	-0.207116788	0.001194724	-0.217394832	0.000115672
SYNPO2L	-1.412535819	0.000819814	-1.547241508	0.009587209	-1.439182584	0.006909382
SYPL1	0.266557516	1.36E-05	0.264438579	0.000619195	0.2568594	4.95E-05
SYS1	-0.172304867	0.005201308	-0.176373514	0.015262431	-0.181910574	0.008433102
SYS1-DBNDD2	-0.173585963	0.018396999	-0.172663106	0.03400126	-0.183427574	0.021817509
SYT12	0.60693503	0.00632144	0.636774181	0.017054497	0.597707346	0.026263732
SYT16	-2.75375872	3.86E-08	-2.658555034	0.000556153	-2.787646081	1.54E-06
SYT17	-0.739028588	5.06E-27	-0.736307176	1.54E-08	-0.748599279	3.59E-29
SYT8	-0.34532482	8.55E-06	-0.351533502	0.000291742	-0.355495367	4.43E-06
SYTL3	-0.555636031	0.006234522	-0.554431598	0.022970226	-0.566970105	0.014809506
SYTL5	-1.122879061	0.002463676	-1.262022748	0.019632283	-1.149492595	0.028754318
SZRD1	0.127701964	0.01588331	0.127491327	0.033168259	0.117784909	0.049400372
TAB2	-0.184771873	0.001290672	-0.184219234	0.007147572	-0.194560498	0.001516661
TACC1	-0.71641807	4.00E-36	-0.716323375	2.00E-09	-0.726268728	9.43E-38
TACC2	-0.162848933	0.016610372	-0.167718591	0.040221874	-0.172816456	0.020841207
TACC3	0.349771972	6.39E-11	0.349639774	5.33E-06	0.339917529	1.61E-10
TACR3	-1.353585747	7.90E-40	-1.346553038	2.99E-09	-1.362626431	7.58E-45
TACSTD2	0.266099094	1.11E-07	0.265990091	5.15E-05	0.256533039	5.89E-08
TADA3	-0.116545434	0.025808635	-0.116988843	0.045371683	-0.126405052	0.028596379
TAF10	0.169361104	0.005597326	0.171359835	0.016725381	0.160088168	0.013905153
TAF12	0.764018539	6.17E-15	0.766168969	1.47E-06	0.754740523	2.97E-15
TAF13	0.446006888	2.00E-08	0.447880371	2.92E-05	0.436633598	9.23E-09
TAF1A-AS1	0.446883705	0.002975272	0.442900156	0.014000205	0.437953303	0.01097714
TAF1B	-0.342949684	1.07E-09	-0.342185304	1.66E-05	-0.352480389	6.73E-11
TAF3	-0.452226982	8.09E-11	-0.45008789	1.25E-05	-0.461989772	1.62E-10
TAF4B	-0.409371544	2.05E-06	-0.407116052	0.000295433	-0.419325392	1.04E-06
TAF5L	-0.373448369	1.07E-14	-0.373785235	5.40E-07	-0.383165241	6.41E-17
TAF7	0.378768064	2.22E-07	0.378396838	0.000177498	0.369170951	7.38E-07
TAF9B	0.511081579	6.01E-08	0.51833252	4.95E-05	0.501117787	9.35E-08
TAGLN	0.385968183	0.001274216	0.363811087	0.011678076	0.376128624	0.002338491
TAGLN2	-0.456582279	7.33E-18	-0.456859728	1.29E-07	-0.466454576	5.03E-19
TAGLN2P1	-0.667632547	0.005250161	-0.649457904	0.040301539	-0.680190375	0.01678366
TALDO1	-0.232778301	3.64E-05	-0.233405324	0.000887255	-0.242533511	5.06E-05
TAMM41	0.304298942	0.001467878	0.310288492	0.005587975	0.294461723	0.003827354
TANC1	-0.242150704	0.01382679	-0.245327971	0.030064337	-0.251760546	0.015854024
TANC2	-0.944274149	3.24E-48	-0.946063785	3.07E-10	-0.954326815	6.49E-50
TANGO2	0.38927676	2.44E-05	0.388305882	0.00074405	0.379716364	4.46E-05
TANK	0.224699424	0.000788465	0.223427612	0.004458115	0.214950746	0.00210375
TAOK2	0.274617223	4.33E-07	0.275123811	0.000102042	0.265043679	5.23E-07
TAOK3	-0.229540121	0.001157721	-0.229714601	0.007309095	-0.239468374	0.001565076
TAPT1-AS1	1.193874374	4.75E-05	1.198850857	0.002673922	1.187443039	0.000425751
TARDBP	0.151821134	0.002958898	0.151761396	0.009125344	0.142041648	0.00641655
TARS	-0.373093683	1.28E-06	-0.371911559	0.000404253	-0.38231691	1.01E-06
TARSL2	0.500297181	2.67E-06	0.502848522	0.000290989	0.491164636	5.40E-06
TAS2R14	-0.757287839	0.00090162	-0.761311463	0.010465528	-0.766591398	0.001278081
TAS2R20	-1.242836041	0.00330633	-1.279696122	0.034365089	-1.270641346	0.030630296
TAX1BP1	0.336546304	0.000148442	0.337374477	0.003451559	0.327307965	0.000392443
TAX1BP3	0.211800075	0.009046779	0.200280398	0.045937511	0.202293242	0.032745694
TAZ	0.211334715	0.000497154	0.207155592	0.0036536	0.201563789	0.001783926
TBC1D1	-0.336840665	6.92E-08	-0.333866177	9.39E-05	-0.346534901	7.00E-08
TBC1D10A	-0.412264133	5.15E-11	-0.413321292	6.78E-06	-0.422175897	6.61E-11
TBC1D14	-0.259305161	0.000103366	-0.257412424	0.002111134	-0.269309974	0.000198242
TBC1D16	0.802260826	1.12E-16	0.805525987	5.28E-07	0.79215845	8.35E-17
TBC1D17	-0.61725682	7.04E-27	-0.616017138	1.72E-08	-0.626948351	8.40E-28
TBC1D2	-0.611255942	5.65E-30	-0.609498935	5.89E-09	-0.621188681	5.01E-34
TBC1D20	-0.24994748	4.57E-06	-0.248947719	0.000336259	-0.259928484	4.96E-06
TBC1D22A	-0.671508772	1.13E-33	-0.673055185	3.02E-09	-0.681565087	9.13E-37
TBC1D22B	-0.476943924	2.55E-18	-0.475804593	2.06E-07	-0.48686706	9.12E-19
TBC1D24	0.390877306	2.24E-05	0.397348731	0.000667747	0.380752922	6.68E-05
TBC1D25	-0.295766761	4.69E-05	-0.292996927	0.000980955	-0.305248986	3.93E-05
TBC1D2B	-0.130716322	0.008509654	-0.130199535	0.018583367	-0.140626313	0.005022806
TBC1D30	-0.616908389	0.008349353	-0.615770944	0.038838365	-0.628339461	0.026471177
TBC1D31	0.580290272	3.20E-07	0.572080733	0.000163508	0.570556603	3.48E-07
TBC1D32	1.000244353	1.08E-13	1.00169294	2.69E-06	0.991138331	5.28E-14
TBC1D3G	-1.212814868	0.009105428	-1.404932409	0.026524733	-1.224700374	0.021056708
TBC1D3L	-0.241535717	0.003583108	-0.251730019	0.007966113	-0.251614973	0.003320207
TBC1D3P1-DHX40P1	0.438550048	0.001766152	0.442241053	0.010039818	0.429258585	0.003063508
TBC1D4	-0.439598002	2.62E-15	-0.438793062	8.16E-07	-0.449442708	4.96E-16
TBC1D7	0.359488218	2.14E-06	0.354510321	0.000217764	0.34981913	6.50E-06
TBC1D8	-0.204204799	0.002126161	-0.201621184	0.011538357	-0.21375125	0.002135826
TBC1D9	-0.431304706	4.10E-09	-0.431424752	4.34E-05	-0.440856506	2.97E-09
TBC1D9B	-0.2715331	2.07E-07	-0.271876389	6.12E-05	-0.281264452	1.80E-08
TBCCD1	0.27791087	0.000929694	0.281693314	0.003985057	0.2678673	0.002426614
TBCK	0.269168654	0.001879504	0.267645361	0.010373048	0.259398971	0.00394595
TBKBP1	-0.197789743	0.010161881	-0.19932739	0.017960246	-0.207965854	0.01062586
TBL2	-0.424783942	1.68E-14	-0.424072275	9.73E-07	-0.434567279	3.95E-15
TBL3	-0.138812088	0.013647696	-0.140563569	0.029153693	-0.148572741	0.014000971
TBP	-0.149833917	0.029958221	-0.152313159	0.045406007	-0.159743335	0.032160865
TBPL1	0.195090316	0.012300741	0.194139341	0.026293784	0.185378369	0.025953968
TBRG1	0.221788179	0.003272407	0.224565159	0.010063144	0.212481825	0.005927371
TBRG4	-0.332581954	5.54E-12	-0.33268461	2.31E-06	-0.342422475	1.39E-14
TBX2	1.165238103	1.93E-09	1.160468273	3.63E-05	1.157448292	5.44E-08
TBX2-AS1	1.327986229	0.001046254	1.368388481	0.009382256	1.323522993	0.00807641
TBX3	-0.309453335	1.39E-05	-0.30778242	0.000813217	-0.319227161	2.51E-05
TCAIM	0.212693237	0.01065874	0.21495978	0.028321797	0.203090657	0.022704851
TCEA2	0.416357963	5.64E-09	0.414377592	1.82E-05	0.40627736	1.53E-08
TCEAL4	-0.268020596	0.003192114	-0.268426818	0.019554584	-0.277637003	0.04921365
TCEAL7	-0.461008447	1.78E-05	-0.482334126	0.000410659	-0.471118189	9.89E-06
TCEAL9	-0.22367761	0.002334594	-0.22932883	0.010655909	-0.232936586	0.002517469
TCERG1	-0.269333375	1.51E-07	-0.269818693	6.07E-05	-0.279117255	1.50E-08
TCERG1L	0.271539654	0.015671923	0.27219072	0.031206177	0.261818058	0.036747254
TCF12	-0.413658235	1.02E-10	-0.413897755	1.29E-05	-0.423407821	1.31E-11
TCF23	-3.853020198	5.81E-08	-3.640671958	0.000463776	-4.043101674	0.000519583
TCF3	-0.131000446	0.011928029	-0.130941764	0.025538042	-0.1409335	0.014930162
TCF7L2	-0.478289139	2.70E-15	-0.477828824	9.52E-07	-0.488122134	1.67E-15
TCFL5	0.529121715	6.57E-10	0.519327362	2.18E-05	0.519218974	9.87E-10
TCHH	1.019913486	5.01E-08	1.022944371	0.000106394	1.010607689	8.47E-08
TCHP	0.395504762	4.20E-06	0.388557795	0.00036863	0.385607481	1.02E-05
TCIRG1	0.157615939	0.010459136	0.156497228	0.029711736	0.148271597	0.029781869
TCOF1	-0.148212848	0.00946148	-0.147949461	0.025177794	-0.158029123	0.013696008
TCONS_00029157	-0.638977422	1.30E-07	-0.647926155	5.07E-05	-0.649028518	1.32E-07
TCTEX1D2	0.96769672	6.07E-08	0.962723726	0.000105954	0.959174746	7.16E-07
TCTN1	0.421223015	3.06E-09	0.42183844	1.79E-05	0.41151311	4.04E-09
TDG	-0.147545545	0.016107743	-0.146950786	0.041338161	-0.157212303	0.014685795
TDRD1	0.188675517	0.023635766	0.190731718	0.038773501	0.178904364	0.047719029
TDRD3	-0.206832513	0.008507645	-0.209962177	0.015639829	-0.216704122	0.007918383
TDRD7	0.489893827	9.50E-06	0.481750195	0.000603716	0.480025314	1.48E-05
TDRKH	0.17427403	0.013275885	0.175008774	0.022140486	0.164813142	0.027321245
TEAD1	-0.380748859	7.35E-09	-0.385363811	3.57E-05	-0.390662079	3.81E-09
TEAD2	-0.183252971	0.012056882	-0.183295034	0.029560243	-0.193074646	0.016756173
TEAD3	-0.352237675	1.87E-12	-0.35241271	1.94E-06	-0.361876249	6.16E-14
TECPR1	-0.138972696	0.026426602	-0.137579219	0.049217512	-0.148686033	0.027568141
TECPR2	0.600597328	1.59E-13	0.604092654	1.94E-06	0.591006213	2.73E-13
TECR	-0.371406677	2.80E-10	-0.374392174	8.39E-06	-0.381231903	6.43E-10
TECRP1	-0.346741091	0.002380128	-0.377095952	0.006856787	-0.357169898	0.002656851
TEKT2	0.581519963	0.001349606	0.573617432	0.009958444	0.572611939	0.004664157
TEKT5	-0.95525381	1.16E-20	-0.953052418	1.30E-07	-0.965210992	3.09E-21
TEN1	-0.550133434	5.70E-14	-0.550587759	1.57E-06	-0.559919551	5.97E-15
TEN1-CDK3	-0.389104299	2.83E-09	-0.391208481	2.89E-05	-0.398712704	1.42E-09
TENM3	0.500265963	3.26E-13	0.495498793	4.10E-06	0.4901771	1.19E-12
TEP1	0.268236801	4.67E-05	0.27054655	0.000885723	0.258515933	0.000172586
TERT	-0.603730245	2.33E-05	-0.601188047	0.000993902	-0.613525486	7.22E-05
TES	-0.39329238	2.06E-11	-0.392406995	6.68E-06	-0.402844949	8.90E-13
TESK1	0.640306378	4.51E-13	0.638143266	2.03E-06	0.630450742	7.68E-13
TESK2	-0.396621052	3.44E-12	-0.396312469	3.83E-06	-0.406555893	3.81E-12
TET1	-0.779825827	2.08E-27	-0.783048163	2.27E-08	-0.789767141	1.42E-28
TET2	-0.231242838	0.00408423	-0.229323036	0.019572904	-0.240792737	0.005484922
TET3	-0.483194528	2.72E-13	-0.485298316	2.13E-06	-0.493400841	1.45E-13
TEX15	1.412382646	5.87E-08	1.414007659	0.000207672	1.404218424	6.89E-08
TEX19	-0.980379615	1.95E-20	-0.978780941	1.25E-07	-0.990387437	1.39E-20
TEX21P	1.048037435	0.002802606	1.126343163	0.016471762	1.042877223	0.016192368
TEX22	-0.298432577	0.001336037	-0.296918497	0.006714911	-0.307964847	0.001300569
TEX264	0.166875899	0.010186387	0.165984591	0.024174047	0.157101547	0.03046213
TEX35	0.622809914	4.32E-05	0.618469177	0.001335571	0.613601517	8.69E-05
TEX37	-0.282041566	0.008653334	-0.281859525	0.024027824	-0.291489126	0.012030921
TEX40	-0.370983082	0.008699031	-0.380904693	0.019723713	-0.380668747	0.015154552
TEX9	1.06107899	3.17E-06	1.061524633	0.000637223	1.051699098	2.94E-05
TFAM	0.216663739	9.97E-05	0.217305309	0.001287557	0.207067843	0.000169859
TFAP2A	-0.71635112	3.58E-23	-0.715632407	5.65E-08	-0.726401979	2.78E-24
TFAP2C	-0.480421983	4.70E-20	-0.480006082	6.70E-08	-0.49020688	5.29E-22
TFAP4	-0.423173531	2.85E-09	-0.423442789	2.53E-05	-0.432924762	6.52E-09
TFCP2	-0.175980941	0.000468713	-0.175543531	0.002765608	-0.185657444	0.000186807
TFDP1	0.159887249	0.003962368	0.161357726	0.011991813	0.149851202	0.015375068
TFDP2	-0.389177131	3.89E-15	-0.38949635	4.33E-07	-0.398957026	3.32E-20
TFE3	-0.258376902	2.71E-05	-0.256799802	0.000821784	-0.268259049	2.37E-05
TFEB	0.219747201	0.008019636	0.220489089	0.019016106	0.210460106	0.017381749
TFF1	-0.756190554	0.000381375	-0.758774655	0.003643306	-0.76789953	0.000575219
TFG	-0.368188798	1.80E-14	-0.368885988	5.59E-07	-0.377985403	8.88E-17
TFIP11	-0.336425981	5.41E-09	-0.337911523	2.27E-05	-0.346251364	1.53E-09
TFR2	-0.370151456	4.17E-05	-0.375783405	0.000514208	-0.380308637	3.07E-05
TFRC	-0.847819232	7.96E-33	-0.846247957	6.55E-09	-0.858029502	5.35E-36
TG	-2.919478645	1.40E-15	-2.84962849	1.03E-05	-2.950571606	2.64E-09
TGFB1	-0.229332884	0.000219526	-0.229733406	0.002455503	-0.239351657	0.000506412
TGFBI	-2.155400695	0.000103225	-2.021816415	0.007769834	-2.207205545	0.004224663
TGFBR1	0.440004539	2.06E-05	0.444716031	0.000822582	0.430917708	2.37E-05
TGFBR3L	0.570782741	0.000146952	0.558358159	0.002641112	0.560592462	0.000450879
TGIF1	-0.656595421	5.36E-37	-0.654955177	1.15E-09	-0.666240836	7.42E-43
TGIF2	-0.735284444	6.23E-38	-0.735179736	1.54E-09	-0.745217807	8.07E-39
TGM1	-0.740780246	8.19E-21	-0.742021202	1.88E-07	-0.750161503	6.70E-22
TGM2	-1.530741503	7.00E-62	-1.522998092	8.65E-11	-1.540616969	5.33E-65
TGM6	-4.032879409	3.04E-12	-3.892333803	7.86E-05	-4.126166006	7.06E-07
TGM7	-1.565776468	1.33E-06	-1.617014772	0.000748372	-1.589075971	9.83E-05
TGS1	-0.244149582	0.000265995	-0.240843027	0.002357806	-0.254004247	0.000205291
THADA	-0.128967046	0.023229484	-0.128851957	0.046211082	-0.138886329	0.02681149
THAP2	0.383527881	0.001505591	0.37013056	0.008769196	0.373758555	0.003833224
THAP3	-0.330049938	2.16E-05	-0.333937788	0.000486247	-0.340004026	1.16E-05
THAP7-AS1	0.660819141	1.94E-05	0.671859687	0.000813717	0.651737156	6.15E-05
THBD	-0.624121182	8.30E-07	-0.627070033	0.000140598	-0.634594214	1.19E-06
THBS3	0.426238401	1.40E-05	0.420810814	0.000882811	0.416491124	2.39E-05
THEMIS2	1.121010465	6.10E-05	1.150491819	0.002847789	1.115960434	0.000629025
THG1L	-0.387976297	1.09E-05	-0.395317197	0.000443296	-0.398271501	5.72E-06
THOC2	-0.397585951	1.47E-10	-0.396774433	1.30E-05	-0.407230737	2.07E-11
THOC3	-0.134233756	0.018730696	-0.136323985	0.03850278	-0.143718722	0.01878102
THOC5	-0.188087443	0.001235074	-0.18900737	0.006293768	-0.197741328	0.001866407
THOC6	-0.616528355	1.49E-28	-0.617447702	9.65E-09	-0.626394049	1.82E-32
THOC7	0.23855814	0.00087152	0.232687495	0.007131935	0.228987638	0.002659438
THOP1	-0.350494735	5.22E-11	-0.350309799	6.47E-06	-0.360161145	7.20E-12
THRAP3	-0.272619262	8.13E-07	-0.272700774	0.000141262	-0.28252441	7.83E-07
THSD1	0.363925891	0.00390971	0.360529538	0.015955066	0.354679284	0.008303062
THUMPD2	-0.31569784	0.005263171	-0.304554761	0.026484481	-0.32527139	0.005854784
THUMPD3-AS1	0.321001566	0.002030807	0.3294699	0.008645124	0.311617874	0.004032758
TIAL1	-0.164346856	0.001259462	-0.163525083	0.005501187	-0.173903418	0.000521703
TIAM1	-0.263179664	3.52E-06	-0.264683638	0.000296793	-0.273031362	2.14E-06
TIAM2	-0.277503265	2.25E-05	-0.275817799	0.000541575	-0.287057108	7.34E-06
TICAM1	0.45413549	0.000208556	0.443250597	0.002572344	0.444333193	0.000548067
TICAM2	0.174569761	0.016115701	0.173294516	0.039372885	0.164445859	0.0472898
TICRR	-0.289203663	1.61E-05	-0.287948045	0.000899112	-0.299218031	2.95E-05
TIFA	-0.457109187	5.57E-13	-0.454818172	2.95E-06	-0.467034357	4.41E-14
TIGAR	0.499935777	3.82E-11	0.499511146	7.89E-06	0.49070861	2.27E-11
TIGD3	1.43571895	0.004671832	1.50133785	0.02124737	1.437250913	0.023954084
TIGD6	0.327319807	6.42E-05	0.323444321	0.000973837	0.317357302	0.000133109
TIMD4	-1.199541403	7.10E-10	-1.226678023	2.91E-05	-1.210622889	4.48E-09
TIMELESS	-0.32085227	6.74E-10	-0.319561412	1.21E-05	-0.330506174	8.29E-11
TIMM13	-0.173516565	0.007494867	-0.179468461	0.018164281	-0.182965183	0.01027873
TIMM17A	0.223802545	0.004920646	0.219656478	0.024654096	0.214476372	0.013155733
TIMM44	-0.311510031	2.14E-06	-0.310049878	0.000344865	-0.321038209	1.45E-06
TIMM50	-0.139460268	0.009028576	-0.140031532	0.020962418	-0.149283958	0.009035389
TIMM8A	0.394542903	8.39E-05	0.395968816	0.001140911	0.384623011	0.000242163
TIMM9	-0.329255949	0.000107126	-0.32367714	0.002957768	-0.338544485	0.000127232
TIMMDC1	0.307649031	0.000426486	0.302651286	0.006894258	0.298625946	0.000957478
TIMP2	-0.20442659	4.19E-05	-0.204614681	0.000647341	-0.214288101	1.56E-05
TIMP4	-0.577321344	0.000275866	-0.579829235	0.002888703	-0.587315642	0.000522966
TINAGL1	-0.260484425	1.76E-07	-0.260315402	4.56E-05	-0.270274383	1.51E-08
TINCR	-0.504156811	1.86E-19	-0.504610864	1.42E-07	-0.513912008	1.01E-19
TIPARP	-0.466096085	3.56E-08	-0.463406826	0.000122123	-0.476020187	5.56E-08
TIPRL	0.330755443	6.22E-08	0.331426953	5.16E-05	0.321165812	5.75E-08
TJP2	-0.559266142	1.19E-28	-0.558554097	6.40E-09	-0.568866848	1.59E-36
TJP3	0.141457626	0.018167652	0.144759027	0.038357349	0.131883892	0.048688829
TK1	-0.178409847	0.004330207	-0.180661796	0.013247308	-0.188116214	0.005216307
TKFC	0.644840651	2.93E-25	0.644107499	1.62E-08	0.634974978	3.64E-25
TKT	-0.43971301	6.23E-16	-0.440344103	3.16E-07	-0.449401276	2.25E-16
TKTL1	-1.784457014	3.86E-20	-1.782137921	4.18E-07	-1.796871958	1.86E-19
TLDC1	-0.133014248	0.020044912	-0.132338	0.040898887	-0.142627622	0.017717785
TLE1	-0.14657382	0.004040625	-0.146596437	0.011621024	-0.156433515	0.002062539
TLE3	0.357260081	5.22E-10	0.35821416	1.44E-05	0.347256645	4.08E-09
TLE4	0.84899846	2.59E-08	0.8600851	4.73E-05	0.839800806	1.30E-07
TLE6	0.414418688	8.73E-06	0.40872928	0.000421053	0.404598121	2.20E-05
TLK1	-0.256844421	1.60E-06	-0.256374184	0.000193691	-0.266349932	2.12E-07
