SYMBOL	logFC_edgeR	PValue	logFC_limma	adj.P.Val	log2FoldChange_DESeq2	padj
SIAE	0.351294047	1.96E-05	0.352335586	0.004140104	0.336527969	0.000588233
SIDT2	-0.216099134	0.007129176	-0.215640548	0.04876299	-0.230797942	0.022356778
SIK1	-0.406956515	0.002964911	-0.402548542	0.030887245	-0.421824856	0.009281558
SIPA1L1	-0.299174444	0.000221289	-0.29876574	0.008725409	-0.313789099	0.000744701
SIX1	1.454914822	0.000570484	1.509022735	0.023526692	1.451629051	0.028762763
SKAP2	0.293675945	0.001504072	0.293278835	0.018582724	0.279252669	0.009490004
SKIDA1	-0.312199464	9.22E-05	-0.311214687	0.005433757	-0.326855595	0.000311478
SKP2	-0.272610677	0.000263133	-0.272504463	0.005912742	-0.287134227	0.000146652
SLA	-0.909548466	0.000229075	-0.906958561	0.006854481	-0.923949769	0.00076
SLAIN1	1.45706447	3.63E-08	1.449899118	0.001022062	1.445593388	1.25E-05
SLBP	0.449724401	6.64E-06	0.449130008	0.001667915	0.435324821	5.47E-05
SLC12A4	-0.252119499	0.000436067	-0.252074603	0.00919615	-0.266628929	0.000327484
SLC12A8	-0.560059222	0.000105025	-0.554890324	0.0056666	-0.574745978	0.00033942
SLC15A2	-0.746322185	8.81E-06	-0.744728949	0.001252397	-0.760592002	8.44E-06
SLC15A3	-0.514772991	7.00E-07	-0.51449276	0.000801076	-0.529090175	1.02E-06
SLC16A3	-0.41178006	2.30E-06	-0.410649506	0.001389504	-0.426329211	1.48E-05
SLC16A5	0.457415291	0.002534472	0.460055794	0.026392	0.443123172	0.015779901
SLC19A1	-0.3867852	0.000172923	-0.386169974	0.010322523	-0.401544945	0.000911285
SLC1A5	-0.377711135	1.80E-05	-0.376713565	0.003346856	-0.392290836	6.83E-05
SLC1A6	-0.885281467	4.90E-06	-0.881703325	0.001295302	-0.900161077	1.18E-05
SLC20A1	0.31722798	0.000433206	0.317300755	0.009309948	0.302668241	0.004673016
SLC20A2	-0.419044529	2.85E-08	-0.418645493	0.000297709	-0.433836574	2.49E-08
SLC22A11	-0.845520163	0.000843694	-0.845430348	0.012485876	-0.860308092	0.003935521
SLC22A31	0.363552437	6.16E-05	0.363336487	0.007440362	0.349053954	0.001521032
SLC22A5	0.340074419	0.000229101	0.340425219	0.008934831	0.325466529	0.002516871
SLC25A25	-0.399132998	0.000379617	-0.397068852	0.010476163	-0.413274006	0.000810678
SLC25A30	0.541640988	0.005098283	0.546243546	0.044420283	0.527242733	0.030093008
SLC25A35	0.555828288	0.004236557	0.557813064	0.034300467	0.541476373	0.030128478
SLC25A42	-0.293465388	0.004288237	-0.291176678	0.037446041	-0.308319144	0.016302164
SLC27A4	0.468539008	4.20E-05	0.469682288	0.005164031	0.45402512	0.00065812
SLC27A6	0.314378267	0.00128528	0.314012944	0.021892447	0.29996208	0.008403866
SLC2A1	-0.647577073	5.78E-12	-0.646320562	3.65E-05	-0.662103973	9.57E-12
SLC2A1-AS1	-0.58651171	0.001186745	-0.57937369	0.024102976	-0.601025226	0.003545651
SLC2A10	-0.609685201	7.15E-17	-0.609184864	5.59E-06	-0.62447933	2.29E-18
SLC2A13	0.387551224	0.001263687	0.386958037	0.024174939	0.373236457	0.008733381
SLC2A14	-0.413606302	0.001174752	-0.410154743	0.026134512	-0.427577407	0.035923101
SLC2A3	-0.339872822	2.11E-05	-0.338355372	0.001623685	-0.354418572	2.83E-05
SLC34A2	-0.689631348	1.06E-08	-0.688143576	0.000421059	-0.703793444	1.96E-08
SLC35A1	0.399736049	7.90E-05	0.401073897	0.004964026	0.385359398	0.000729966
SLC35B3	0.471622039	0.000104338	0.472324583	0.005314658	0.457091016	0.001079837
SLC35D2	0.282818593	0.005333668	0.284236961	0.037844608	0.268298726	0.030719619
SLC35E1	-0.318576101	7.16E-05	-0.318199567	0.00526133	-0.333352406	0.000302802
SLC35G1	0.60372694	7.68E-06	0.609126002	0.001502594	0.58925976	0.000156027
SLC37A1	0.366691195	0.004682004	0.375739122	0.031546448	0.351699706	0.029199286
SLC39A1	-0.214243513	0.004299519	-0.213681991	0.031545882	-0.229011509	0.010626511
SLC3A2	-0.416519733	5.69E-07	-0.415742389	0.000861674	-0.43099981	2.71E-06
SLC40A1	0.449487428	0.001842621	0.455964105	0.024874833	0.43452457	0.014047484
SLC41A1	-0.341275837	2.18E-05	-0.340468884	0.003059908	-0.356037498	8.73E-05
SLC44A1	0.379361967	0.000454617	0.380978986	0.011821484	0.364699525	0.003753506
SLC44A2	-0.313802687	5.81E-06	-0.313236492	0.001110067	-0.328603625	5.92E-06
SLC5A10	-1.285647318	0.001815221	-1.269628878	0.046972992	-1.302890154	0.014055528
SLC5A6	-0.215412508	0.004515587	-0.21541184	0.030676432	-0.22998453	0.009799352
SLC6A15	0.310526089	0.007650228	0.309735904	0.037406059	0.296134514	0.034048248
SLC6A19	-0.507065992	1.40E-08	-0.505211904	0.000303649	-0.522064068	1.26E-07
SLC6A8	-0.469160936	8.19E-09	-0.468228981	0.000205836	-0.483771992	3.09E-08
SLC7A1	-0.558320938	3.06E-08	-0.558197676	0.000472162	-0.572780654	9.57E-08
SLC7A2	-0.245436225	0.001427742	-0.245199496	0.01645458	-0.260164793	0.002545661
SLC7A5	-0.553165498	1.32E-08	-0.552502095	0.000280151	-0.567647193	3.45E-08
SLC7A6	0.304601188	0.00047607	0.30510703	0.016322281	0.289912849	0.006574306
SLC7A9	-0.298779547	0.002361029	-0.297109059	0.025579543	-0.313673304	0.009205163
SLC8A2	-0.606021227	0.002900518	-0.599421409	0.026426456	-0.621284309	0.012347102
SLCO1A2	0.840194583	0.000574769	0.842269599	0.014443643	0.826474608	0.006030652
SLF2	0.392184272	5.43E-05	0.391858745	0.004320621	0.377717451	0.000635806
SLTM	-0.308050236	0.00177373	-0.307318763	0.025985514	-0.32266776	0.006030652
SMAD3	-0.640518259	2.03E-13	-0.64024513	2.41E-05	-0.655216922	9.74E-13
SMARCA2	-0.224051549	0.00252824	-0.223857466	0.024223565	-0.238475366	0.002840055
SMARCAD1	0.257783847	0.004676653	0.257576983	0.044420283	0.2432814	0.02943817
SMARCB1	-1.53008998	0.00054787	-1.521998895	0.021115737	-1.544734215	0.04896084
SMARCC1	-0.240130896	0.002751656	-0.240009533	0.024953768	-0.254847969	0.007290472
SMARCE1	-0.252330004	0.001420023	-0.252326147	0.018470125	-0.266908915	0.004085193
SMC6	0.497308809	4.87E-06	0.497951481	0.003346856	0.483101658	0.000116805
SMG7	-0.416123504	2.22E-07	-0.414714047	0.000632293	-0.431026808	8.88E-07
SMIM3	-0.414663374	1.35E-08	-0.414589863	0.000239841	-0.429141722	1.32E-09
SMO	0.437035624	0.001423677	0.442068222	0.01921257	0.422330921	0.010593841
SMPD1	0.780789564	6.93E-09	0.780295031	0.000304175	0.766622371	3.25E-07
SMS	-0.254466719	0.001059618	-0.254281457	0.015685944	-0.268860458	0.002394428
SMURF1	-0.298264841	0.000236342	-0.297777292	0.008934831	-0.312970169	0.000836938
SNAI1	-0.428677812	9.44E-05	-0.426642458	0.00830088	-0.443692872	0.000745717
SND1	-0.304304961	2.79E-05	-0.304225301	0.002374684	-0.31897553	4.96E-05
SNHG12	0.645017939	0.000109694	0.646053894	0.009237216	0.631036315	0.000968886
SNORA61	0.825117655	0.000757659	0.825296536	0.018470125	0.812090818	0.01197087
SNORD22	0.781031119	0.0002225	0.781716037	0.008755671	0.767365521	0.002587617
SNORD35B	0.829237908	0.004099818	0.825552018	0.033587081	0.81594602	0.0359215
SNRK	0.361979041	0.003225532	0.362320682	0.031429091	0.347681545	0.01712827
SNRPA	-0.264768145	0.001069968	-0.26398972	0.017570159	-0.279544734	0.004751213
SNX14	0.307329771	0.00099417	0.308814607	0.022772038	0.293117728	0.008530655
SNX18	-0.322861965	0.001606826	-0.322871469	0.027205601	-0.337470411	0.005292513
SNX22	-0.828833058	0.000508525	-0.812738393	0.039250458	-0.843571032	0.028705293
SNX25	-0.316101628	0.003753715	-0.311356025	0.041433796	-0.330418547	0.010150898
SNX27	-0.268652178	0.000711195	-0.268632491	0.014008824	-0.28328789	0.002408296
SNX32	-0.846697031	0.004378637	-0.841089549	0.046222807	-0.861689082	0.014549692
SNX4	0.190805615	0.009134716	0.191281349	0.047193698	0.176281358	0.044801794
SNX7	0.632240815	3.15E-05	0.633583845	0.003828196	0.618037218	0.00038203
SNX8	-0.257199235	0.002010927	-0.256760491	0.024943987	-0.271779554	0.005325149
SOBP	-0.417473256	3.22E-05	-0.417457831	0.003747586	-0.431980302	0.000148465
SOCS3	-0.389048371	8.81E-05	-0.388589846	0.005674034	-0.40369373	0.000499004
SORBS1	-0.597191841	0.009341973	-0.59739917	0.044453079	-0.611943672	0.035845018
SORL1	-0.504813697	9.01E-06	-0.50197362	0.00353834	-0.51993933	5.99E-05
SOX13	-0.227522822	0.002938489	-0.225713568	0.02857496	-0.242531812	0.00774194
SOX15	-1.040169171	6.45E-12	-1.038724812	5.51E-05	-1.054538112	2.70E-12
SOX4	-0.215379636	0.002983454	-0.215293735	0.023724221	-0.229990731	0.00543867
SP1	-0.251738094	0.001566694	-0.251163537	0.021144681	-0.266532038	0.0044919
SP2	-0.374336196	0.000112097	-0.372410233	0.00686225	-0.38926264	0.00071234
SP6	0.227550164	0.004305953	0.228980091	0.041069893	0.212884417	0.035091302
SPAG4	-0.352874945	8.41E-05	-0.351401203	0.005579333	-0.367539444	0.000277509
SPAST	0.336398194	0.000297024	0.336871672	0.007946205	0.321843266	0.002635408
SPDL1	0.448728519	3.58E-05	0.450674948	0.006650357	0.434697753	0.000524422
SPECC1	-0.310295296	9.56E-05	-0.309682899	0.006029113	-0.324635463	0.000192582
SPEG	0.596517136	0.000387295	0.597148542	0.010101161	0.582113474	0.003136678
SPEN	-0.377402332	0.0014376	-0.376944221	0.027122646	-0.392145257	0.004790274
SPIRE1	0.975339342	0.002427241	0.966979229	0.045364195	0.963342737	0.036978678
SPIRE2	0.353803133	0.000576186	0.353645017	0.010655631	0.33944743	0.003366455
SPNS2	-0.754903346	7.29E-17	-0.753813034	9.14E-06	-0.769331444	8.39E-17
SPNS3	-0.692553973	3.92E-08	-0.692685648	0.00023881	-0.706995725	4.80E-08
SPOP	-0.242278607	0.002639672	-0.242263424	0.026134512	-0.256758089	0.003951564
SPPL2A	0.260831788	0.005218938	0.263173269	0.044957846	0.245931185	0.038489531
SPRED2	-0.343055793	2.37E-05	-0.343006691	0.003219118	-0.357566057	5.52E-05
SPRTN	0.3213314	0.005405315	0.321381075	0.035136146	0.30697675	0.024809637
SPRY1	-0.490462272	0.001087545	-0.488373442	0.020544468	-0.505406651	0.003722758
SPRY4	-1.052164302	3.92E-12	-1.050850047	3.05E-05	-1.066418258	5.94E-13
SPRYD3	-0.37771251	0.00050005	-0.375373435	0.010529011	-0.392520788	0.001442509
SPSB2	0.751965641	0.003068098	0.754084352	0.039635083	0.737903622	0.024311655
SPTAN1	0.256027086	0.001553462	0.256300648	0.026134512	0.241392255	0.015207164
SPTLC1	0.281573453	0.001944509	0.282065615	0.031515314	0.267008401	0.016418712
SPTLC2	-0.23851036	0.00527649	-0.238519678	0.042395119	-0.252993409	0.009752896
SRC	-0.238979932	0.000982955	-0.238952125	0.014130998	-0.253537509	0.002442381
SRGAP1	-0.410964526	0.0004384	-0.404611455	0.012007524	-0.426180376	0.00178528
SRP14-AS1	0.408217126	0.007440855	0.407489121	0.036884184	0.394033464	0.037885718
SRP68	-0.314621187	2.56E-05	-0.314586788	0.003072155	-0.329110605	6.38E-05
SRP9	0.300077021	0.000143783	0.300538387	0.008773912	0.285396633	0.002014675
SRPRA	-0.281751077	0.000221514	-0.28057608	0.008277142	-0.296602315	0.000850076
SRRM1	-0.302920825	0.000669346	-0.301482399	0.01645458	-0.31759949	0.002803995
SRSF5	0.300552137	0.001845499	0.302652792	0.033154404	0.286458639	0.013835044
SS18L2	0.419636009	0.000590442	0.421858345	0.012763464	0.405275719	0.005884596
SSBP3	-0.216173075	0.007768116	-0.215006332	0.048383022	-0.231112633	0.025425853
SSRP1	-0.200170438	0.007463033	-0.200087653	0.04380884	-0.214736039	0.018356511
SSX2IP	0.564232863	1.11E-05	0.564944252	0.00278954	0.54982721	0.000133113
SSXP10	0.501020289	2.70E-05	0.501813952	0.002526686	0.486803272	0.000266173
ST14	0.253738002	0.000341879	0.254374004	0.010517735	0.238980586	0.004250571
ST20-AS1	0.651372522	0.005151341	0.652262514	0.041080298	0.637263809	0.048424759
ST3GAL1	-0.714860943	4.98E-17	-0.714730069	7.47E-06	-0.729489395	1.81E-16
ST3GAL5	0.753953586	0.000163119	0.759636461	0.007582287	0.740329558	0.002296778
ST3GAL6	-0.325568651	0.000152515	-0.325103028	0.006678396	-0.339975644	0.000363869
ST6GAL1	-0.233290181	0.003292515	-0.232382712	0.030556929	-0.248136208	0.009985656
ST6GALNAC2	0.484383545	2.13E-07	0.484828864	0.00048954	0.469845009	2.09E-06
STAB2	-0.599777136	3.44E-11	-0.599671137	5.51E-05	-0.614417121	2.47E-11
STAC3	0.743623811	0.000994253	0.744713667	0.017366042	0.729990129	0.013279431
STAG3	-0.188632458	0.008862538	-0.187935734	0.047193698	-0.203411182	0.01506868
STARD8	-0.429905745	8.64E-05	-0.426776468	0.004269352	-0.44458844	0.000233884
STAU2	0.32580921	0.000481191	0.326155321	0.009872419	0.311472671	0.002919642
STBD1	-0.528114467	5.51E-10	-0.527896992	0.000128039	-0.542556363	8.47E-10
STC2	-0.375705471	1.26E-06	-0.374982927	0.000769849	-0.390198472	2.28E-06
STIM2	0.394155746	0.006007432	0.393385356	0.04171426	0.379856181	0.035314939
STK10	-0.318017982	5.33E-05	-0.31761626	0.004597149	-0.332785646	0.000192399
STK11IP	-0.247719273	0.00377224	-0.246846538	0.02909283	-0.262317811	0.008109771
STK17A	0.543454125	4.26E-05	0.542304394	0.003882307	0.529226277	0.000608913
STK24	-0.502500674	1.27E-09	-0.502152011	0.000152148	-0.517289355	6.53E-09
STK31	0.698078054	0.000120572	0.707619054	0.007654999	0.68431346	0.001062786
STK38L	0.468506589	5.37E-05	0.468741031	0.008505071	0.454295475	0.000863303
STON1	0.676337173	0.000404472	0.678249781	0.011633172	0.662100774	0.003999771
STOX1	1.266571936	1.45E-05	1.287310452	0.005396307	1.254610365	0.000409317
STOX2	0.461480381	0.007027796	0.469696019	0.044986938	0.446629749	0.036508912
STRA13	0.298562797	0.008055221	0.299203216	0.044023634	0.283984742	0.039152013
STRADA	0.263377049	0.006708982	0.263863624	0.041521658	0.248828356	0.031568429
STRADB	0.408382429	0.000745662	0.410964407	0.013855798	0.393734802	0.005202361
STRBP	0.244769226	0.004990548	0.244907188	0.046514711	0.230419277	0.027796721
STS	0.391549769	1.38E-06	0.39224487	0.001760012	0.377233614	1.74E-05
STX2	0.457405831	0.000445665	0.457484668	0.011060905	0.443074374	0.003912675
STX6	-0.235761647	0.00366602	-0.234741596	0.033935051	-0.250047049	0.009079258
STXBP1	0.35183907	8.63E-05	0.353608209	0.008277142	0.337143341	0.002296778
STXBP4	0.416354724	0.003290724	0.416921775	0.030451134	0.401771697	0.019469237
STXBP5	0.536812403	5.43E-06	0.540166693	0.001971109	0.52208738	7.30E-05
SUB1	0.347450762	8.20E-06	0.347485013	0.00285509	0.332909864	0.000183105
SUMO1	0.294068908	0.000302503	0.294192518	0.011996207	0.279657353	0.003117995
SUPT5H	-0.253926433	0.001523108	-0.253559124	0.020772201	-0.268672346	0.004285032
SUPT6H	-0.215849094	0.004804509	-0.215647432	0.035762795	-0.230463206	0.010626511
SUV39H1	-0.359213442	3.79E-06	-0.358308682	0.00158681	-0.373910389	1.49E-05
SVIP	0.905735747	3.73E-10	0.906828933	0.000197837	0.891719124	7.38E-09
SWAP70	-0.479768647	2.43E-10	-0.47951663	9.20E-05	-0.494219659	2.14E-11
SYDE1	-1.152309408	1.40E-24	-1.151071481	1.26E-06	-1.166867309	6.47E-26
SYMPK	-0.208776523	0.003042926	-0.208732367	0.024253577	-0.223414678	0.005003786
SYN2	-0.502481276	0.00259586	-0.502593135	0.021888331	-0.517142989	0.006222546
SYNJ2	-0.496445765	7.07E-07	-0.494717529	0.001220721	-0.510871813	2.39E-06
SYNJ2BP	0.285547578	0.002205283	0.286259242	0.02909283	0.27088874	0.018109791
SYNJ2BP-COX16	0.310696006	0.000766031	0.310454187	0.017818133	0.296221524	0.008385955
SYNPO	-0.276023965	0.000351088	-0.275594629	0.008763595	-0.290841899	0.001086913
SYT17	-0.328835959	0.000671771	-0.327045496	0.011484676	-0.343435513	0.001813538
TACC1	-0.407232238	6.93E-07	-0.407043741	0.000923256	-0.42193281	2.70E-06
TACR3	-0.540061157	0.000184038	-0.53918725	0.005897576	-0.554388419	0.000367802
TACSTD2	0.212128512	0.002339556	0.212207712	0.024957587	0.197657339	0.012936735
TAF12	0.533173347	6.85E-05	0.539771259	0.006621089	0.519002989	0.000854759
TAF13	0.389439255	0.000348154	0.390542081	0.008556801	0.375229743	0.002124864
TAF3	-0.322920638	0.001166791	-0.322941445	0.019908449	-0.337454618	0.004804547
TAF5L	-0.326345482	2.52E-06	-0.326320766	0.001025699	-0.340985524	2.00E-06
TAF7	0.336591724	0.000846949	0.33662398	0.024874833	0.322077764	0.009227049
TAGLN2	-0.196362076	0.009652126	-0.195944616	0.044152572	-0.211183351	0.021283606
TANC2	-0.675429185	9.02E-13	-0.67502875	3.62E-05	-0.690199274	1.89E-12
TANGO2	0.440673694	0.000446056	0.440655053	0.010420906	0.426180394	0.00352762
TARSL2	0.438552947	0.002480133	0.439567575	0.026280299	0.424469994	0.016275311
TAX1BP1	0.442924587	0.000272593	0.445885123	0.01726269	0.428657139	0.003512184
TBC1D10A	-0.258752522	0.003575059	-0.256721398	0.030956772	-0.273520978	0.011907569
TBC1D16	0.516688321	9.57E-05	0.521627581	0.006895833	0.501897548	0.001322855
TBC1D17	-0.37406379	4.83E-06	-0.373407563	0.001858614	-0.388630979	2.00E-05
TBC1D2	-0.364836419	1.85E-06	-0.363874626	0.00109498	-0.379630023	2.28E-06
TBC1D22A	-0.402519625	3.90E-07	-0.402068193	0.000760666	-0.417243857	7.93E-07
TBC1D31	0.424517828	0.006258718	0.42492009	0.046063861	0.410352918	0.029513993
TBC1D32	0.813366147	5.69E-06	0.812358615	0.00265747	0.799174334	0.000101135
TBC1D4	-0.269562088	0.000689566	-0.269199016	0.01438767	-0.2842592	0.001985803
TBC1D7	0.308544433	0.003116036	0.309005561	0.025970626	0.293961913	0.022356778
TBL2	-0.30455023	0.00010649	-0.303407499	0.005824071	-0.319182357	0.000347709
TBPL1	0.274164126	0.0102357	0.274590599	0.047612897	0.259718348	0.046119279
TCF7L2	-0.300842202	0.000539332	-0.299500175	0.014130998	-0.315548851	0.001970942
TCFL5	0.34592134	0.003410816	0.345496318	0.0346632	0.331577935	0.021387038
TCONS_00029157	-0.692786422	6.61E-05	-0.691657861	0.004281632	-0.707541926	0.000275928
TDP2	0.324486307	0.004310737	0.324657189	0.03766755	0.310065122	0.026438838
TEAD3	-0.251201984	0.000449619	-0.251192703	0.009507048	-0.265766274	0.000764758
TECPR2	0.313211112	0.005308296	0.313849966	0.044764009	0.298743559	0.033656358
TECR	-0.260458696	0.002077739	-0.259356352	0.022783287	-0.275418579	0.007968567
TEKT5	-0.535322516	0.000191818	-0.533608191	0.006120152	-0.549814694	0.000691994
TES	-0.350596441	2.99E-05	-0.350244011	0.004090355	-0.36495922	4.12E-05
TESK1	0.403803903	0.00091569	0.40592874	0.015122527	0.389105025	0.008187166
TET1	-0.500186516	1.60E-06	-0.500015496	0.001700053	-0.514743317	5.84E-06
TET3	-0.268708167	0.004726681	-0.268083432	0.039250458	-0.283584627	0.013408075
TEX19	-0.857561177	1.91E-08	-0.85704742	0.00028576	-0.872305491	7.71E-08
TEX35	0.599165948	0.00337472	0.610314762	0.029234392	0.585638776	0.020656088
TFAM	0.255828746	0.00086762	0.255949538	0.016201045	0.241383617	0.005954403
TFAP2A	-0.35685518	0.000515286	-0.356307767	0.01133871	-0.371565754	0.001665889
TFAP2C	-0.277769374	0.000220323	-0.277513683	0.006516902	-0.292368477	0.000490229
TFAP4	-0.296706819	0.003409097	-0.295772715	0.030633832	-0.311351899	0.012817404
TFG	-0.205892357	0.002664621	-0.205761197	0.021547827	-0.220571667	0.003894
TFIP11	-0.223645387	0.006100672	-0.223688316	0.039020055	-0.238119754	0.013272956
TGFB1	-0.433653164	1.25E-06	-0.431485772	0.001389504	-0.44858636	1.37E-05
TGIF1	-0.420014239	1.69E-08	-0.418516891	0.000254923	-0.434520186	7.98E-09
TGIF2	-0.364572422	7.94E-06	-0.363567441	0.002313301	-0.37946446	4.00E-05
TGM1	-0.527886455	3.44E-06	-0.525183176	0.002244709	-0.541962037	1.09E-05
TGM2	-0.714638389	3.51E-08	-0.711541515	0.000157759	-0.729513225	6.03E-08
THOC6	-0.311249222	8.58E-05	-0.3109271	0.005524376	-0.32576091	0.000151408
TICRR	-0.26983185	0.004985703	-0.268989144	0.045081815	-0.28452612	0.016640552
TIGAR	0.448720048	1.47E-05	0.449314014	0.003469487	0.434543072	0.00018931
TIMELESS	-0.197754729	0.007705265	-0.196719955	0.045716336	-0.212224096	0.014227823
TIMP2	-0.231634336	0.001209726	-0.231498987	0.015162584	-0.246332003	0.001985803
TINAGL1	-0.243010317	0.000684866	-0.242984725	0.010094027	-0.257617806	0.00086229
TINCR	-0.389120342	1.27E-06	-0.388951846	0.001127544	-0.403825777	6.01E-06
TIPRL	0.244255522	0.003828552	0.244813557	0.032864174	0.229860355	0.021290051
TJP2	-0.265306521	0.000221443	-0.264745519	0.006895833	-0.279750053	0.000146652
TKFC	0.250191467	0.003804989	0.250822644	0.031532546	0.235552575	0.029110196
TKT	-0.221305544	0.004517186	-0.221280575	0.029384218	-0.235964505	0.01227285
TKTL1	-1.053786461	0.000108504	-1.039985484	0.005433757	-1.069795152	0.000546087
TLE2	-0.462879615	9.48E-05	-0.457202097	0.006854481	-0.478039168	0.000474412
TLE6	-0.408450855	0.002895753	-0.40732617	0.03409371	-0.423181652	0.008045989
TLN2	-0.383369862	6.37E-07	-0.383383298	0.000785868	-0.397943501	1.55E-06
TM7SF2	0.359424201	0.003670324	0.361526947	0.032944468	0.344882144	0.022108449
TM9SF4	-0.211573003	0.005357559	-0.210635478	0.037294145	-0.226412936	0.015080304
TMBIM1	-0.346675039	7.73E-06	-0.346113231	0.00163689	-0.361373032	3.00E-05
TMC3	-0.766576031	0.006309437	-0.764752053	0.03993383	-0.781628367	0.028762763
TMC7	-0.427693496	0.000287794	-0.427366979	0.008725409	-0.442357789	0.000937828
TMCC2	0.761042145	0.000226423	0.762357751	0.011643014	0.747343509	0.003802405
TMEM106B	0.468002021	5.13E-09	0.468476234	0.000307327	0.453548936	8.29E-08
TMEM106C	0.477946375	9.00E-07	0.480288334	0.002056206	0.463167897	4.58E-05
TMEM107	0.467750578	0.001801904	0.469994814	0.020194093	0.453303891	0.013705444
TMEM109	-0.23580098	0.005304943	-0.23460097	0.041977933	-0.250593796	0.016511693
TMEM123	0.245806204	0.004590087	0.245822058	0.047553677	0.231301672	0.02969329
TMEM126B	0.326059696	0.003439403	0.325655121	0.026083758	0.311760278	0.020356388
TMEM131	-0.306274811	0.000707612	-0.306079706	0.016749501	-0.320999688	0.002855157
TMEM135	0.241686786	0.008019148	0.243119085	0.040404144	0.227273038	0.037224837
TMEM141	-0.465188129	2.61E-09	-0.463597524	0.000189936	-0.47947203	8.26E-10
TMEM161B	0.357542005	0.000738871	0.359998882	0.01726269	0.343465469	0.005331748
TMEM161B-AS1	0.390574957	0.003100502	0.392145367	0.031853146	0.376094169	0.017872789
TMEM165	0.388687	3.42E-05	0.389573814	0.006024524	0.374179285	0.000735667
TMEM167A	0.349481467	3.85E-05	0.349554386	0.006240135	0.334858147	0.000559742
TMEM168	0.39674473	9.52E-06	0.398265343	0.002144948	0.382101211	0.000158751
TMEM181	0.244141304	0.002513405	0.24413454	0.030521163	0.22966121	0.018229999
TMEM184A	-0.464296702	9.38E-07	-0.464423612	0.000722757	-0.47881517	1.71E-06
TMEM19	0.556097104	5.97E-07	0.559833283	0.000934468	0.541273126	1.84E-05
TMEM198B	0.494744812	1.18E-05	0.49415908	0.003544914	0.480310557	0.000208957
TMEM206	0.326111312	0.008655241	0.325753189	0.049098869	0.311893704	0.044647878
TMEM214	-0.287268634	0.00041698	-0.286310923	0.011734533	-0.302184493	0.002374221
TMEM229B	-0.647064844	0.008003708	-0.642874108	0.040883706	-0.662233448	0.030128478
TMEM251	2.294847175	1.39E-06	2.292008146	0.000750976	2.283829309	0.008977834
TMEM260	0.243885158	0.006480457	0.244009645	0.03766755	0.229382325	0.030821954
TMEM263	-0.272374494	0.000404515	-0.272229924	0.010529011	-0.28683806	0.000562503
TMEM31	-0.641654938	1.51E-06	-0.639135326	0.000923256	-0.656655893	7.56E-06
TMEM35B	0.456582982	0.004441026	0.46129581	0.030662894	0.442054087	0.024923208
TMEM38B	0.265543328	0.002854344	0.265917503	0.030637319	0.250908146	0.027731505
TMEM39A	-0.326819604	9.50E-06	-0.326126503	0.002105566	-0.341599468	1.93E-05
TMEM40	-0.538843731	1.32E-06	-0.53894285	0.000803402	-0.553313831	1.60E-06
TMEM5	0.378590058	0.00071829	0.378402599	0.014381312	0.36422979	0.004703301
TMEM50A	0.250432238	0.001990676	0.252098264	0.026121493	0.235885298	0.021382105
TMEM50B	0.341978849	0.00303553	0.344556117	0.02909283	0.327305189	0.021421725
TMEM52B	-0.951632312	4.52E-05	-0.939073411	0.00319452	-0.967551101	0.000419306
TMEM56-RWDD3	0.5526153	0.00066659	0.552351276	0.012957712	0.538427493	0.004790274
TMEM59	0.269672323	0.001389592	0.269862999	0.026223858	0.255222981	0.010626511
TMEM70	0.425297666	0.005348905	0.425519159	0.044288778	0.411024378	0.026546756
TMEM80	0.407738565	0.003218296	0.407252769	0.026134512	0.393543053	0.020918778
TMEM87A	0.347246272	0.002062838	0.352496628	0.03675017	0.33302885	0.017776184
TMEM87B	0.315895346	0.000452666	0.315732124	0.016434457	0.301416152	0.005115859
TMEM91	-0.487179248	3.83E-05	-0.48673093	0.003340764	-0.501913668	0.00016697
TMEM94	-0.236368509	0.00051058	-0.236177223	0.009048927	-0.251040625	0.000577115
TMEM9B	0.269463648	0.006661754	0.26906147	0.046105697	0.255088778	0.035825365
TMOD1	-0.861618075	1.02E-11	-0.858913869	6.55E-05	-0.876123834	9.01E-12
TMPRSS4	-0.888317252	6.87E-09	-0.887672705	0.000122613	-0.903026224	7.53E-09
TMTC3	0.319561984	0.000211076	0.320196324	0.011737188	0.304790906	0.003264188
TMX3	0.302604138	0.003724655	0.303019516	0.04167568	0.2883637	0.022610043
TMX4	0.653692462	4.59E-05	0.654155715	0.00470528	0.639502005	0.000695193
TNFAIP1	-0.212483729	0.003130873	-0.212343851	0.024912341	-0.227018378	0.003719692
TNFAIP2	-0.385236325	7.20E-06	-0.384836087	0.00227252	-0.399619476	2.00E-05
TNFAIP3	-0.524539952	2.29E-05	-0.524832713	0.002324709	-0.5390901	4.47E-05
TNFRSF10B	-0.179432332	0.009876092	-0.178975884	0.047046732	-0.194077071	0.013272956
TNFRSF19	-0.441760071	0.000578959	-0.437778389	0.007193062	-0.456581688	0.001630943
TNFRSF1A	-0.269577195	0.002298453	-0.266930851	0.029920838	-0.284682373	0.009860472
TNFRSF21	-0.224877859	0.006583033	-0.224916477	0.045567753	-0.239356125	0.018376486
TNFSF10	-0.588071668	6.65E-12	-0.585705542	5.21E-05	-0.602318301	6.34E-12
TNIP1	-0.431504401	1.02E-08	-0.430700869	0.000240589	-0.446031384	7.99E-09
