	logFC	logCPM	PValue	FDR	Pval_threshold	FC1.2_threshold	FC1.5_threshold
CCDC78	0.015002063	-0.242993611	0.962330513	1	FALSE	FALSE	FALSE
RP3-402G11.26	-0.018285665	-1.406368905	0.962375848	1	FALSE	FALSE	FALSE
MADD	0.004370752	4.224573493	0.962446947	1	FALSE	FALSE	FALSE
CCT4	0.002648386	8.419135418	0.96254631	1	FALSE	FALSE	FALSE
STOML1	-0.008974709	2.285880565	0.962552825	1	FALSE	FALSE	FALSE
MIR22HG	0.022556021	-1.59001431	0.962570642	1	FALSE	FALSE	FALSE
AFG3L1P	0.003364252	3.382978876	0.962580741	1	FALSE	FALSE	FALSE
CTB-131B5.5	0.039409492	-1.663482123	0.96265649	1	FALSE	FALSE	FALSE
CNOT2	0.003962734	6.089989315	0.962691387	1	FALSE	FALSE	FALSE
C6orf106	0.002515196	6.78019466	0.962705758	1	FALSE	FALSE	FALSE
RP11-390E23.6	0.010353373	0.550566057	0.962976645	1	FALSE	FALSE	FALSE
RP11-20O24.4	0.004102795	7.975474542	0.963024969	1	FALSE	FALSE	FALSE
RPS3AP54	-0.024770155	-1.148529596	0.963033849	1	FALSE	FALSE	FALSE
MIR550A3	-0.021297761	-1.695211217	0.963111609	1	FALSE	FALSE	FALSE
SNORA57	0.035955707	-1.358814976	0.96313968	1	FALSE	FALSE	FALSE
TOMM5	-0.004029224	4.573926618	0.963272582	1	FALSE	FALSE	FALSE
CH17-232I21.1	0.025007489	-1.068931327	0.963299745	1	FALSE	FALSE	FALSE
PLAC9	-0.009388633	2.013197593	0.963358469	1	FALSE	FALSE	FALSE
FAAP20	-0.004965159	4.098227025	0.963375283	1	FALSE	FALSE	FALSE
RASSF1-AS1	0.025357101	-1.205602354	0.96374974	1	FALSE	FALSE	FALSE
OPLAH	-0.004364721	4.35786349	0.963899875	1	FALSE	FALSE	FALSE
HSD17B4	-0.002802632	6.523945646	0.963933904	1	FALSE	FALSE	FALSE
FAHD1	0.004312948	3.289427649	0.963946841	1	FALSE	FALSE	FALSE
NOP16	0.003377535	4.785759631	0.964085473	1	FALSE	FALSE	FALSE
CBWD7	-0.004059256	2.709115512	0.964188669	1	FALSE	FALSE	FALSE
NISCH	-0.002340109	6.598052458	0.964311171	1	FALSE	FALSE	FALSE
TTLL3	0.002935901	5.895208355	0.964340353	1	FALSE	FALSE	FALSE
RP3-475N16.1	0.011999248	0.416877471	0.964481882	1	FALSE	FALSE	FALSE
WAPL	0.002743223	5.968189839	0.964499283	1	FALSE	FALSE	FALSE
IPO8	0.002661941	6.702929088	0.964501572	1	FALSE	FALSE	FALSE
FAM86C1	-0.01310807	0.442330816	0.964601104	1	FALSE	FALSE	FALSE
NDUFA3	-0.024345252	-1.493815503	0.964611642	1	FALSE	FALSE	FALSE
TAF1D	0.002776847	5.866201486	0.964621208	1	FALSE	FALSE	FALSE
RP11-2C24.9	0.002478746	7.679497049	0.96469844	1	FALSE	FALSE	FALSE
RP3-523E19.2	-0.029625635	-1.604412024	0.964765412	1	FALSE	FALSE	FALSE
RP4-533D7.6	-0.009551815	2.174499403	0.964784303	1	FALSE	FALSE	FALSE
APIP	-0.007057867	1.981029615	0.964809677	1	FALSE	FALSE	FALSE
KCNH5	-0.003493483	3.454545541	0.964891201	1	FALSE	FALSE	FALSE
TMED1	0.002846763	4.788622064	0.965160128	1	FALSE	FALSE	FALSE
MIATNB	-0.022796709	-1.177698914	0.965598677	1	FALSE	FALSE	FALSE
RP11-33E12.2	-0.004503317	2.832658963	0.965650392	1	FALSE	FALSE	FALSE
RP11-169F17.1	-0.003009187	4.803205393	0.965854202	1	FALSE	FALSE	FALSE
RP11-1C1.4	0.004337724	2.606049735	0.965855175	1	FALSE	FALSE	FALSE
URGCP	0.002577263	3.544780292	0.965888829	1	FALSE	FALSE	FALSE
IRAK2	-0.003425624	3.464358483	0.965909099	1	FALSE	FALSE	FALSE
DDRGK1	0.002333893	4.471627098	0.966028522	1	FALSE	FALSE	FALSE
WDR20	-0.002786213	4.642520235	0.966098614	1	FALSE	FALSE	FALSE
RP11-661A12.7	-0.046057526	-0.846312026	0.966243087	1	FALSE	FALSE	FALSE
GEMIN8	0.004959044	2.81426449	0.966399117	1	FALSE	FALSE	FALSE
GTF2IP13	-0.013551579	-0.357389515	0.966528884	1	FALSE	FALSE	FALSE
RP11-223P11.3	0.033687808	-1.849509157	0.966550753	1	FALSE	FALSE	FALSE
LMAN2	0.00252503	8.689969621	0.966687971	1	FALSE	FALSE	FALSE
SNORA14B	-0.025285044	-1.355056085	0.966779118	1	FALSE	FALSE	FALSE
RP11-96C23.14	-0.009321684	0.349750929	0.966950227	1	FALSE	FALSE	FALSE
RTN4	-0.00213846	7.356749837	0.967000563	1	FALSE	FALSE	FALSE
SNORD36C	0.006324689	0.663498445	0.967041621	1	FALSE	FALSE	FALSE
PRKCI	0.002870918	5.973106752	0.967068096	1	FALSE	FALSE	FALSE
HSF2BP	0.006736076	0.669183691	0.967083192	1	FALSE	FALSE	FALSE
CTD-2021H9.3	-0.010670887	-0.928684855	0.967164938	1	FALSE	FALSE	FALSE
RPSAP19	0.002901899	5.54710247	0.967360142	1	FALSE	FALSE	FALSE
SLIRP	0.003278431	4.975984434	0.967478863	1	FALSE	FALSE	FALSE
LLPH	0.003322693	3.811410607	0.967556556	1	FALSE	FALSE	FALSE
RP4-605O3.4	-0.003983457	2.278439916	0.967574984	1	FALSE	FALSE	FALSE
CD82	-0.008487658	-0.624617812	0.967704237	1	FALSE	FALSE	FALSE
LLGL1	-0.002668813	5.815617586	0.967786129	1	FALSE	FALSE	FALSE
FGFBP3	0.010359854	-0.844084139	0.967800316	1	FALSE	FALSE	FALSE
DST	-0.002968314	5.626267062	0.967837298	1	FALSE	FALSE	FALSE
MRPL27	0.003642711	5.270632594	0.96784111	1	FALSE	FALSE	FALSE
C2orf15	-0.003367248	2.333177613	0.967922955	1	FALSE	FALSE	FALSE
CPS1	0.002354925	6.521501118	0.968122234	1	FALSE	FALSE	FALSE
OLFM2	-0.00802052	1.706161934	0.968149554	1	FALSE	FALSE	FALSE
MAP2K5	-0.003305832	4.625278399	0.968211889	1	FALSE	FALSE	FALSE
RP11-783K16.5	-0.014600505	-1.117786059	0.968394885	1	FALSE	FALSE	FALSE
RPS13P2	-0.008051364	2.200931027	0.968454468	1	FALSE	FALSE	FALSE
EFCAB11	-0.00294875	3.952473297	0.968467586	1	FALSE	FALSE	FALSE
MAGEF1	0.002451403	5.51941307	0.968543428	1	FALSE	FALSE	FALSE
ZNF662	0.002213264	5.189763125	0.96857131	1	FALSE	FALSE	FALSE
HECA	0.004346797	3.550645678	0.968665128	1	FALSE	FALSE	FALSE
POLR2H	-0.002173263	6.079685641	0.968753119	1	FALSE	FALSE	FALSE
CLK2P1	-0.024416973	-0.965206288	0.968882341	1	FALSE	FALSE	FALSE
MAN1B1	0.001858689	7.464475653	0.968956705	1	FALSE	FALSE	FALSE
CTC-250I14.3	0.020642673	-1.555497304	0.968962818	1	FALSE	FALSE	FALSE
SNORD54	-0.023623136	-0.758311694	0.968972491	1	FALSE	FALSE	FALSE
ROR2	-0.004391175	2.70023568	0.968991314	1	FALSE	FALSE	FALSE
MTDH	0.002460998	5.632973091	0.969135418	1	FALSE	FALSE	FALSE
TCP11L1	-0.004413474	3.078484928	0.969183319	1	FALSE	FALSE	FALSE
TOLLIP	-0.003004965	4.372642874	0.969212193	1	FALSE	FALSE	FALSE
KEAP1	-0.002811095	5.103792009	0.96944196	1	FALSE	FALSE	FALSE
TBL1Y	0.005669506	2.057658772	0.969521608	1	FALSE	FALSE	FALSE
RP11-375I20.6	0.014573716	-0.716562953	0.969604494	1	FALSE	FALSE	FALSE
TTC4	0.002879553	4.779087554	0.969710306	1	FALSE	FALSE	FALSE
SKIV2L2	0.002912898	6.735165019	0.969788607	1	FALSE	FALSE	FALSE
ACSS2	0.002129638	5.469045861	0.969833338	1	FALSE	FALSE	FALSE
MSS51	-0.01098954	1.549879127	0.969834199	1	FALSE	FALSE	FALSE
RP11-146I2.1	0.007953366	2.077341618	0.969952211	1	FALSE	FALSE	FALSE
UPK1A-AS1	-0.020691497	-1.31671226	0.970067826	1	FALSE	FALSE	FALSE
APTR	0.004294312	1.751053746	0.970365999	1	FALSE	FALSE	FALSE
NECAP2	0.002716037	4.417614514	0.970606334	1	FALSE	FALSE	FALSE
KHDRBS3	-0.010901836	1.133236731	0.970646748	1	FALSE	FALSE	FALSE
SFR1	-0.005262019	2.062459577	0.970735116	1	FALSE	FALSE	FALSE
HIP1R	0.001799291	5.11297735	0.970746553	1	FALSE	FALSE	FALSE
RP11-817O13.8	0.002693919	-0.671063315	0.970900343	1	FALSE	FALSE	FALSE
KIF9-AS1	-0.013855945	-0.496054632	0.970915308	1	FALSE	FALSE	FALSE
C16orf58	0.001740743	7.181267049	0.970947609	1	FALSE	FALSE	FALSE
CAP1P2	-0.014371376	0.555528214	0.97115015	1	FALSE	FALSE	FALSE
RP11-22C11.2	0.010612654	0.932282389	0.97120855	1	FALSE	FALSE	FALSE
IL17RA	-0.002130271	4.475059786	0.971253373	1	FALSE	FALSE	FALSE
AC074117.10	-0.005114704	3.336622023	0.971324761	1	FALSE	FALSE	FALSE
WASH1	0.003918627	2.76162132	0.971407561	1	FALSE	FALSE	FALSE
RPL37P2	0.011618383	-0.543418534	0.971433011	1	FALSE	FALSE	FALSE
AVEN	0.002598545	3.824688307	0.97155687	1	FALSE	FALSE	FALSE
SNORA52	-0.0333861	-0.613294724	0.971763576	1	FALSE	FALSE	FALSE
GRAMD4	-0.002206587	5.939092784	0.971826664	1	FALSE	FALSE	FALSE
DNTTIP2	-0.002480036	4.847107124	0.971902721	1	FALSE	FALSE	FALSE
CSTB	0.002437039	7.520961119	0.971940221	1	FALSE	FALSE	FALSE
RP5-1033H22.2	0.016042579	-1.248755439	0.972125589	1	FALSE	FALSE	FALSE
AC022007.5	-0.027612602	-1.186556485	0.972195907	1	FALSE	FALSE	FALSE
FBXO11	-0.001974595	6.200460701	0.972224688	1	FALSE	FALSE	FALSE
NBPF3	-0.003522015	3.76070479	0.972311282	1	FALSE	FALSE	FALSE
RPS6P25	0.017536527	-0.533509118	0.97235155	1	FALSE	FALSE	FALSE
PLXND1	-0.001808527	7.937873937	0.972446124	1	FALSE	FALSE	FALSE
MRPS22	-0.002925037	5.559494246	0.972481972	1	FALSE	FALSE	FALSE
KB-1732A1.1	-0.006554428	0.785848569	0.972579424	1	FALSE	FALSE	FALSE
SNRPB2	-0.002424775	5.792037489	0.972612247	1	FALSE	FALSE	FALSE
GNB1L	0.002652536	3.036023965	0.972694884	1	FALSE	FALSE	FALSE
MTMR7	0.013230079	-1.408406233	0.972800327	1	FALSE	FALSE	FALSE
CEBPG	0.00263384	5.418845719	0.972871713	1	FALSE	FALSE	FALSE
ZNF383	-0.004639081	2.221359129	0.973315217	1	FALSE	FALSE	FALSE
ERO1A	0.001781886	8.198878441	0.973687509	1	FALSE	FALSE	FALSE
YBX1P10	-0.008134957	1.080847146	0.973721879	1	FALSE	FALSE	FALSE
AC016734.2	-0.00195747	5.748836359	0.973867764	1	FALSE	FALSE	FALSE
YIPF5	0.002532556	5.61878452	0.973995376	1	FALSE	FALSE	FALSE
ZNF701	0.003479744	2.588891279	0.974026315	1	FALSE	FALSE	FALSE
WASH4P	0.007623584	1.095598223	0.97412372	1	FALSE	FALSE	FALSE
SWT1	-0.00193092	3.180103603	0.97423344	1	FALSE	FALSE	FALSE
AC093843.1	0.019588671	-0.901878051	0.974355788	1	FALSE	FALSE	FALSE
DGUOK	-0.001888471	4.77442415	0.974507964	1	FALSE	FALSE	FALSE
CD58	0.010432011	0.991430546	0.974699033	1	FALSE	FALSE	FALSE
MIR1282	0.009533968	2.063920315	0.974951977	1	FALSE	FALSE	FALSE
CHCHD1	0.00235679	4.827752243	0.97552716	1	FALSE	FALSE	FALSE
TNFSF14	0.003509081	1.547608339	0.97572049	1	FALSE	FALSE	FALSE
LRCH4	-0.002535035	5.235294378	0.975727522	1	FALSE	FALSE	FALSE
RP11-77K12.7	-0.006307756	1.48630445	0.975998122	1	FALSE	FALSE	FALSE
SRCAP	0.001728034	7.651723299	0.976085779	1	FALSE	FALSE	FALSE
GKAP1	-0.003653199	1.823186619	0.976154505	1	FALSE	FALSE	FALSE
ASMTL	0.012086303	3.918427779	0.976162776	1	FALSE	FALSE	FALSE
AP001062.7	0.004439211	2.546712809	0.976398726	1	FALSE	FALSE	FALSE
ZNF721	-0.002611288	3.449427918	0.976506968	1	FALSE	FALSE	FALSE
C1orf52	0.002342007	4.938279634	0.976699025	1	FALSE	FALSE	FALSE
GBA	-0.00341785	2.455588972	0.976709623	1	FALSE	FALSE	FALSE
LUC7L	0.001746169	5.043994676	0.976778958	1	FALSE	FALSE	FALSE
CPM	0.015844121	-0.108264217	0.976878144	1	FALSE	FALSE	FALSE
GUSBP2	0.027774082	-0.567541475	0.976963638	1	FALSE	FALSE	FALSE
AC093375.1	-0.005840264	1.337560798	0.977090034	1	FALSE	FALSE	FALSE
RPLP1	0.001635759	10.4506441	0.97709316	1	FALSE	FALSE	FALSE
NEBL-AS1	0.013418811	-0.355179149	0.977283292	1	FALSE	FALSE	FALSE
SPC24	-0.001868273	4.203711138	0.977362694	1	FALSE	FALSE	FALSE
DYNLRB1	-0.001587143	5.843263414	0.977371869	1	FALSE	FALSE	FALSE
GTF2IP23	0.013442136	-0.315455803	0.977489047	1	FALSE	FALSE	FALSE
UQCRHL	0.002884111	4.259298198	0.977681232	1	FALSE	FALSE	FALSE
IFI27L2	0.075898675	-1.923904371	0.977737195	1	FALSE	FALSE	FALSE
U47924.31	-0.008868138	-1.21017574	0.977759352	1	FALSE	FALSE	FALSE
ATRN	0.001778671	6.550577448	0.977817007	1	FALSE	FALSE	FALSE
GPATCH2L	-0.001539547	5.656807671	0.977891943	1	FALSE	FALSE	FALSE
SCFD1	-0.00237927	5.404190654	0.978061957	1	FALSE	FALSE	FALSE
CMTR1	-0.001515249	6.544048279	0.978084973	1	FALSE	FALSE	FALSE
CTB-129P6.7	-0.002002944	5.431801256	0.978158568	1	FALSE	FALSE	FALSE
ARHGAP23P1	-0.015195713	-0.481363292	0.978173341	1	FALSE	FALSE	FALSE
KHDRBS1	0.001484734	7.699916567	0.978230963	1	FALSE	FALSE	FALSE
RAB11FIP5	0.002173026	5.955707456	0.978280406	1	FALSE	FALSE	FALSE
CRYL1	-0.004742202	2.608559923	0.978378098	1	FALSE	FALSE	FALSE
RBM15	0.002575544	4.991837331	0.978517879	1	FALSE	FALSE	FALSE
FAF1	-0.001554944	6.72543618	0.978535609	1	FALSE	FALSE	FALSE
AGAP13P	0.004717708	1.661075462	0.978615703	1	FALSE	FALSE	FALSE
C20orf196	-0.005211958	1.120929516	0.978726165	1	FALSE	FALSE	FALSE
CTC-429P9.5	0.010325348	-0.189140408	0.978817939	1	FALSE	FALSE	FALSE
RNF123	0.001181158	6.04486108	0.978834113	1	FALSE	FALSE	FALSE
RP11-296E7.1	-0.005413136	1.398100241	0.978846116	1	FALSE	FALSE	FALSE
LINC01001	0.004392801	1.421017931	0.978906504	1	FALSE	FALSE	FALSE
HMGCS1	0.00191214	6.552400231	0.978924134	1	FALSE	FALSE	FALSE
SMAD1	-0.002677355	3.35207215	0.978948575	1	FALSE	FALSE	FALSE
ARHGEF40	-0.002888589	3.185295267	0.978975667	1	FALSE	FALSE	FALSE
IARS2	-0.001302275	8.18971751	0.979049261	1	FALSE	FALSE	FALSE
RP11-343C2.11	0.001598021	5.369933282	0.979108763	1	FALSE	FALSE	FALSE
HMOX1	0.001261198	7.403900794	0.979154644	1	FALSE	FALSE	FALSE
FAM107B	0.0024008	2.72333004	0.979225243	1	FALSE	FALSE	FALSE
DHRS7	0.002397492	5.215921798	0.979244581	1	FALSE	FALSE	FALSE
ANKMY1	0.003708986	3.227437876	0.979565842	1	FALSE	FALSE	FALSE
AC005775.2	0.008173485	-0.079538342	0.979597433	1	FALSE	FALSE	FALSE
ZNF34	0.006774337	1.309074413	0.979773152	1	FALSE	FALSE	FALSE
AMIGO3	0.003705089	2.174560416	0.979859084	1	FALSE	FALSE	FALSE
RAB35	0.00145068	5.519951279	0.97993957	1	FALSE	FALSE	FALSE
CMC1	0.002205812	3.947753647	0.980064773	1	FALSE	FALSE	FALSE
TRIP4	0.003001942	3.819330781	0.980242968	1	FALSE	FALSE	FALSE
CLP1	-0.00253335	3.791189914	0.980294874	1	FALSE	FALSE	FALSE
POC1B	0.002726882	3.559123575	0.9804145	1	FALSE	FALSE	FALSE
AC007036.5	0.00311878	0.437586531	0.980419292	1	FALSE	FALSE	FALSE
KDM2A	0.001590793	6.700177017	0.98051619	1	FALSE	FALSE	FALSE
LTBP3	-0.002503584	3.110813037	0.980537151	1	FALSE	FALSE	FALSE
PTCD2	-0.001638016	4.774339882	0.980582123	1	FALSE	FALSE	FALSE
LINC01003	-0.002998047	3.691327633	0.980613141	1	FALSE	FALSE	FALSE
DR1	0.00134291	6.300855275	0.980631241	1	FALSE	FALSE	FALSE
GNL3	-0.002469479	7.40112401	0.980632895	1	FALSE	FALSE	FALSE
SOD1	-0.00178389	6.567216383	0.980800467	1	FALSE	FALSE	FALSE
C1orf35	-0.0027992	4.089417494	0.980847027	1	FALSE	FALSE	FALSE
RP11-297A16.4	-0.006920715	1.615555634	0.981140528	1	FALSE	FALSE	FALSE
THOC5	-0.001466714	5.518693195	0.981289398	1	FALSE	FALSE	FALSE
TOMM22	-0.001764071	6.15509926	0.981340057	1	FALSE	FALSE	FALSE
GMPR2	0.001578898	6.267623791	0.981386105	1	FALSE	FALSE	FALSE
TMC1	-0.001847062	3.758069259	0.981461805	1	FALSE	FALSE	FALSE
CTC-429P9.3	0.003117476	2.016415807	0.981535547	1	FALSE	FALSE	FALSE
RCE1	0.001121908	4.84850064	0.981563816	1	FALSE	FALSE	FALSE
VAC14	-0.001326504	5.943086126	0.981596374	1	FALSE	FALSE	FALSE
TNIK	-0.001248696	4.371340544	0.981739966	1	FALSE	FALSE	FALSE
RP11-44F14.6	0.013000389	-0.085541043	0.981954255	1	FALSE	FALSE	FALSE
CTU2	-0.0022951	4.121591012	0.98195603	1	FALSE	FALSE	FALSE
RPL28	-0.001303602	9.420361657	0.982157365	1	FALSE	FALSE	FALSE
FAHD2B	0.001670655	4.700541475	0.982159351	1	FALSE	FALSE	FALSE
PSMC6	0.002025827	6.118712828	0.982172332	1	FALSE	FALSE	FALSE
RLF	-0.001036994	6.579924825	0.982270106	1	FALSE	FALSE	FALSE
RGP1	-0.001306999	5.858517068	0.98239543	1	FALSE	FALSE	FALSE
CSTF2	-0.001439723	4.641298643	0.982427675	1	FALSE	FALSE	FALSE
RP1-66C13.4	0.007143787	0.378248726	0.982454176	1	FALSE	FALSE	FALSE
GUCD1	0.000969437	5.82725981	0.982459392	1	FALSE	FALSE	FALSE
KRTCAP3	0.001547079	2.382164096	0.982491974	1	FALSE	FALSE	FALSE
TMEM41A	-0.001535681	5.742510698	0.982493731	1	FALSE	FALSE	FALSE
AGPAT2	-0.001194402	5.161359104	0.982586658	1	FALSE	FALSE	FALSE
INPP5A	-0.000825793	4.380701538	0.982609472	1	FALSE	FALSE	FALSE
RAC1	0.001173339	7.836048616	0.982991402	1	FALSE	FALSE	FALSE
RP11-176D17.3	-0.00439522	0.164756894	0.983095859	1	FALSE	FALSE	FALSE
VSIG10L	-0.004654518	0.541435068	0.983166261	1	FALSE	FALSE	FALSE
ABCB6	0.001372733	5.285033475	0.983190825	1	FALSE	FALSE	FALSE
AC004057.1	0.001778727	8.333505494	0.983339937	1	FALSE	FALSE	FALSE
SIPA1L3	-0.001615217	4.753472347	0.983499693	1	FALSE	FALSE	FALSE
MAGOH	0.00200184	5.257886481	0.98357345	1	FALSE	FALSE	FALSE
PDK2	0.003458025	2.199506028	0.983618538	1	FALSE	FALSE	FALSE
CPEB2	-0.003289239	1.780777155	0.983635924	1	FALSE	FALSE	FALSE
RPL36A-HNRNPH2	-0.001695761	6.122901188	0.983806232	1	FALSE	FALSE	FALSE
METTL13	-0.001229014	5.697501112	0.983949195	1	FALSE	FALSE	FALSE
TMEM60	-0.001494161	3.207918067	0.983968262	1	FALSE	FALSE	FALSE
PUM1	-0.001166189	7.363196584	0.984180551	1	FALSE	FALSE	FALSE
PLCB2	-0.002131671	5.167758836	0.984210444	1	FALSE	FALSE	FALSE
ZNF888	0.002244328	4.448298583	0.984271657	1	FALSE	FALSE	FALSE
COL4A2-AS1	0.016049982	-0.183120899	0.984319141	1	FALSE	FALSE	FALSE
IGF2R	0.001286171	7.669664416	0.984363566	1	FALSE	FALSE	FALSE
NPHP1	-0.007853316	0.48613211	0.984396406	1	FALSE	FALSE	FALSE
BNIPL	-0.001759409	1.352768576	0.984481555	1	FALSE	FALSE	FALSE
CTC-554D6.1	0.001379813	4.765779933	0.984530839	1	FALSE	FALSE	FALSE
RNF169	0.002246496	3.714972835	0.984614715	1	FALSE	FALSE	FALSE
LYRM4	0.000955338	4.952122135	0.984621673	1	FALSE	FALSE	FALSE
RP11-517C16.2	-0.006895537	0.854505354	0.984720152	1	FALSE	FALSE	FALSE
LRRC75A-AS1	-0.001201955	8.9492533	0.98473521	1	FALSE	FALSE	FALSE
LZTS3	-0.003640657	2.534603585	0.984764409	1	FALSE	FALSE	FALSE
DARS	0.001225022	7.779349904	0.9847657	1	FALSE	FALSE	FALSE
SGK494	0.002171897	3.447654414	0.984796023	1	FALSE	FALSE	FALSE
HNRNPH1	0.000965127	8.643902115	0.985070259	1	FALSE	FALSE	FALSE
H1FX	-0.00123012	7.769767285	0.985110997	1	FALSE	FALSE	FALSE
ZMYND11	0.00134257	5.822241376	0.98516284	1	FALSE	FALSE	FALSE
SLC25A43	0.002222381	4.249060887	0.985172195	1	FALSE	FALSE	FALSE
TERF2	-0.000929913	4.847724689	0.985247605	1	FALSE	FALSE	FALSE
FKBP1B	0.003484592	2.899372875	0.985509601	1	FALSE	FALSE	FALSE
QKI	0.001226167	7.351671309	0.985577493	1	FALSE	FALSE	FALSE
PRSS53	0.001229275	3.481960996	0.98562756	1	FALSE	FALSE	FALSE
SHC2	0.001905589	0.918405895	0.985719	1	FALSE	FALSE	FALSE
ZNF124	0.001134918	4.286379065	0.985779202	1	FALSE	FALSE	FALSE
ARAP2	-0.003450597	0.797249111	0.98580172	1	FALSE	FALSE	FALSE
GNB5	-0.001284528	4.711358473	0.985806584	1	FALSE	FALSE	FALSE
TOMM20P4	-0.001280016	2.582299441	0.985851832	1	FALSE	FALSE	FALSE
SLC31A1	-0.001255334	6.261420335	0.986144266	1	FALSE	FALSE	FALSE
TK2	0.002890997	1.168395666	0.986206126	1	FALSE	FALSE	FALSE
CTD-2260A17.1	-0.019585522	-0.232657539	0.986271313	1	FALSE	FALSE	FALSE
ZDHHC4	-0.001185934	6.167481517	0.986464872	1	FALSE	FALSE	FALSE
CHURC1	-0.001406318	5.060532991	0.986574251	1	FALSE	FALSE	FALSE
C19orf81	-0.006947332	1.228067948	0.986651245	1	FALSE	FALSE	FALSE
DESI1	0.000802208	4.229892133	0.986760472	1	FALSE	FALSE	FALSE
FAM120A	0.001167231	7.37067154	0.986826648	1	FALSE	FALSE	FALSE
NDUFAF5	0.004569531	0.927577156	0.986887066	1	FALSE	FALSE	FALSE
PHACTR4	0.001442916	5.326022162	0.986986883	1	FALSE	FALSE	FALSE
MTFR1	0.001134609	4.239851116	0.987008485	1	FALSE	FALSE	FALSE
RP13-1032I1.10	0.000599877	5.289718415	0.98708234	1	FALSE	FALSE	FALSE
RP3-468K18.7	-0.003224157	2.451872026	0.987224307	1	FALSE	FALSE	FALSE
ZNHIT1	0.001019343	5.407841972	0.987277616	1	FALSE	FALSE	FALSE
LAMP1	0.00087812	8.404720044	0.987333795	1	FALSE	FALSE	FALSE
ZNF527	-0.007053419	1.023126561	0.987776061	1	FALSE	FALSE	FALSE
CTB-43P18.1	0.008134051	0.135123798	0.987829521	1	FALSE	FALSE	FALSE
IER5L	-0.001223668	4.769185458	0.987983237	1	FALSE	FALSE	FALSE
PTOV1-AS2	-0.007503475	1.28619894	0.988001502	1	FALSE	FALSE	FALSE
RP11-697E2.12	-0.003172907	2.634243898	0.988028733	1	FALSE	FALSE	FALSE
KTN1-AS1	-0.002943091	2.98227863	0.988064731	1	FALSE	FALSE	FALSE
MLH1	-0.00101655	5.029448653	0.988252662	1	FALSE	FALSE	FALSE
FBXO8	0.002726942	3.949453865	0.988355116	1	FALSE	FALSE	FALSE
PDCD5	-0.001589643	5.085429463	0.988487861	1	FALSE	FALSE	FALSE
RPL27	0.000755186	9.632864276	0.98858478	1	FALSE	FALSE	FALSE
MAPK13	-0.00027049	3.521181365	0.988636657	1	FALSE	FALSE	FALSE
CRY1	0.001497194	4.709193729	0.988649268	1	FALSE	FALSE	FALSE
PMS2CL	0.004435011	2.568481396	0.988770683	1	FALSE	FALSE	FALSE
XIAP	0.001049614	5.78467649	0.988784139	1	FALSE	FALSE	FALSE
PPL	0.001142055	5.122278523	0.988919008	1	FALSE	FALSE	FALSE
ZNF441	0.003779827	1.397287914	0.988928786	1	FALSE	FALSE	FALSE
REEP3	-0.000599109	5.572667554	0.988930613	1	FALSE	FALSE	FALSE
RP13-582O9.6	0.002295411	3.379612265	0.989478077	1	FALSE	FALSE	FALSE
RP11-958N24.1	0.000844575	1.967188384	0.98962784	1	FALSE	FALSE	FALSE
PI4KA	-0.000737899	7.429717117	0.989721055	1	FALSE	FALSE	FALSE
RNF213	-0.000893644	5.482163398	0.989826171	1	FALSE	FALSE	FALSE
CAPN10	-0.001896967	4.459559793	0.989900663	1	FALSE	FALSE	FALSE
BLMH	-0.000730955	5.311683029	0.989908681	1	FALSE	FALSE	FALSE
TMED8	0.001286599	5.606804778	0.989929183	1	FALSE	FALSE	FALSE
OSBPL1A	-0.000279466	4.582699245	0.990235214	1	FALSE	FALSE	FALSE
C16orf59	-0.002447383	3.682548985	0.990464286	1	FALSE	FALSE	FALSE
RPL23A	0.000929045	8.566820204	0.990520745	1	FALSE	FALSE	FALSE
ZNF674-AS1	-0.007832366	1.222914881	0.99056372	1	FALSE	FALSE	FALSE
RPL35P2	0.001430806	2.857893157	0.990662427	1	FALSE	FALSE	FALSE
ZSCAN22	0.000660417	3.051141955	0.990705549	1	FALSE	FALSE	FALSE
ANKRD12	-0.000313848	4.933789049	0.990962997	1	FALSE	FALSE	FALSE
CAV1	-0.000551395	8.784139028	0.991337325	1	FALSE	FALSE	FALSE
DNAJB1	-0.000848193	5.619051932	0.99152335	1	FALSE	FALSE	FALSE
PRICKLE4	-0.000365899	6.509343554	0.99162371	1	FALSE	FALSE	FALSE
LNPK	0.001272235	5.455528138	0.991784941	1	FALSE	FALSE	FALSE
RPL18A	-0.000611896	9.492094063	0.991989871	1	FALSE	FALSE	FALSE
ATXN10	0.0009786	6.183265588	0.992152611	1	FALSE	FALSE	FALSE
USP8	0.001198192	5.516423734	0.992210341	1	FALSE	FALSE	FALSE
SNRPG	0.000766711	6.536326114	0.992412148	1	FALSE	FALSE	FALSE
RRAGC	-0.001006487	5.300337522	0.992649651	1	FALSE	FALSE	FALSE
BAG6	-0.002795691	2.325838283	0.992817056	1	FALSE	FALSE	FALSE
PXMP4	0.000219503	4.322159537	0.992844616	1	FALSE	FALSE	FALSE
RP4-559A3.7	-0.001191415	5.181443843	0.993203417	1	FALSE	FALSE	FALSE
ICAM3	0.001656904	2.009290125	0.993313929	1	FALSE	FALSE	FALSE
PARS2	2.80E-05	3.93296654	0.993506534	1	FALSE	FALSE	FALSE
RP11-284F21.10	-0.006564406	2.081461854	0.993609802	1	FALSE	FALSE	FALSE
